book,context,english,zh_tw,status
HotDQ,/data/14/entries/0/entries/0/entries/0/items/5/name,Art Director,美術指導,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/6/name,Producer,出品人,project-proposed
HotDQ,/data/14/entries/0/entries/1/name,Wizards of the Coast,威世智,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/0/name,D&D Lead Designers,D&D首席設計師,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/1/name,Designers,設計師,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/2/name,Editor,編輯,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/3/name,Adventure Contributors,冒險貢獻者,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/4/name,Art Directors,藝術指導,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/5/name,Graphic Designers,平面設計師,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/6/name,Cover Illustrator,封面插畫師,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/7/name,Concept Gallery Illustrators,概念畫廊插畫師,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/8/name,Producers,製作人,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/9/name,Project Management,專案管理,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/10/name,Production Services,製作服務,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/11/name,Other D&D Team Members,其他D&D團隊成員,project-proposed
HotDQ,/data/14/entries/0/entries/1/entries/0/items/12/name,Playtesters,測試玩家,project-proposed
RoT,/data/0/name,Campaign Overview,戰役概覽,project-proposed
RoT,/data/0/entries/2/entries/0/entries/0/name,Adventure Supplements,冒險補充,project-proposed
RoT,/data/0/entries/3/name,Hoard of the Dragon Queen,龍後的寶山,project-proposed
RoT,/data/0/entries/3/entries/1/entries/0/entries/0/name,Character Advancement,角色升級,existing-site
RoT,/data/0/entries/3/entries/2/name,Background,背景,project-proposed
RoT,/data/0/entries/3/entries/2/entries/1/name,Dragon Masks,龍面具,project-proposed
RoT,/data/0/entries/3/entries/2/entries/2/name,Secrets,秘密,project-proposed
RoT,/data/0/entries/3/entries/2/entries/3/name,Cult Organization,邪教組織,project-proposed
RoT,/data/0/entries/3/entries/3/name,Overview,概述,project-proposed
RoT,/data/0/entries/4/name,The Rise of Tiamat,提亞馬特的崛起,project-proposed
RoT,/data/0/entries/4/entries/1/entries/0/entries/0/name,Character Advancement,角色升級,existing-site
RoT,/data/0/entries/4/entries/2/name,Background,背景,project-proposed
RoT,/data/0/entries/4/entries/2/entries/3/name,Secrets,秘密,project-proposed
RoT,/data/0/entries/4/entries/2/entries/4/name,Allied Forces,聯盟力量,project-proposed
RoT,/data/0/entries/4/entries/3/name,Overview,概述,project-proposed
RoT,/data/0/entries/4/entries/4/name,Outline,大綱,project-proposed
RoT,/data/0/entries/4/entries/5/name,Stage 1,階段 1,project-proposed
RoT,/data/0/entries/4/entries/5/entries/0/name,First Council of Waterdeep,深水城第一議會,project-proposed
RoT,/data/0/entries/4/entries/5/entries/1/name,Varram the White,白龍語者瓦拉姆,project-proposed
RoT,/data/0/entries/4/entries/5/entries/2/name,The Sea of Moving Ice,移動冰海,project-proposed
RoT,/data/0/entries/4/entries/5/entries/3/name,The Cult Strikes Back (Part 1),邪教反擊（第一部分）,project-proposed
RoT,/data/0/entries/4/entries/6/name,Stage 2,階段 2,project-proposed
RoT,/data/0/entries/4/entries/6/entries/0/name,Second Council of Waterdeep,深水城第二議會,project-proposed
RoT,/data/0/entries/4/entries/6/entries/1/name,Neronvain,內洛維,existing-site
RoT,/data/0/entries/4/entries/6/entries/2/name,"Metallic Dragons, Arise",金屬龍，覺醒,project-proposed
RoT,/data/0/entries/4/entries/6/entries/3/name,The Cult Strikes Back (Part 2),邪教反擊（第二部分）,project-proposed
RoT,/data/0/entries/4/entries/7/name,Stage 3,階段 3,project-proposed
RoT,/data/0/entries/4/entries/7/entries/0/name,Third Council of Waterdeep,深水城第三議會,project-proposed
RoT,/data/0/entries/4/entries/7/entries/1/name,Xonthal's Tower,贊薩爾之塔,project-proposed
RoT,/data/0/entries/4/entries/7/entries/2/name,Mission to Thay,前往賽爾的使命,project-proposed
RoT,/data/0/entries/4/entries/7/entries/3/name,The Cult Strikes Back (Part 3),邪教反擊（第三部分）,project-proposed
RoT,/data/0/entries/4/entries/8/name,Stage 4,第四階段,project-proposed
RoT,/data/0/entries/4/entries/8/entries/0/name,Fourth Council of Waterdeep,深水城第四議會,project-proposed
RoT,/data/0/entries/4/entries/8/entries/1/name,Tiamat's Return,提亞馬特的歸來,project-proposed
RoT,/data/0/entries/4/entries/9/name,Advancement,提升,project-proposed
RoT,/data/0/entries/4/entries/10/name,Adventure Hooks,冒險引子,project-proposed
RoT,/data/0/entries/4/entries/10/entries/2/name,Recurring Villains,反覆出現的反派,project-proposed
RoT,/data/0/entries/4/entries/11/name,Additional Encounters,額外遭遇,project-proposed
RoT,/data/0/entries/4/entries/11/entries/1/name,Monstrous Uprising,怪物起義,project-proposed
RoT,/data/0/entries/4/entries/11/entries/2/name,Power of the Cult,邪教的力量,project-proposed
RoT,/data/0/entries/4/entries/11/entries/3/name,Devilish Demands,邪惡的要求,project-proposed
RoT,/data/0/entries/4/entries/11/entries/4/name,Captive Cultist,俘虜的邪教徒,project-proposed
RoT,/data/0/entries/4/entries/11/entries/5/name,Fallen Hero,墮落的英雄,project-proposed
RoT,/data/0/entries/4/entries/11/entries/6/name,Death at the Council,議會之死,project-proposed
RoT,/data/0/entries/5/name,Running the Adventure,運作冒險,project-proposed
RoT,/data/0/entries/7/name,Campaign Villains,戰役反派,project-proposed
RoT,/data/0/entries/7/entries/1/name,The Cult of the Dragon,龍巫教,project-proposed
RoT,/data/0/entries/7/entries/1/entries/3/name,Daily Operations,日常運作,project-proposed
RoT,/data/0/entries/7/entries/1/entries/4/name,Cult Structure,邪教結構,project-proposed
RoT,/data/0/entries/7/entries/1/entries/5/name,Wearers of Purple,紫衣者,project-proposed
RoT,/data/0/entries/7/entries/1/entries/6/name,The Inner Circle,內圈,project-proposed
RoT,/data/0/entries/7/entries/1/entries/7/name,Dissent in the Ranks,隊伍中的異議,project-proposed
RoT,/data/0/entries/7/entries/1/entries/8/name,Using the Cult of the Dragon,利用龍巫教,project-proposed
RoT,/data/0/entries/7/entries/2/name,Red Wizards of Thay,賽爾紅袍法師,project-proposed
RoT,/data/0/entries/7/entries/2/entries/2/name,Rath Modar's Ambition,拉斯·莫達的野心,project-proposed
RoT,/data/0/entries/7/entries/2/entries/3/name,Using the Red Wizards,利用紅法師,project-proposed
RoT,/data/0/entries/7/entries/3/name,Hosts of the Nine Hells,九層地獄的主人,project-proposed
RoT,/data/0/entries/7/entries/3/entries/5/name,Using Devils,利用惡魔,project-proposed
RoT,/data/0/entries/7/entries/4/name,Chromatic Dragons,色彩龍,existing-site
RoT,/data/0/entries/7/entries/4/entries/2/name,Using Chromatic Dragons,使用色彩龍,project-proposed
RoT,/data/0/entries/7/entries/5/name,Giants,巨人,existing-site
RoT,/data/0/entries/7/entries/5/entries/2/name,Using Giants,利用巨人,project-proposed
RoT,/data/0/entries/8/name,Campaign Allies,戰役盟友,project-proposed
RoT,/data/0/entries/8/entries/2/name,The Harpers,豎琴手聯盟,existing-site
RoT,/data/0/entries/8/entries/2/entries/3/name,Using the Harpers,利用豎琴手聯盟,project-proposed
RoT,/data/0/entries/8/entries/2/entries/4/name,Remallia Haventree,蕾米莉亞·港樹,existing-site
RoT,/data/0/entries/8/entries/3/name,The Order of the Gauntlet,鐵手套教團,existing-site
RoT,/data/0/entries/8/entries/3/entries/4/name,Using the Order of the Gauntlet,運用鐵手套教團,project-proposed
RoT,/data/0/entries/8/entries/3/entries/5/name,Ontharr Frume,昂塔爾·弗魯姆,existing-site
RoT,/data/0/entries/8/entries/4/name,The Emerald Enclave,翠綠閒庭,existing-site
RoT,/data/0/entries/8/entries/4/entries/3/name,Using the Emerald Enclave,運用翠綠閒庭,project-proposed
RoT,/data/0/entries/8/entries/4/entries/4/name,Delaan Winterhound,德拉安·溫特霍德,project-proposed
RoT,/data/0/entries/8/entries/5/name,The Lords' Alliance,領主聯盟,existing-site
RoT,/data/0/entries/8/entries/5/entries/3/name,Using the Lords' Alliance,利用領主聯盟,project-proposed
RoT,/data/0/entries/8/entries/5/entries/4/name,On the Council,在議會上,project-proposed
RoT,/data/0/entries/8/entries/5/entries/5/name,Lady Laeral Silverhand,萊拉·銀手女士,project-proposed
RoT,/data/0/entries/8/entries/5/entries/6/name,Lord Dagult Neverember,達格魯特·無燼,project-proposed
RoT,/data/0/entries/8/entries/5/entries/7/name,Ambassador Connerad Brawnanvil,大使康納拉德·布朗安維爾,project-proposed
RoT,/data/0/entries/8/entries/5/entries/8/name,Marshall Ulder Ravengard,馬歇爾·烏爾德·鴉衛,project-proposed
RoT,/data/0/entries/8/entries/5/entries/9/name,King Melandrach,梅蘭德拉克國王,project-proposed
RoT,/data/0/entries/8/entries/5/entries/10/name,"Taern ""Thunderspells"" Hornblade",塔恩 '雷咒' 霍恩布萊德,project-proposed
RoT,/data/0/entries/8/entries/5/entries/11/name,Sir Isteval,伊斯提瓦爾爵士,project-proposed
RoT,/data/0/entries/8/entries/6/name,The Zhentarim,散塔林會,existing-site
RoT,/data/0/entries/8/entries/6/entries/9/name,Using the Zhentarim,利用散塔林會,project-proposed
RoT,/data/0/entries/8/entries/6/entries/10/name,Rian Nightshade,瑞安·夜影,project-proposed
RoT,/data/0/entries/8/entries/7/name,Metallic Dragons,金屬龍,existing-site
RoT,/data/0/entries/8/entries/7/entries/1/name,Using Metallic Dragons,使用金屬龍,project-proposed
RoT,/data/0/entries/8/entries/8/name,Giants,巨人,existing-site
RoT,/data/0/entries/8/entries/8/entries/1/name,Using Giants,利用巨人,project-proposed
RoT,/data/1/name,Chapter 9: Council of Waterdeep,第9章：深水城議會,project-proposed
RoT,/data/1/entries/2/name,Starting the Adventure,開始冒險,project-proposed
RoT,/data/1/entries/3/name,Back in Waterdeep,回到深水城,project-proposed
RoT,/data/1/entries/3/entries/2/name,Four Councils,四個議會,project-proposed
RoT,/data/1/entries/4/name,Gathering Allies,集結盟友,project-proposed
RoT,/data/1/entries/4/entries/2/name,Leading Delegates,首席代表,project-proposed
RoT,/data/1/entries/5/name,Sessions of the Council,議會的會議,project-proposed
RoT,/data/1/entries/5/entries/3/name,Death of a Masked Lord,"""戴面具領主之死""",project-proposed
RoT,/data/1/entries/5/entries/4/name,The Draakhorn Sounds,德拉霍恩響起,project-proposed
RoT,/data/1/entries/5/entries/5/name,First Session,第一次會議,project-proposed
RoT,/data/1/entries/5/entries/5/entries/4/name,Follow-up: Hoard of the Dragon Queen,後續：龍後的寶山,project-proposed
RoT,/data/1/entries/5/entries/5/entries/5/name,Setup: Varram the White,設定：白龍語者瓦拉姆,project-proposed
RoT,/data/1/entries/5/entries/5/entries/6/name,Setup: The Sea of Moving Ice,設定：移動冰海,project-proposed
RoT,/data/1/entries/5/entries/6/name,Second Session,第二次會議,project-proposed
RoT,/data/1/entries/5/entries/6/entries/2/name,Follow-up: Varram the White,後續：白龍語者瓦拉姆,project-proposed
RoT,/data/1/entries/5/entries/6/entries/3/name,Follow-up: The Sea of Moving Ice,後續：移動冰海,project-proposed
RoT,/data/1/entries/5/entries/6/entries/4/name,Setup: Neronvain,設定：內洛維,project-proposed
RoT,/data/1/entries/5/entries/6/entries/5/name,"Setup: Metallic Dragons, Arise",設定：金屬龍，覺醒,project-proposed
RoT,/data/1/entries/5/entries/7/name,Third Session,第三次會議,project-proposed
RoT,/data/1/entries/5/entries/7/entries/1/name,Follow-up: Neronvain,後續：內洛維,project-proposed
RoT,/data/1/entries/5/entries/7/entries/2/name,"Follow-up: Metallic Dragons, Arise",後續：金屬龍，覺醒,project-proposed
RoT,/data/1/entries/5/entries/7/entries/3/name,Setup: Xonthal's Tower,設定：贊薩爾的高塔,project-proposed
RoT,/data/1/entries/5/entries/7/entries/4/name,Setup: Mission to Thay,設定：前往賽爾的任務,project-proposed
RoT,/data/1/entries/5/entries/8/name,Fourth Session,第四次會議,project-proposed
RoT,/data/1/entries/5/entries/8/entries/1/name,Follow-up: Xonthal's Tower,後續：贊薩爾的高塔,project-proposed
RoT,/data/1/entries/5/entries/8/entries/2/name,Follow-up: Mission to Thay,後續行動：前往賽爾的任務,project-proposed
RoT,/data/1/entries/5/entries/8/entries/3/name,"Follow-up: Metallic Dragons, Arise",後續：金屬龍，覺醒,project-proposed
RoT,/data/1/entries/6/name,Scoring the Sessions,會議評分,project-proposed
RoT,/data/2/name,Chapter 10: The Sea of Moving Ice,第10章：移動冰海,project-proposed
RoT,/data/2/entries/2/name,Introduction,簡介,project-proposed
RoT,/data/2/entries/2/entries/0/name,The Draakhorn's Call,德拉霍恩的召喚,project-proposed
RoT,/data/2/entries/2/entries/1/name,"""Old White Death""","""古老白死神""",project-proposed
RoT,/data/2/entries/2/entries/2/name,Maccath the Crimson,緋紅的麥卡絲,existing-site
RoT,/data/2/entries/2/entries/3/name,Setting Sail,起航,project-proposed
RoT,/data/2/entries/3/name,The Sea of Moving Ice,移動冰海,project-proposed
RoT,/data/2/entries/3/entries/2/name,Ice Hunters,冰獵者,project-proposed
RoT,/data/2/entries/3/entries/3/name,Random Encounters,隨機遭遇,existing-site
RoT,/data/2/entries/3/entries/3/entries/1/name,Sea of Moving Ice Encounters,移動冰海遭遇,project-proposed
RoT,/data/2/entries/3/entries/3/entries/2/name,Giant Octopi,巨型章魚,project-proposed
RoT,/data/2/entries/3/entries/3/entries/3/name,Merrow,邁羅人魚,existing-site
RoT,/data/2/entries/3/entries/3/entries/4/name,Polar Bear,白熊,existing-site
RoT,/data/2/entries/3/entries/3/entries/5/name,Scrags,斯克瑞格,project-proposed
RoT,/data/2/entries/3/entries/3/entries/6/name,Ice Hunters,冰獵者,project-proposed
RoT,/data/2/entries/3/entries/3/entries/7/name,Ice Hunters in Fishing Boats,冰獵者在漁船上,project-proposed
RoT,/data/2/entries/3/entries/3/entries/8/name,Oyaviggaton Sighted,發現奧亞維加頓,project-proposed
RoT,/data/2/entries/4/name,Oyaviggaton,奧亞維加頓,project-proposed
RoT,/data/2/entries/4/entries/5/name,The Village,村莊,project-proposed
RoT,/data/2/entries/4/entries/5/entries/2/name,Layout,佈局,project-proposed
RoT,/data/2/entries/4/entries/5/entries/3/name,Villagers,村民,project-proposed
RoT,/data/2/entries/4/entries/5/entries/4/name,An Honorable Duel,一場榮譽決鬥,project-proposed
RoT,/data/2/entries/4/entries/5/entries/5/name,Ice Hunter Hospitality,冰獵者的好客,project-proposed
RoT,/data/2/entries/4/entries/5/entries/6/name,Convincing the Shaman,說服薩滿,project-proposed
RoT,/data/2/entries/5/name,Ice Caves,冰洞,project-proposed
RoT,/data/2/entries/5/entries/1/name,Ice Toads,冰蟾蜍,project-proposed
RoT,/data/2/entries/5/entries/2/name,General Features,通用特徵,project-proposed
RoT,/data/2/entries/5/entries/2/entries/1/entries/0/name,Ceilings and Walls,天花板和牆壁,project-proposed
RoT,/data/2/entries/5/entries/2/entries/1/entries/1/name,Floors,地板,project-proposed
RoT,/data/2/entries/5/entries/2/entries/1/entries/2/name,Light,光線,existing-site
RoT,/data/2/entries/5/entries/2/entries/1/entries/3/name,Temperature,氣溫,project-proposed
RoT,/data/2/entries/5/entries/2/entries/1/entries/4/name,Visibility,能見度,project-proposed
RoT,/data/2/entries/5/entries/3/name,Random Encounters,隨機遭遇,existing-site
RoT,/data/2/entries/5/entries/3/entries/1/name,Ice Caves Encounters,冰洞遭遇,project-proposed
RoT,/data/2/entries/5/entries/3/entries/2/name,Fog,霧,existing-site
RoT,/data/2/entries/5/entries/3/entries/3/name,Kobolds,狗頭人,existing-site
RoT,/data/2/entries/5/entries/3/entries/4/name,Ice Toads,冰蟾蜍,project-proposed
RoT,/data/2/entries/5/entries/3/entries/5/name,Maccath the Crimson,緋紅的麥卡絲,existing-site
RoT,/data/2/entries/5/entries/3/entries/6/name,Ice Trolls,冰巨魔,project-proposed
RoT,/data/2/entries/5/entries/4/name,Ice Caves (areas 1-7),冰洞（區域1-7）,project-proposed
RoT,/data/2/entries/5/entries/4/entries/0/name,1. Entrance from Hut,1. 從小屋的入口,project-proposed
RoT,/data/2/entries/5/entries/4/entries/1/name,2. Entrance from the Village Hall,2. 從村公所的入口,project-proposed
RoT,/data/2/entries/5/entries/4/entries/2/name,3. Larder,3. 食品儲藏室,project-proposed
RoT,/data/2/entries/5/entries/4/entries/3/name,4. Kobolds' Den,4. 狗頭人巢穴,project-proposed
RoT,/data/2/entries/5/entries/4/entries/3/entries/4/name,Treasure,寶藏,existing-site
RoT,/data/2/entries/5/entries/4/entries/4/name,5. Junk Room,5. 雜物室,project-proposed
RoT,/data/2/entries/5/entries/4/entries/5/name,6. The Chute,6. 滑槽,project-proposed
RoT,/data/2/entries/5/entries/4/entries/6/name,7. Hall of Giants,7. 巨人大廳,project-proposed
RoT,/data/2/entries/5/entries/5/name,Ice Caves (areas 8-14),冰洞（區域8-14）,project-proposed
RoT,/data/2/entries/5/entries/5/entries/0/name,8. Trophy Hall,8. 戰利品大廳,project-proposed
RoT,/data/2/entries/5/entries/5/entries/0/entries/1/name,Treasure,寶藏,existing-site
RoT,/data/2/entries/5/entries/5/entries/1/name,9. Unused Chamber,9. 未使用的房間,project-proposed
RoT,/data/2/entries/5/entries/5/entries/2/name,10. Maccath the Crimson,10. 緋紅的麥卡絲,project-proposed
RoT,/data/2/entries/5/entries/5/entries/2/entries/11/name,Maccath's Bargain,麥卡絲的交易,project-proposed
RoT,/data/2/entries/5/entries/5/entries/2/entries/12/name,Treasure,寶藏,existing-site
RoT,/data/2/entries/5/entries/5/entries/3/name,11. Scriptorium,11. 抄寫室,project-proposed
RoT,/data/2/entries/5/entries/5/entries/3/entries/4/name,Treasure,寶藏,existing-site
RoT,/data/2/entries/5/entries/5/entries/3/entries/5/name,Access to Arauthator's Lair,進入阿勞索多爾的巢穴,project-proposed
RoT,/data/2/entries/5/entries/5/entries/4/name,12. Ice Trolls,12. 冰霜巨魔,project-proposed
RoT,/data/2/entries/5/entries/5/entries/5/name,13. Ice Toad Workplace,13. 冰蟾工作區,project-proposed
RoT,/data/2/entries/5/entries/5/entries/5/entries/5/name,Marfulb's Lore,瑪夫爾布的知識,project-proposed
RoT,/data/2/entries/5/entries/5/entries/6/name,14. Ice Toad Lair,14. 冰蟾蜍巢穴,project-proposed
RoT,/data/2/entries/5/entries/6/name,Arauthator's Lair,阿勞索多爾的巢穴,project-proposed
RoT,/data/2/entries/5/entries/6/entries/1/name,General Features,通用特徵,project-proposed
RoT,/data/2/entries/5/entries/6/entries/1/entries/1/entries/0/name,Ceiling,天花板,project-proposed
RoT,/data/2/entries/5/entries/6/entries/1/entries/1/entries/1/name,Floors,地板,project-proposed
RoT,/data/2/entries/5/entries/6/entries/1/entries/1/entries/2/name,Light,光線,existing-site
RoT,/data/2/entries/5/entries/6/entries/1/entries/1/entries/3/name,Temperature,氣溫,project-proposed
RoT,/data/2/entries/5/entries/6/entries/1/entries/1/entries/4/name,Visibility,能見度,project-proposed
RoT,/data/2/entries/5/entries/6/entries/2/name,15. Scrags' Lair,15. 斯克瑞格的巢穴,project-proposed
RoT,/data/2/entries/5/entries/6/entries/3/name,16. Ice Pillars,16. 冰柱,project-proposed
RoT,/data/2/entries/5/entries/6/entries/4/name,17. The Icewolf's Spine,17. 冰狼之脊,project-proposed
RoT,/data/2/entries/5/entries/6/entries/5/name,18a. The Gullet,18a. 咽喉,project-proposed
RoT,/data/2/entries/5/entries/6/entries/6/name,18b. The Throat,18b. 喉嚨,project-proposed
RoT,/data/2/entries/5/entries/6/entries/7/name,19. The Perch,19. 棲息地,project-proposed
RoT,/data/2/entries/5/entries/6/entries/8/name,20. Arauthator's Abyss,20. 阿勞索多爾的深淵,project-proposed
RoT,/data/2/entries/6/name,Developments,發展,project-proposed
RoT,/data/2/entries/7/name,Leaving Oyaviggaton,離開奧亞維加頓,project-proposed
RoT,/data/2/entries/8/name,Arauthator's Treasure,阿勞索多爾的寶藏,project-proposed
RoT,/data/2/entries/9/name,Conclusion,結局,project-proposed
RoT,/data/3/name,Chapters 11 and 12: Death to the Wyrmspeakers,第11章和第12章：龍語者之死,project-proposed
RoT,/data/3/entries/5/name,Varram the White,白龍語者瓦拉姆,project-proposed
RoT,/data/3/entries/5/entries/2/name,Following the Trail,追蹤蹤跡,project-proposed
RoT,/data/3/entries/5/entries/3/name,Boareskyr Bridge,波勒斯基大橋,project-proposed
RoT,/data/3/entries/5/entries/3/entries/2/name,Bolo's Tentside Inn,博洛的帳篷邊旅館,project-proposed
RoT,/data/3/entries/5/entries/4/name,The Serpent Hills,蛇丘,project-proposed
RoT,/data/3/entries/5/entries/4/entries/2/name,Serpent Hills Encounters,蛇丘遭遇,project-proposed
RoT,/data/3/entries/5/entries/4/entries/3/name,Humanoids,類人生物,project-proposed
RoT,/data/3/entries/5/entries/4/entries/4/name,Herd Mammals,牧群哺乳動物,project-proposed
RoT,/data/3/entries/5/entries/4/entries/5/name,Hill Giants,山丘巨人,project-proposed
RoT,/data/3/entries/5/entries/4/entries/6/name,Unmarked Grave,無標記的墳墓,project-proposed
RoT,/data/3/entries/5/entries/4/entries/7/name,Shrine,聖壇,project-proposed
RoT,/data/3/entries/5/entries/4/entries/8/name,Vultures,禿鷲,project-proposed
RoT,/data/3/entries/5/entries/4/entries/9/name,Ruined Settlement,廢墟定居點,project-proposed
RoT,/data/3/entries/5/entries/4/entries/10/name,Lizardfolk,蜥蜴人,existing-site
RoT,/data/3/entries/6/name,Tomb of Diderius,迪德里烏斯的墓穴,project-proposed
RoT,/data/3/entries/6/entries/3/name,General Features,通用特徵,project-proposed
RoT,/data/3/entries/6/entries/3/entries/1/entries/0/name,Ceilings,天花板,project-proposed
RoT,/data/3/entries/6/entries/3/entries/1/entries/1/name,Light,光線,existing-site
RoT,/data/3/entries/6/entries/3/entries/1/entries/2/name,Regional Effects,區域效應,project-proposed
RoT,/data/3/entries/6/entries/4/name,Tomb of Diderius (areas 1-6),迪德里烏斯的墓穴（區域1-6）,project-proposed
RoT,/data/3/entries/6/entries/4/entries/0/name,1. Entrance Plaza,1. 入口廣場,project-proposed
RoT,/data/3/entries/6/entries/4/entries/0/entries/3/name,Approaching the Statues,接近雕像,project-proposed
RoT,/data/3/entries/6/entries/4/entries/0/entries/4/name,Cultist Campsite and Ruined Fountain,邪教徒營地和廢墟噴泉,project-proposed
RoT,/data/3/entries/6/entries/4/entries/1/name,2. Antechamber,2. 前廳,project-proposed
RoT,/data/3/entries/6/entries/4/entries/2/name,3. Watchful Statues,3. 警覺雕像,project-proposed
RoT,/data/3/entries/6/entries/4/entries/2/entries/2/name,Statue Trap,雕像陷阱,project-proposed
RoT,/data/3/entries/6/entries/4/entries/3/name,4. Mosaic Chamber,4. 馬賽克大廳,project-proposed
RoT,/data/3/entries/6/entries/4/entries/3/entries/3/name,Customization: Animated Tile Creature,自定義：活化瓷磚生物,project-proposed
RoT,/data/3/entries/6/entries/4/entries/3/entries/3/entries/5/name,Rejuvenation,復生,existing-site
RoT,/data/3/entries/6/entries/4/entries/3/entries/3/entries/6/name,Narrow Dodge,狹窄閃避,project-proposed
RoT,/data/3/entries/6/entries/4/entries/3/entries/4/name,Mosaic Sun,馬賽克太陽,project-proposed
RoT,/data/3/entries/6/entries/4/entries/3/entries/5/name,Door Hazard,門陷阱,project-proposed
RoT,/data/3/entries/6/entries/4/entries/4/name,5. Well Chamber,5. 井室,project-proposed
RoT,/data/3/entries/6/entries/4/entries/4/entries/3/name,Trolls,巨魔,existing-site
RoT,/data/3/entries/6/entries/4/entries/5/name,6. Hallway,6. 走廊,project-proposed
RoT,/data/3/entries/6/entries/4/entries/5/entries/1/name,Bone Boulder Trap,骨石陷阱,project-proposed
RoT,/data/3/entries/6/entries/5/name,Tomb of Diderius (areas 7-13),迪德里烏斯的墓穴（區域7-13）,project-proposed
RoT,/data/3/entries/6/entries/5/entries/0/name,7. Throne Room Antechamber,7. 王座室前廳,project-proposed
RoT,/data/3/entries/6/entries/5/entries/0/entries/2/name,Sarcophagi,石棺,project-proposed
RoT,/data/3/entries/6/entries/5/entries/1/name,8. Throne Room,8. 寶座大廳,project-proposed
RoT,/data/3/entries/6/entries/5/entries/1/entries/3/name,Treasure,寶藏,existing-site
RoT,/data/3/entries/6/entries/5/entries/2/name,9. Study and Library,9. 書房與圖書館,project-proposed
RoT,/data/3/entries/6/entries/5/entries/3/name,10. Dining Hall,10. 餐廳,project-proposed
RoT,/data/3/entries/6/entries/5/entries/4/name,11. Treasure Vault,11. 寶庫,project-proposed
RoT,/data/3/entries/6/entries/5/entries/4/entries/1/name,On the Stairs,在樓梯上,project-proposed
RoT,/data/3/entries/6/entries/5/entries/4/entries/2/name,Treasure,寶藏,existing-site
RoT,/data/3/entries/6/entries/5/entries/5/name,12. Divination Pool,12. 占卜池,project-proposed
RoT,/data/3/entries/6/entries/5/entries/5/entries/3/name,Pool,水池,project-proposed
RoT,/data/3/entries/6/entries/5/entries/5/entries/4/name,Using the Pool,使用水池,project-proposed
RoT,/data/3/entries/6/entries/5/entries/6/name,13. Crypt of Diderius,13. 迪德里烏斯的墓穴,project-proposed
RoT,/data/3/entries/6/entries/5/entries/6/entries/2/entries/0/name,Frescoes,壁畫,project-proposed
RoT,/data/3/entries/6/entries/5/entries/6/entries/3/name,Sarcophagus,石棺,project-proposed
RoT,/data/3/entries/6/entries/5/entries/6/entries/4/name,Secret Door,暗門,project-proposed
RoT,/data/3/entries/7/name,Ss'tck'al,斯特卡爾,project-proposed
RoT,/data/3/entries/7/entries/2/name,General Features,通用特徵,project-proposed
RoT,/data/3/entries/7/entries/2/entries/1/entries/0/name,Walls,牆壁,project-proposed
RoT,/data/3/entries/7/entries/2/entries/1/entries/1/name,Ceiling,天花板,project-proposed
RoT,/data/3/entries/7/entries/2/entries/1/entries/2/name,Light,光線,existing-site
RoT,/data/3/entries/7/entries/3/name,Ss'tck'al (areas 14-22),斯特卡爾（區域14-22）,project-proposed
RoT,/data/3/entries/7/entries/3/entries/0/name,14. Entryway,14. 入口,project-proposed
RoT,/data/3/entries/7/entries/3/entries/1/name,15. Bridge,15. 橋樑,project-proposed
RoT,/data/3/entries/7/entries/3/entries/2/name,16. Meditation Chamber,16. 冥想室,project-proposed
RoT,/data/3/entries/7/entries/3/entries/2/entries/2/name,Treasure,寶藏,existing-site
RoT,/data/3/entries/7/entries/3/entries/3/name,17. Yuan-ti Quarters,17. 原體蛇人住處,project-proposed
RoT,/data/3/entries/7/entries/3/entries/3/entries/2/name,Dart Trap,飛鏢陷阱,project-proposed
RoT,/data/3/entries/7/entries/3/entries/3/entries/3/name,Treasure,寶藏,existing-site
RoT,/data/3/entries/7/entries/3/entries/4/name,18. Long Hallway,18. 長走廊,project-proposed
RoT,/data/3/entries/7/entries/3/entries/5/name,19. Hatchery,19. 孵化室,project-proposed
RoT,/data/3/entries/7/entries/3/entries/6/name,20. Lizardfolk Den,20. 蜥蜴人巢穴,project-proposed
RoT,/data/3/entries/7/entries/3/entries/6/entries/1/name,Treasure,寶藏,existing-site
RoT,/data/3/entries/7/entries/3/entries/7/name,21. Prison,21. 監獄,project-proposed
RoT,/data/3/entries/7/entries/3/entries/8/name,22. Temple,22. 神殿,project-proposed
RoT,/data/3/entries/7/entries/3/entries/8/entries/2/name,Dealing for the Dwarf,與矮人的交易,project-proposed
RoT,/data/3/entries/7/entries/3/entries/8/entries/3/name,Developments,發展,project-proposed
