book,context,page,type,classification_confidence,english,zh_tw
VEoR,data/6/entries/6/entries/3/entries/1,115,DM_INSTRUCTION,0.85,"As an action, a character can use a ripe peylon fruit to distract the borthak. If the fruit is hurled toward the borthak, the monster moves toward the fruit on its next turn and uses its action to devour it. If a character holding the fruit moves within 20 feet of the borthak, the borthak pursues and attacks that character, eager to obtain the fruit.",作為一個行動，角色可以使用成熟的佩隆果來分散博薩克的注意力。如果將果實投向博薩克，怪物將在下一個回合向果實移動，並使用它的行動來吞食它。如果持有果實的角色移動到博薩克20尺範圍內，博薩克會追逐並攻擊那個角色，渴望得到果實。
VEoR,data/6/entries/6/entries/3/entries/2,115,DM_INSTRUCTION,0.85,"While characters contend with the {@creature borthak|VEoR}, Riffel moves quickly toward the temple door and crawls through a narrow gap underneath it. The gap is just big enough for a Small character to squeeze through. Once inside, Riffel urges the other wardens to evacuate the temple while the borthak is distracted. On Riffel's next turn, he and the wardens push open the temple door so everyone can escape. Once outside, they skirt along the bluff, heading north. If one or more characters assist with the evacuation, they can keep an eye on the borthak and distract it if necessary while Riffel helps the wardens get to safety.",當角色們與{@creature borthak|VEoR|博薩克}交戰時，裡費爾迅速朝神廟門移動，並從門下的狹窄縫隙中爬過去。這個縫隙剛好夠一個小型角色擠過去。一旦進入，裡費爾就催促其他守衛者在博薩克分心時撤離神廟。在裡費爾的下一個回合，他和其他守衛者推開神廟門，這樣每個人都可以逃出去。一旦到了外面，他們沿著峭壁邊緣向北前進。如果有一或多個角色協助撤離，他們可以留意博薩克，並在必要時分散它的注意力，同時裡費爾幫助守衛者安全撤離。
VEoR,data/6/entries/6/entries/4/name,116,HEADING_LABEL,0.99,Bittergrass Fen Features,苦草沼澤特徵
VEoR,data/6/entries/6/entries/4/entries/0,116,RULE,0.9,The fen has features the characters can use to their advantage in a confrontation with the {@creature borthak|VEoR}:,沼澤有一些特徵，角色們可以在與{@creature borthak|VEoR|博薩克}的對抗中利用這些特徵來獲得優勢：
VEoR,data/6/entries/6/entries/4/entries/1/items/0/name,116,HEADING_LABEL,0.99,Floating Boulders,漂浮巨石
VEoR,data/6/entries/6/entries/4/entries/1/items/0/entry,116,MIXED,0.85,"The boulders floating above the stone pillars are held aloft by ancient druidic magic. Casting {@spell Dispel Magic} on a boulder causes it to fall and tumble to the ground. As an action, a character within reach of a floating boulder can try to push it, doing so with a successful {@dc 15} Strength ({@skill Athletics}) check. Pushing the boulder ends the magic on it and causes it to fall in whichever direction the character prefers. Any creature in the path of a falling boulder must succeed on a {@dc 15} Dexterity saving throw to avoid it, taking 11 ({@dice 2d10}) bludgeoning damage on a failed save.",漂浮在石柱上方的巨石被古老的德魯伊魔法所支撐。對一塊巨石施放 {@spell Dispel Magic||解除魔法} 會導致其墜落並翻滾到地面。作為一個動作，一個處於懸浮巨石範圍內的角色可以嘗試推動它，需透過一次 {@dc 15} 力量（{@skill Athletics||運動}）檢定來成功推動。推動巨石會結束其上的魔法，並使其朝角色偏好的方向墜落。任何處於墜落巨石路徑中的生物必須透過一次 {@dc 15} 敏捷豁免來避免被擊中，豁免失敗則受到 11（{@dice 2d10}）點鈍擊傷害。
VEoR,data/6/entries/6/entries/4/entries/1/items/1/name,116,HEADING_LABEL,0.99,Muddy Bank,泥濘的河岸
VEoR,data/6/entries/6/entries/4/entries/1/items/1/entry,116,NARRATIVE,0.8,The ground within 20 feet of the creek's eastern shore has turned to sticky mud and is {@book difficult terrain|PHB|8|Difficult Terrain}.,小溪東岸20尺範圍內的地面已經變成了粘性泥土，屬於{@book 困難地形|PHB|8|Difficult Terrain}（困難地形）。
VEoR,data/6/entries/6/entries/5/name,116,HEADING_LABEL,0.99,Escaping the Fen,逃離沼澤
VEoR,data/6/entries/6/entries/5/entries/0,116,DM_INSTRUCTION,0.85,"Once all the wardens escape the temple, each warden transforms into a wolf and flees from the borthak. End the characters' encounter with the borthak when they defeat it or after they and all the wardens have escaped, whichever happens first.",一旦所有的守衛者逃離了神廟，每個守衛者都會變身成狼並從博薩克那裡逃跑。當角色們擊敗博薩克，或者他們和所有守衛者都已逃離時，先發生的情況將結束與博薩克的遭遇。
VEoR,data/6/entries/6/entries/5/entries/1/title,116,NARRATIVE,0.8,A terrifying monster called a borthak has trapped several Blue Fire Wardens in Bittergrass Fen,一個名為博薩克的可怕怪物困住了幾名藍火守衛者在苦草沼澤中
VEoR,data/6/entries/7/name,116,HEADING_LABEL,0.99,The Blue Fire Wardens,藍火守衛者
VEoR,data/6/entries/7/entries/0,116,DM_INSTRUCTION,0.85,"Once the wardens are safe, a human werewolf named Argentia Skywright (use the {@creature werewolf} stat block, except her alignment is neutral good) thanks the characters on behalf of her group. She expands on what Riffel told the party earlier about the Three Moons Vault, conveying the following points:",一旦守衛者們安全了，一個名叫阿金提亞·斯凱賴特（阿金提亞·斯凱賴特）的人類狼人（使用{@creature werewolf||狼人}的統計資料塊，除了她的陣營是中立善良）代表她的團隊感謝角色們。她補充了裡費爾之前告訴隊伍的關於三月亮金庫的資訊，傳達了以下幾點：
VEoR,data/6/entries/7/entries/1/title,116,NARRATIVE,0.8,Argentira Skywright,阿金蒂亞·斯凱賴特
VEoR,data/6/entries/7/entries/2/items/0/name,116,HEADING_LABEL,0.99,Blue Fire Attack,藍火攻擊
VEoR,data/6/entries/7/entries/2/items/0/entry,116,NARRATIVE,0.8,"Shortly after Teremini Nightsedge's soldiers seized the rod fragment from the peylon tree, the Blue Fire Wardens assaulted the Three Moons Vault. They refer to their attack as the Night of Blue Fire. Teremini, a renegade from the Mages of High Sorcery's Order of the Red Robes, foresaw the attack and used powerful lunar magic to create a shroud of transformative red moonlight around the vault. {@creature Werewolf||Werewolves} that step into this moonlight lose control of their powers and succumb to raw, animalistic instinct, making it easier for Teremini to manipulate or trap them.",特雷米尼·奈特斯吉德的士兵從佩隆樹奪取了法杖碎片後不久，藍火守衛者就襲擊了三月亮金庫。他們將他們的攻擊稱為藍火之夜。特雷米尼是高法術師的紅袍秩序的叛逆者，他預見到了這次攻擊並使用強大的月之魔法在金庫周圍創造了一層變化性的紅月光幕。走進這月光中的{@creature Werewolf||狼人}將失去對自己力量的控制，屈服於原始的、動物的本能，這使得特雷米尼更容易操縱或困住他們。
VEoR,data/6/entries/7/entries/2/items/1/name,116,HEADING_LABEL,0.99,Mage's Ritual,法師的儀式
VEoR,data/6/entries/7/entries/2/items/1/entry,116,NARRATIVE,0.8,"Teremini learned her red moonlight magic from a lunar dragon named Orinix. Orinix also taught Teremini a ritual to make the wall of transformative moonlight permanent and tasked her with completing this lengthy, taxing ritual. While she focuses on the ritual, powerful magical barriers surround Teremini and her ritual components, which include the fifth rod piece.",特雷米尼從一個名為奧里尼克斯（奧里尼克斯）的月亮龍那裡學到了她的紅月光魔法。奧里尼克斯還教給了特雷米尼一個儀式，使變化性的月光牆永久化，並指派她完成這個漫長而繁重的儀式。當她專注於儀式時，強大的魔法屏障圍繞著特雷米尼和她包括第五部分法杖在內的儀式元件。
VEoR,data/6/entries/7/entries/2/items/2/name,116,HEADING_LABEL,0.99,Stopping the Ritual,停止儀式
VEoR,data/6/entries/7/entries/2/items/2/entry,116,DM_INSTRUCTION,0.85,"Argentia insists there must be a way to disrupt Teremini's ritual so the characters can seize the rod piece. She encourages the characters to find and rescue Valendar, the wardens' imprisoned leader, who might know how to stop Teremini's ritual.",阿金提亞堅持認為一定有辦法打斷特雷米尼的儀式，以便角色們能夠奪取法杖碎片。她鼓勵角色們找到並救出被囚禁的守衛者領袖瓦倫達爾，他可能知道如何停止特雷米尼的儀式。
VEoR,data/6/entries/7/entries/3/name,117,HEADING_LABEL,0.99,Wardens' Aid,守衛者的幫助
VEoR,data/6/entries/7/entries/3/entries/0,117,DM_INSTRUCTION,0.85,"Argentia gives the characters a {@item Spell Scroll} of {@spell Moonbeam}. She also explains that if Valendar is stuck in his wolf or hybrid form, they must bring Valendar close to death before he'll return to his true form, which is a human.",阿金提亞給了角色一張{@item Spell Scroll||法術卷軸}，上面寫著{@spell Moonbeam||月華之光}。她還解釋說，如果瓦倫達爾被困在狼形態或混合形態中，他們必須在瓦倫達爾瀕臨死亡時，他才會恢復到真身，也就是人類形態。
VEoR,data/6/entries/7/entries/3/entries/1,117,DM_INSTRUCTION,0.85,"Riffel agrees to take the characters to the Three Moons Vault's secret entrance. Before the party leaves, Argentia leads a quick rite to cast a protective ward over Riffel. For the next 12 hours, Riffel and allies within 10 feet of him are immune to the Forced Transformation effect of Teremini's curtain of red moonlight (see the ""{@area Environmental Effects|2f1|x}"" subsection of the ""{@area Three Moons Vault|2eb|x}"" section). The wardens have enough power to cast this ritual only once, so it's imperative Riffel return to Bittergrass Fen with Valendar as soon as possible.","裡費爾同意帶角色們去三月亮金庫的秘密入口。在隊伍離開之前，阿金提亞主持了一個快速儀式，為裡費爾施加了保護性結界。在接下來的12小時內，裡費爾和他周圍10尺內的盟友對特雷米尼的紅月光下的強制變形效果免疫（見""{@area 環境效應|2f1|x}""子節下的""{@area 三月亮金庫|2eb|x}""部分）。守護者們只有足夠的力量進行一次這種儀式，所以裡費爾必須儘快帶著瓦倫達爾返回苦草沼澤。"
VEoR,data/6/entries/8/name,117,HEADING_LABEL,0.99,Three Moons Vault,三月亮金庫
VEoR,data/6/entries/8/entries/0,117,NARRATIVE,0.8,The Three Moons Vault is a remote dungeon complex in the mountainous outskirts of Lord Soth's domain.,三月亮金庫是位於索思勳爵領地山區邊緣的一個偏遠地牢建築群。
VEoR,data/6/entries/8/entries/1,117,NARRATIVE,0.8,"Millennia ago, a chunk of the red moon Lunitari sheared off, broke into meteorites, and rained down on Krynn. The meteorites' impact formed craters throughout the Northern Dargaard Mountains. Ancient, moon-venerating wardens chose one of these craters as the site for a shrine where they could revere Krynn's moons. The wardens built three magical towers: a spacious white tower for Solinari, a handsome red tower for Lunitari, and a solemn black tower for Nuitari.",數千年前，紅月露尼塔的一部分脫落，分裂成隕石雨，降落在克萊恩。隕石的撞擊在北達爾加德山脈形成了許多坑洞。古代崇拜月亮的守護者選擇了其中一個坑洞作為神殿的地點，以便他們可以崇拜克萊恩的月亮。守護者們建造了三座魔法塔：一座寬敞的白色塔獻給索利納裡，一座英俊的紅色塔獻給露尼塔裡，以及一座莊重的黑色塔獻給努伊塔裡。
VEoR,data/6/entries/8/entries/2,117,NARRATIVE,0.8,"The Cataclysm destroyed the white tower, disrupting the balance of magic between the three towers. Lord Soth's forces from nearby Dargaard Keep assumed control of the ruins. They built fortified walls around the site and carved out a subterranean vault to contain prisoners and treasure. The vault is now under the purview of a servant of Lord Soth and operates as a prison for the overlord's enemies and a safe house for his underlings.",大災變摧毀了白塔，打破了三塔之間的魔法平衡。來自附近達爾加德堡的索思勳爵的部隊接管了廢墟。他們在遺址周圍建造了加固的牆壁，並開鑿了一個地下金庫來關押囚犯和寶藏。這個金庫現在由索思勳爵的一個僕人負責，作為對領主敵人的監獄以及他手下的安全屋。
VEoR,data/6/entries/8/entries/3/name,117,HEADING_LABEL,0.99,Teremini Nightsedge,特雷米尼·奈特斯吉德
VEoR,data/6/entries/8/entries/3/entries/0,117,NARRATIVE,0.8,"A lawful evil, elf {@creature archmage} named Teremini Nightsedge oversees the Three Moons Vault. Though a loyal servant of Lord Soth, Teremini has her own agenda for the ancient moon towers. When she was young, Teremini tried to join the wardens but was rejected after her reverence of Lord Soth became clear. Now, she hopes to complete her revenge by permanently shrouding the vault in crimson moonlight, kidnapping the Blue Fire Wardens she hates so deeply, and bringing them here to be slain, thereby completing her revenge. Thanks to her recent acquisition of a piece of the {@item Rod of Seven Parts|VEoR}, Teremini has commenced her plan.",一個名為特雷米尼·奈特斯吉德的守序邪惡精靈{@creature archmage||大法師}負責監管三月亮金庫。儘管是索思勳爵的忠實僕人，特雷米尼對古老的月塔有自己的計劃。在她年輕時，特雷米尼試圖加入守衛者，但在她對索思勳爵的崇拜變得明顯後被拒絕了。現在，她希望透過永久地將金庫籠罩在深紅色月光中，綁架她深深憎恨的藍火守衛者，並將他們帶到這裡被殺害來完成她的復仇。得益於她最近獲得的{@item Rod of Seven Parts|VEoR|七碎片之杖}的一部分，特雷米尼已經開始了她的計劃。
VEoR,data/6/entries/8/entries/3/entries/1/title,117,NARRATIVE,0.8,Teremini Nightsedge,特雷米尼·奈特斯吉德
VEoR,data/6/entries/8/entries/4/name,118,HEADING_LABEL,0.99,The Characters' Goals,角色們的目標
VEoR,data/6/entries/8/entries/4/entries/0,118,DM_INSTRUCTION,0.85,"The characters have three goals while inside the Three Moons Vault. As the characters explore the vault, NPCs such as Valendar ({@area area V7|30b|x}) and Casivus ({@area area V15|321|x}) can help devise plans for achieving these goals.",角色們在三月亮金庫內有三大目標。當角色們探索金庫時，像瓦倫達爾（{@area 區域V7|30b|x}）和卡西沃斯（{@area 區域V15|321|x}）這樣的NPC可以幫助制定實現這些目標的計劃。
VEoR,data/6/entries/8/entries/4/entries/1/name,118,HEADING_LABEL,0.99,Rescue Valendar,救援瓦倫達爾
VEoR,data/6/entries/8/entries/4/entries/1/entries/0,118,DM_INSTRUCTION,0.85,"Valendar, the leader of the Blue Fire Wardens, is trapped in the vault and might be stuck in his wolf or hybrid form. The characters need to find him, disrupt the magic forcing him to remain transformed, and restore him to his human form.",瓦倫達爾，藍火守衛者的領袖，被困在金庫中，可能被困在他的狼形或混合形態中。角色們需要找到他，擾亂迫使他保持變形的魔法，並將他恢復到人類形態。
VEoR,data/6/entries/8/entries/4/entries/2/name,118,HEADING_LABEL,0.99,Stop Teremini's Ritual,停止特雷米尼的儀式
VEoR,data/6/entries/8/entries/4/entries/2/entries/0,118,DM_INSTRUCTION,0.85,"If the characters rescue Valendar, he tells them that Teremini needs three special crystals in specific places to complete her ritual. If the characters find and sabotage the special crystals, they'll disrupt Teremini's ritual.",如果角色們救出了瓦倫達爾，他會告訴他們特雷米尼需要在特定的位置放置三顆特殊的水晶才能完成她的儀式。如果角色們找到並破壞了這些特殊的水晶，他們就會擾亂特雷米尼的儀式。
VEoR,data/6/entries/8/entries/4/entries/3/name,118,HEADING_LABEL,0.99,Get the Rod Piece,獲取法杖碎片
VEoR,data/6/entries/8/entries/4/entries/3/entries/0,118,DM_INSTRUCTION,0.85,Teremini is using a piece of the {@item Rod of Seven Parts|VEoR} as part of a ritual that would permanently shroud the vault and a 1-mile radius around it in magical crimson moonlight. The characters need to disrupt Teremini's ritual before they can retrieve the rod piece. They can then return to Sigil.,特雷米尼正在使用{@item Rod of Seven Parts|VEoR|七碎片之杖}的一部分作為儀式的一部分，該儀式將永久性地將金庫及其周圍1英里範圍內籠罩在魔法的深紅色月光中。角色們需要在他們能夠取回法杖碎片之前打斷特雷米尼的儀式。之後，他們可以返回至法印城（法印城）。
VEoR,data/6/entries/8/entries/5/name,118,HEADING_LABEL,0.99,Environmental Effects,環境效應
VEoR,data/6/entries/8/entries/5/entries/0,118,NARRATIVE,0.8,"The magical red moonlight that surrounds the Three Moons Vault is temporary, although Teremini is working to make the effect permanent. The moonlight creates the following effects in a 1-mile radius around the Three Moons Vault. These effects are suppressed in the vault's locations.",圍繞三月亮金庫的魔法紅月光是暫時的，儘管特雷米尼正在努力使這種效果永久化。月光在三月亮金庫周圍1英里範圍內創造了以下效果。這些效果在金庫的地點被抑制。
VEoR,data/6/entries/8/entries/5/entries/1/name,118,HEADING_LABEL,0.99,Forced Transformation,強制變形
VEoR,data/6/entries/8/entries/5/entries/1/entries/0,118,MIXED,0.85,"A {@creature werewolf} that enters the red moonlight changes into its wolf or hybrid form, and it has the {@condition poisoned} condition as long as it is within 1 mile of Three Moons Vault. As long as it remains in this area, the creature can't willingly change shape unless it is reduced to 10 hit points or fewer; a {@spell Remove Curse} spell suppresses Forced Transformation for 1 hour.",一隻{@creature werewolf||狼人}進入紅月之光後，會變形成狼或混合形態，只要位於三月亮窟的1英里範圍內，它就會處於{@condition poisoned||中毒}狀態。只要它繼續停留在這一區域，該生物便無法自願改變形態，除非其生命值降至10或更低；{@spell Remove Curse||移除詛咒}法術會抑制強制變形1小時。
VEoR,data/6/entries/8/entries/5/entries/2/name,118,HEADING_LABEL,0.99,Reduced Gravity,低重力
VEoR,data/6/entries/8/entries/5/entries/2/entries/0,118,NARRATIVE,0.8,Objects and creatures take half as much damage from falls. Creatures can jump twice as far as normal.,物體和生物從高處落下受到的傷害減半。生物跳躍的距離是正常情況下的兩倍。
VEoR,data/6/entries/8/entries/6/name,118,HEADING_LABEL,0.99,Entering the Vault,進入儲藏室
VEoR,data/6/entries/8/entries/6/entries/0,118,DM_INSTRUCTION,0.85,"The Three Moons Vault is built amid rocky crags in the Northern Dargaard Mountains. Its main entrance is in plain sight and heavily guarded, but Riffel knows the way to a second, less-protected passage at the end of an old goat path. He takes the characters to this entrance, then he waits there so he can escort Valendar to Bittergrass Fen. It takes about one hour to traverse the distance between the fen and the vault.",三月亮金庫建在北達爾加德山脈的岩石峭壁之間。它的主要入口清晰可見且重兵把守，但裡費爾知道一條老山羊小路盡頭的第二條保護較少的通道。他帶角色們來到這個入口，然後他在那裡等待，以便護送瓦倫達爾回到苦草沼澤。穿越沼澤和金庫之間的距離大約需要一個小時。
VEoR,data/6/entries/8/entries/6/entries/1,118,DM_INSTRUCTION,0.85,The characters begin their exploration of the vault at {@area area V1|2fb|x}.,角色們從{@area 區域V1|2fb|x}開始探索金庫。
VEoR,data/6/entries/8/entries/7/name,118,HEADING_LABEL,0.99,Vault Features,寶庫特點
VEoR,data/6/entries/8/entries/7/entries/0,118,NARRATIVE,0.8,"Maps 6.3 and 6.4 depict the Three Moons Vault. The vault is a complex, castle-like structure with a dungeon level, several towers, a secret entrance through the cliffs, and a drawbridge over a moat. Unless the text says otherwise, areas in and around the Three Moons Vault share a number of features.",地圖6.3和6.4描繪了三月亮金庫。金庫是一個複雜的城堡式結構，包括一個地牢層、幾座塔樓、穿過懸崖的秘密入口，以及跨越護城河的吊橋。除非文字另有說明，三月亮金庫內外的區域共享許多特徵。
VEoR,data/6/entries/8/entries/7/entries/1/name,118,HEADING_LABEL,0.99,Ceilings,天花板
VEoR,data/6/entries/8/entries/7/entries/1/entries/0,118,NARRATIVE,0.8,The vault's ceilings are 10 feet high.,金庫的天花板高度為10尺。
VEoR,data/6/entries/8/entries/7/entries/2/name,119,HEADING_LABEL,0.99,Doors,門
VEoR,data/6/entries/8/entries/7/entries/2/entries/0,119,NARRATIVE,0.8,"The vault's doors are stone slabs set on brass hinges. Unless otherwise noted, each door is unlocked.",金庫的門是設定在黃銅鉸鏈上的石板。除非另有說明，每扇門都是未上鎖的。
VEoR,data/6/entries/8/entries/7/entries/3/name,119,HEADING_LABEL,0.99,Lighting,光照
VEoR,data/6/entries/8/entries/7/entries/3/entries/0,119,DM_INSTRUCTION,0.85,"Unless otherwise noted, interior areas are dark. Area descriptions assume the characters have a light source or some other means of seeing in the dark.",除非另有說明，室內區域都是黑暗的。區域描述假定角色們有光源或者有其他在黑暗中看見事物的手段。
VEoR,data/6/entries/8/entries/7/entries/4/name,119,HEADING_LABEL,0.99,Moonlight Mirrors,月光鏡
VEoR,data/6/entries/8/entries/7/entries/4/entries/0,119,NARRATIVE,0.8,"Several areas in the vault contain objects known as moonlight mirrors, which each reflect a powerful beam of light from one of Krynn's moons. Moonlight mirrors can be used to disrupt Teremini's ritual, as described later in this chapter.",金庫中的幾個區域包含被稱為月光鏡的物件，每個都能反射來自克萊恩的月亮之一的強大光束。月光鏡可以用來擾亂特雷米尼的儀式，本章後文將對此進行描述。
VEoR,data/6/entries/8/entries/7/entries/4/entries/1,119,MIXED,0.85,"A moonlight mirror is a Medium object with AC 13; 5 hit points; and immunity to poison, psychic, and radiant damage. A {@spell Detect Magic} spell reveals an aura of evocation magic emanating from the mirror. Unless covered, the reflective side of a moonlight mirror casts {@quickref Vision and Light||2||bright light} in a 20-foot hemisphere, in the color of the moon the mirror reflects. The text notes which ability checks, if any, are required to remove a moonlight mirror from where it is found.",一面月光鏡是一個AC 13的中型物體；擁有5點生命值；並且免疫毒素、心靈和光耀傷害。一個{@spell Detect Magic||偵測魔法}法術會揭示出從鏡子散發出的塑能系魔法靈光。除非被覆蓋，月光鏡的反射面會在一個20尺半球範圍內投射出{@quickref Vision and Light||2||明亮光照}，其顏色與鏡子所反射的月亮顏色一致。文字備註了需要哪些屬性檢定（如果有的話）才能將月光鏡從其被發現的位置移除。
VEoR,data/6/entries/8/entries/8/name,119,HEADING_LABEL,0.99,Vault Locations,金庫位置
VEoR,data/6/entries/8/entries/8/entries/0,119,NARRATIVE,0.8,The following locations are keyed to map 6.3.,以下地點在6.3號地圖上有標記。
VEoR,data/6/entries/8/entries/8/entries/1/images/0/title,119,NARRATIVE,0.8,Map 6.3: Three Moons Vault,地圖6.3: 三月亮金庫
VEoR,data/6/entries/8/entries/8/entries/1/images/1/title,119,NARRATIVE,0.8,Player Version,玩家版本
VEoR,data/6/entries/8/entries/8/entries/2/name,119,HEADING_LABEL,0.99,V1: Entrance,V1: 入口
VEoR,data/6/entries/8/entries/8/entries/2/entries/0,119,DM_INSTRUCTION,0.85,Around the corner from where Riffel leaves the party is the vault's entrance. Read the following:,在裡費爾離開隊伍的轉角處是金庫的入口。閱讀以下內容：
VEoR,data/6/entries/8/entries/8/entries/2/entries/1/entries/0,119,READ_ALOUD,0.99,"The goat path dead-ends at the convergence of three steep cliff walls. Two austere pillars flank a stone double door set into the wall. Next to each pillar stands a silver statue of a tall, mostly human-shaped individual.",山羊小徑在三面陡峭的懸崖牆的交匯處走到了盡頭。兩座莊嚴肅穆的柱子分別位於牆內的一扇石制雙門兩側。每個柱子旁邊都立著一個高大的、大致人形的銀色雕像。
VEoR,data/6/entries/8/entries/8/entries/2/entries/2,119,NARRATIVE,0.8,Two {@creature Moonlight Guardian|VEoR|moonlight guardians} (see {@adventure appendix A|VEoR|12}) guard this secret entrance. They attack any intruders on sight and fight until destroyed.,兩個{@creature Moonlight Guardian|VEoR|月光守護者}（見{@adventure 附錄A|VEoR|12}）守衛著這個秘密入口。它們會攻擊任何進入視線的入侵者，並戰鬥到被摧毀為止。
VEoR,data/6/entries/8/entries/8/entries/2/entries/3/name,119,HEADING_LABEL,0.99,Trapped Doorway,陷阱門道
VEoR,data/6/entries/8/entries/8/entries/2/entries/3/entries/0,119,MIXED,0.85,"A {@spell Detect Magic} spell reveals an aura of evocation magic radiating from the doorway. If a creature pulls on either of the doors' crescent-shaped handles, the doorway emits a 30-foot cone of silvery light for 1 minute, centered on the middle of the double door. A creature that enters that area for the first time on a turn or starts its turn there must make a {@dc 17} Constitution saving throw, taking 27 ({@dice 5d10}) radiant damage on a failed save or half as much damage on a successful one. A creature not in its true form has disadvantage on this save; if it fails its save, the creature instantly reverts to its true form and can't assume a different form until it leaves the light.",一個{@spell Detect Magic||偵測魔法}法術會從門口處偵測到塑能魔法的靈光。如果生物拉動門上的任何一個月牙形把手，門口會發出一道30尺的銀色光錐，持續1分鐘，光錐的中心位於雙門的中間。在一個回合中首次進入該區域或在該區域開始其回合的生物必須進行一個{@dc 17}體質豁免檢定，若豁免失敗則受到27（{@dice 5d10})點光耀傷害，若豁免成功則受到一半傷害。不在其真實形態下的生物在此檢定中有劣勢；如果其豁免失敗，該生物會立即恢復其真實形態，並且在離開光錐之前無法改變形態。
VEoR,data/6/entries/8/entries/8/entries/2/entries/3/entries/1,119,NARRATIVE,0.8,"Once this trap is triggered, it can't be triggered again.",一旦這個陷阱被觸發，它就無法再次觸發。
VEoR,data/6/entries/8/entries/8/entries/3/name,119,HEADING_LABEL,0.99,V2: Anteroom,V2: 前廳
VEoR,data/6/entries/8/entries/8/entries/3/entries/0/entries/0,119,READ_ALOUD,0.99,A stone statue of an elegant elf in flowing robes watches over this chamber.,一個穿著流動長袍的優雅精靈的石像守護著這個房間。
VEoR,data/6/entries/8/entries/8/entries/3/entries/1,119,NARRATIVE,0.8,"An inscription at the base of the statue reads, in Elvish: ""It is not surrender. Live to fight again another day.""","雕像底部的銘文用精靈語寫著：""這不是投降。活著，為了另一天再戰。"""
VEoR,data/6/entries/8/entries/8/entries/3/entries/2/name,119,HEADING_LABEL,0.99,Treasure,寶藏
VEoR,data/6/entries/8/entries/8/entries/3/entries/2/entries/0,119,NARRATIVE,0.8,"A weapon rack in the room holds a black steel {@item +1 Longsword} and a steel shield bearing the stylized floral emblem of the Order of the Rose. An armor stand bears a black breastplate. A small, unlocked chest holds a {@item Potion of Vitality}.",房間裡的武器架上放著一把黑色的鋼製{@item +1 Longsword||+1 長劍}和一個帶有玫瑰騎士團風格化花卉徽章的鋼盾。一個盔甲架上掛著一件黑色胸甲。一個小的、未上鎖的箱子裡裝著一瓶{@item Potion of Vitality||活力藥水}。
VEoR,data/6/entries/8/entries/8/entries/4/name,120,HEADING_LABEL,0.99,V3: Escape Tunnel,V3: 逃生隧道
VEoR,data/6/entries/8/entries/8/entries/4/entries/0/entries/0,120,READ_ALOUD,0.99,This tunnel stretches one hundred feet before ending at a flat wall.,這條隧道延伸一百尺，最後以一堵平牆結束。
VEoR,data/6/entries/8/entries/8/entries/4/entries/1,120,DM_INSTRUCTION,0.85,"The secret door in the wall is obvious: emblazoned on the masonry is a wide circle of dimly glowing runes. A character who examines the secret door immediately realizes they can trace the runes to cause that circular section of wall to disappear, revealing the remainder of the tunnel on the other side. The wall re-forms a few seconds after it disappears.",牆上的秘密門非常明顯：在石工上刻著一個寬寬的、微微發光的符文圈。檢查秘密門的角色立刻意識到他們可以追蹤這些符文，使那圓形的牆段消失，露出另一邊的隧道的其餘部分。牆在消失後幾秒鐘內重新形成。
VEoR,data/6/entries/8/entries/8/entries/4/entries/2,120,MIXED,0.85,"The secret door can be activated from either side of the wall, but the runes are visible only when viewed from the north. From the southern side of the door, a creature that searches the wall and succeeds on a {@dc 20} Intelligence ({@skill Investigation}) check can see the faintest traces of the runes' light through the wall's brickwork. The creature can trace those runes to activate the door.",這個秘門可以從牆的任意一側啟用，但符文只有從北面看時才可見。在門的南側，如果一個生物搜尋牆壁並在{@dc 20}智力（{@skill Investigation||調查}）檢定中成功，可以看到透過牆磚透出的符文光芒的微弱痕跡。該生物可以追蹤這些符文來啟用門。
VEoR,data/6/entries/8/entries/8/entries/5/name,120,HEADING_LABEL,0.99,V4: Halls,V4: 廳堂
VEoR,data/6/entries/8/entries/8/entries/5/entries/0/entries/0,120,READ_ALOUD,0.99,"Four ghostly soldiers patrol these hallways. Their eyes are red, and each wears spectral, ridged armor and carries a hollowed-out goat horn.",四名幽靈士兵在這些走廊中巡邏。他們的眼睛是紅色的，每個都穿著幽靈般的、帶脊的盔甲，手持一個挖空的山羊角。
VEoR,data/6/entries/8/entries/8/entries/5/entries/1,120,NARRATIVE,0.8,"The creatures are four {@creature Wraith||wraiths}. When Akaazi (see {@area area V34|350|x}) isn't present, these wraiths lead the small army of Undead soldiers stationed in the underground garrison ({@area area V8|311|x}). A wraith named Guerthel is Akaazi's favorite; he carries an iron key that unlocks the doors to {@area areas V7|30b|x} and {@area V10|314|x}.",這些生物是四個{@creature Wraith||邪靈}。當阿卡茲（見{@area 區域V34|350|x}）不在場時，這些邪靈帶領著駐紮在地下軍營（{@area 區域V8|311|x}）的一小支不死軍團。一個名叫格爾瑟爾的邪靈是阿卡茲的最愛；他攜帶著一把鐵鑰匙，可以開啟{@area 區域V7|30b|x}和{@area V10|314|x}的門。
VEoR,data/6/entries/8/entries/8/entries/5/entries/2/name,120,HEADING_LABEL,0.99,Raising the Alarm,拉響警報
