english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Museum Locations,博物館位置,project-proposed,heading-only,KftGV,15,data/1/entries/6/entries/4/entries/2,3,"Information relevant to the characters' heist plan is below. More information about specific areas of the museum is included in the ""{@area Museum Locations|034|x}"" section later.",
Museum Staff,博物館員工,project-proposed,heading-only,KftGV,13,data/1/entries/5/entries/5/entries/8/name,1,Museum Staff,
Music,音樂,project-proposed,heading-only,KftGV,6,data/0/entries/4/entries/6/entries/0,52,"If the characters become Golden Vault operatives, they receive an ornate, key-operated music box from their handler. Each adventure in this book includes a ""Using the Golden Vault"" section, in which the Golden Vault dispatches a golden key to the group, usually via a hired courier. When the golden key is inserted into the characters' music box and turned, the box pops open and plays a message that assigns them a heist, provides basic details, and sets them on the right path. After the message plays, the box closes and the key vanishes.",
Mutual Acquaintance,共同熟人,project-proposed,heading-only,KftGV,55,data/4/entries/4/entries/1/items/1/name,1,Mutual Acquaintance,
My Left Boot,我的左靴,project-proposed,canonical-name,KftGV,104,data/7/entries/5/entries/0,2,"The rustic hamlet of Toadhop boasts a population of thirty—all hardworking folk. Two local establishments cater to visitors: a ramshackle inn called Misty's Bunks and a quaint tavern called My Left Boot. Toadhop's honorary mayor, a brown sow named Jenna Bean, pays visits to the tavern to greet strangers. To dispel any doubts concerning Jenna Bean's role in Toadhop, the hamlet's cheery tavernkeeper, Huberta Hadley, uses white paint to write the word ""Mayor"" on the friendly sow's flanks.",
Myrrel Malum,米瑞爾·瑪勒姆,project-proposed,canonical-name,KftGV,191,data/12/entries/10/entries/1,1,"With the help of a tiefling {@creature scout} named Mettle (see the {@area Gala Guests table|462|x} earlier in the adventure), the hags have been able to spy on the gala. Disguised as three elf nobles from the Feywild, the three {@creature Night Hag||night hags} (whose names are Myrrel Malum, Esadora Crane, and Netheria Nightblossom) arrive at Paliset Hall in one of the Adulares's unicorn-drawn coaches. After exiting the coach, the hags present stolen invitations to the winter wolves standing guard outside, then waltz into Paliset Hall, cackling with delight at how well their plan is unfolding.",
Mytchyl,米契爾,project-proposed,canonical-name,KftGV,108,data/7/entries/7/entries/5/entries/0/entries/1,5,"""Wylie plays strings and has a beautiful singing voice. She is attending her father's birthday party and won't be back for a couple of days. That leaves Embry, a talented composer and horn player; Mazia, who plays the flute; and Mytchyl, who plays the drums and the harpsichord.",
Mytchyl Dwyer,米契爾·德懷爾,project-proposed,canonical-name,KftGV,110,data/7/entries/8/entries/6/entries/3,2,"{@b Mytchyl Dwyer} (neutral good) is a 13-year-old human who was born without legs. He gets around in a gold-trimmed wheelchair. When it comes to music, his lack of discipline prompted his parents to send him to the Skalderang Conservatory. He was unhappy at first, but he warmed to the company of the other students and secretly idolizes Embry.",
Nadario Solana,納達里奧·索拉納,project-proposed,canonical-name,KftGV,137,data/9/entries/9/entries/4/entries/0,1,"Tavio and Aminta Solana are the children of the town's previous mayor, the late Nadario Solana. Oztocan has no aristocracy, but the Solana family is the next closest thing.",
Nadir,納迪爾,project-proposed,canonical-name,KftGV,128,data/8/entries/7/entries/3/entries/10/entries/5/entries/2,1,"{@i The Diabolical Codex} (covered in spined devil hide), written by a tiefling named Nadir, provides tips and tricks for surviving bargains with devils.",
Naevy,納維斯,project-proposed,canonical-name,,,,0,,
Naevys,納維斯,project-proposed,canonical-name,KftGV,149,data/10/entries/3/entries/1,31,"Known for its exquisite glasswork, Ghalasine was a prosperous city ruled by {@creature King Jhaeros|KftGV} Astolko. Governing from Castle Cinis, Jhaeros was advised by two councilors, Regine LaVerne and {@creature Charmayne Daymore|KftGV}, and a guard captain named {@creature Naevys Tharesso|KftGV}. Jhaeros's rule was compassionate, just, and kind. Over the last year, however, Naevys watched with growing concern as Jhaeros became more withdrawn and secretive, closing Ghalasine to trade and failing to honor his alliances.",
Naevys's Gifts,納維斯的禮物,project-proposed,heading-only,KftGV,159,data/10/entries/9/entries/3/entries/1/items/0/name,1,Naevys's Gifts,
Nebukath,內布卡斯,project-proposed,canonical-name,KftGV,195,data/13/entries/2,25,"In this heist, the heroes must infiltrate Brimstone Hold, the prison-fortress where Vrakir has locked away the {@item Book of Vile Darkness (Variant)|KftGV|Book of Vile Darkness}, and escape with the efreeti's prize. The characters' contact is an arcanaloth named Nebukath, the hold's duplicitous administrator, who secretly covets the book and plans to betray the heroes as soon as the group recovers it.",
Nebukath the Arcanaloth,奧法羅斯魔內布卡斯,project-proposed,canonical-name,KftGV,196,data/13/entries/7/entries/4/entries/1/items/1/name,1,Nebukath the Arcanaloth,
Nessus,內瑟斯,project-proposed,canonical-name,KftGV,37,data/2/entries/7/entries/7/entries/14/name,3,A11: Nessus,
Nessus—Menu,內瑟斯—選單,project-proposed,heading-only,KftGV,37,data/2/entries/7/entries/7/entries/14/entries/3/name,1,Nessus—Menu,
Netheria Nightblossom,奈瑟莉雅·夜花,project-proposed,canonical-name,KftGV,191,data/12/entries/10/entries/1,1,"With the help of a tiefling {@creature scout} named Mettle (see the {@area Gala Guests table|462|x} earlier in the adventure), the hags have been able to spy on the gala. Disguised as three elf nobles from the Feywild, the three {@creature Night Hag||night hags} (whose names are Myrrel Malum, Esadora Crane, and Netheria Nightblossom) arrive at Paliset Hall in one of the Adulares's unicorn-drawn coaches. After exiting the coach, the hags present stolen invitations to the winter wolves standing guard outside, then waltz into Paliset Hall, cackling with delight at how well their plan is unfolding.",
Nightshade,夜影,project-proposed,canonical-name,KftGV,36,data/2/entries/7/entries/7/entries/12/entries/1/rows/1/0,3,Nightshade,
Nix,尼克斯,project-proposed,canonical-name,KftGV,181,data/12/entries/7/entries/4/entries/1/rows/4/1,3,"Nix, a gnome {@creature mage}, was Zorhanna's apprentice for several years. Nix has agreed to look after Paliset Hall once the gala ends and the Adulares return to the Material Plane. Nix plans to stay until the next winter solstice.",
Nixylanna,尼克絲拉娜,project-proposed,canonical-name,KftGV,119,data/8/entries/1,8,"Over the years, the notorious elf thief {@creature Nixylanna Vidorant|KftGV} has stolen many famed prizes and stored them in her vault. Her former partner believes one of these trophies—a ruby diadem—rightly belongs to him. He hires the characters to infiltrate Vidorant's vault, bypass its security features, and steal the diadem. In a twist, the characters come face-to-face with Vidorant, and she offers them a deal that's hard to refuse.",
North Secret Door,北秘密門,project-proposed,heading-only,KftGV,99,data/6/entries/8/entries/5/entries/34/entries/2,2,"Permanent {@spell minor illusion} spells create the sounds of heavy breathing. These sounds originate in the two spaces marked T on {@adventure map 6.2|KftGV|6|Map 6.2: DM's map}. Any character who succeeds on a {@dc 10} Wisdom ({@skill Perception}) check can track the sounds to their points of origin. A character who enters one of these squares steps on a pressure plate that sinks 1 inch into the floor and remains in that position for 1 minute before resetting itself. A character who searches that section of floor before stepping on it must make a {@dc 13} Wisdom ({@skill Perception}) check. If the check is successful, the character spots the pressure plate and can avoid it. If the characters depress the two pressure plates here along with the one in G33, the north secret door in area G33 swings open.",
Nyx,妮克絲,project-proposed,canonical-name,KftGV,71,data/5/entries/6/entries/2/rows/6/1,2,"A {@creature Deep Gnome (Svirfneblin)||deep gnome} named Nyx Riddlestone is on the lookout for adventurers heading to Little Lockford. Nyx speaks Common, Gnomish, Terran, and Undercommon. She greets the characters curtly and offers to escort them to Mayor Broadfoot without delay.",
Nyx Riddlestone,妮克絲·謎石,project-proposed,canonical-name,KftGV,71,data/5/entries/6/entries/2/rows/6/1,1,"A {@creature Deep Gnome (Svirfneblin)||deep gnome} named Nyx Riddlestone is on the lookout for adventurers heading to Little Lockford. Nyx speaks Common, Gnomish, Terran, and Undercommon. She greets the characters curtly and offers to escort them to Mayor Broadfoot without delay.",
Old Lockford (Areas L1–L2),舊洛克福德（區域L1-L2）,project-proposed,heading-only,KftGV,76,data/5/entries/10/entries/2/name,1,Old Lockford (Areas L1–L2),
Omid,奧米德,project-proposed,canonical-name,KftGV,161,data/11/entries/3/entries/3,10,"Fiendish foes set their sights on {@creature the Stranger|KftGV}, forcing {@creature the Stranger|KftGV} to flee to the Material Plane and take refuge in the city-state of Akharin Sangar, which is ruled by a powerful angelic being. ({@adventure Akharin Sangar|JttRC|11|Akharin Sangar Gazetteer} is detailed further in {@adventure Journeys through the Radiant Citadel|JttRC}). But {@creature the Stranger|KftGV} underestimated the vigilance of Akharin Sangar's celestial host and was caught impersonating an angel. When {@creature the Stranger|KftGV} refused to divulge any information about themself, a deva enforcer named Omid was tasked with delivering {@creature the Stranger|KftGV} to Mechanus to stand trial. The prisoner was clamped in {@item dimensional shackles} and taken aboard the Concordant Express for safe transport.",
Omid the Deva,奧米德天使,project-proposed,heading-only,KftGV,172,data/11/entries/8/entries/9/entries/4/name,1,Omid the Deva,
Onyx Scar,黑曜之痕,project-proposed,canonical-name,KftGV,133,data/9/entries/4/entries/4,30,"About a century ago, a group of explorers found the ruins of the citadel, its protective wards still intact. Around the citadel, these explorers founded the settlement of Oztocan. The settlement grew into a thriving hub of commerce. Today, that prosperity is threatened by the machinations of a criminal organization known as the Onyx Scar. The criminals have unearthed Xeluan's tomb and are mining the giant's petrified corpse, selling his remains at local markets. Additionally, their delving has weakened the citadel's wards, causing earthquakes to plague the region.",黑曜石疤痕
Oofenklanger's Finest,烏芬克蘭格極品,project-proposed,canonical-name,KftGV,80,data/5/entries/10/entries/5/entries/4/entries/2/entries/0,1,"The cellar contains crates of worthless supplies, several kegs of a locally brewed mushroom beer called Rubbleclub Classic (named for its brewer, the svirfneblin Glyphy Rubbleclub), and several more kegs of an oaky whiskey called Oofenklanger's Finest (named after the family that originally distilled it).",
Optional Cars,可選車廂,project-proposed,heading-only,KftGV,164,data/11/entries/7/entries/3/entries/0,4,"The train has three mandatory cars and three optional cars, as described below.",
Oren,歐倫,project-proposed,canonical-name,KftGV,185,data/12/entries/9/entries/5/entries/4/entries/0,7,"Guests can entrust their coats to the manor's head of staff, a gray-haired, upbeat {@creature satyr} named Oren. He carefully hangs the coats on hooks that line the west and east walls of this area between the foyer and the ballroom.",
Origin Story,起源故事,project-proposed,heading-only,KftGV,179,data/12/entries/6/entries/1/entries/1/items/0/name,1,Origin Story,
Other Gala Attendees,其他盛會參與者,project-proposed,heading-only,KftGV,17,data/1/entries/6/entries/5/entries/3,2,"Twenty other gala attendees (unarmed and unarmored {@creature Noble||nobles}) mill around the event. All are dressed in elaborate finery, and most are long-time donors to the museum.",
Other Rewards,其他獎勵,project-proposed,heading-only,KftGV,175,data/11/entries/9/entries/2/name,1,Other Rewards,
Outbuildings,附屬建築,project-proposed,heading-only,KftGV,201,data/13/entries/8/entries/5/entries/7/entries/0/entries/0,3,"The large, horseshoe-shaped upper yard wraps around the harbor in its center. Sturdy wooden cranes to the west overlook the quay below, while the eastern side houses small outbuildings. Towering over the eastern edge of the yard is the volcano's ash-covered slope, featuring a giant efreeti face carved from the stone and spewing lava from its mouth.",
Outer Walls,外牆,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/4/entries/0,4,"The prison, hewn from stone, has 20-foot-high outer walls and flat, 20-foot-high ceilings throughout. Additional information about the prison is summarized below:",
Oztocan,奧茲托坎,project-proposed,canonical-name,KftGV,133,data/9/entries/4/entries/4,40,"About a century ago, a group of explorers found the ruins of the citadel, its protective wards still intact. Around the citadel, these explorers founded the settlement of Oztocan. The settlement grew into a thriving hub of commerce. Today, that prosperity is threatened by the machinations of a criminal organization known as the Onyx Scar. The criminals have unearthed Xeluan's tomb and are mining the giant's petrified corpse, selling his remains at local markets. Additionally, their delving has weakened the citadel's wards, causing earthquakes to plague the region.",奧茲託坎
P10: Main Bedroom,P10: 主臥室,project-proposed,heading-only,KftGV,187,data/12/entries/9/entries/5/entries/11/name,1,P10: Main Bedroom,
P11: Main Bathroom,P11: 主浴室,project-proposed,heading-only,KftGV,187,data/12/entries/9/entries/5/entries/12/name,1,P11: Main Bathroom,
P12: Vault Tower,P12: 金庫塔,project-proposed,heading-only,KftGV,188,data/12/entries/9/entries/5/entries/13/name,1,P12: Vault Tower,
P13: Vanity,P13: 梳妝室,project-proposed,heading-only,KftGV,188,data/12/entries/9/entries/5/entries/14/name,1,P13: Vanity,
P14: Guest Bedroom,P14: 客房,project-proposed,heading-only,KftGV,188,data/12/entries/9/entries/5/entries/15/name,1,P14: Guest Bedroom,
P15: Guest Bathroom,P15: 客用浴室,project-proposed,heading-only,KftGV,189,data/12/entries/9/entries/5/entries/16/name,1,P15: Guest Bathroom,
P16: Private Study,P16: 私人書房,project-proposed,heading-only,KftGV,189,data/12/entries/9/entries/5/entries/17/name,1,P16: Private Study,
P17: Powder and Fitting Room,P17: 化妝間和更衣室,project-proposed,heading-only,KftGV,189,data/12/entries/9/entries/5/entries/18/name,1,P17: Powder and Fitting Room,
P18: Cellar,P18: 地下室,project-proposed,heading-only,KftGV,189,data/12/entries/9/entries/5/entries/19/name,1,P18: Cellar,
P19: Servants' Quarters,P19: 僕人住處,project-proposed,heading-only,KftGV,190,data/12/entries/9/entries/5/entries/20/name,1,P19: Servants' Quarters,
P1: Fountain and Patio,P1: 噴泉和露臺,project-proposed,heading-only,KftGV,185,data/12/entries/9/entries/5/entries/2/name,1,P1: Fountain and Patio,
P20: Inside the Solitaire Rift,P20: 索利塔裡裂隙內部,project-proposed,heading-only,KftGV,190,data/12/entries/9/entries/5/entries/21/name,1,P20: Inside the Solitaire Rift,
P2: Foyer,P2: 門廳,project-proposed,heading-only,KftGV,185,data/12/entries/9/entries/5/entries/3/name,1,P2: Foyer,
P3: Coat Check,P3: 衣帽間,project-proposed,heading-only,KftGV,185,data/12/entries/9/entries/5/entries/4/name,1,P3: Coat Check,
P4: Ballroom,P4: 舞廳,project-proposed,heading-only,KftGV,185,data/12/entries/9/entries/5/entries/5/name,1,P4: Ballroom,
P5: Parlor,P5: 客廳,project-proposed,heading-only,KftGV,186,data/12/entries/9/entries/5/entries/6/name,1,P5: Parlor,
P6: Art Gallery,P6: 藝術畫廊,project-proposed,heading-only,KftGV,186,data/12/entries/9/entries/5/entries/7/name,1,P6: Art Gallery,
P7: Banquet Hall,P7: 宴會廳,project-proposed,heading-only,KftGV,186,data/12/entries/9/entries/5/entries/8/name,1,P7: Banquet Hall,
P8: Kitchen,P8: 廚房,project-proposed,heading-only,KftGV,187,data/12/entries/9/entries/5/entries/9/name,1,P8: Kitchen,
P9: Balcony,P9: 陽臺,project-proposed,heading-only,KftGV,187,data/12/entries/9/entries/5/entries/10/name,1,P9: Balcony,
Paintings,畫作,project-proposed,heading-only,KftGV,28,data/2/entries/5/entries/2/entries/2/entries/0,21,"The back room in the Brine Widow is well appointed, with a polished wood table, paintings of local landscapes, and wrought-iron lanterns. Platters on the table are piled with food, and a pot of tea steams in the center of the table.",
Paliset Hall,帕利塞特莊園,project-proposed,canonical-name,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/11/0,51,{@adventure Party at Paliset Hall|KftGV|12},帕利塞特大廳;帕利斯特大廳
Paliset Hall Locations,帕利塞特莊園地點,project-proposed,heading-only,KftGV,184,data/12/entries/9/entries/5/name,1,Paliset Hall Locations,
Party at Paliset Hall,帕利塞特莊園的派對,project-proposed,heading-only,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/11/0,3,{@adventure Party at Paliset Hall|KftGV|12},
Pass Card Stash,通行證卡藏匿處,project-proposed,heading-only,KftGV,20,data/1/entries/7/entries/2/entries/8/entries/2/name,1,Pass Card Stash,
Patrol Die,巡邏骰,project-proposed,heading-only,KftGV,61,data/4/entries/8/entries/6/entries/6/entries/0/colLabels/1,2,Patrol Die,
Patrol Route,巡邏路線,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/5/entries/1/items/2/name,4,Patrol Route,
Patrol Routes,巡邏路線,project-proposed,heading-only,KftGV,20,data/1/entries/7/entries/2/entries/6/entries/3/name,5,Guards' Patrol Routes,
Patrols,巡邏隊,project-proposed,heading-only,KftGV,19,data/1/entries/7/entries/2/entries/4/entries/1,17,One {@creature guard} patrols this area. Hallways to the north and south connect to area V4.,
People of Loch Wynnis,溫尼斯湖的居民,project-proposed,heading-only,KftGV,181,data/12/entries/7/entries/3/name,1,People of Loch Wynnis,
Personal Reasons,個人原因,project-proposed,heading-only,KftGV,162,data/11/entries/4/entries/3/name,1,Personal Reasons,
Phlegethosian Spa,弗萊格索斯水療中心,project-proposed,heading-only,KftGV,35,data/2/entries/7/entries/7/entries/8/name,2,A6: Phlegethosian Spa & Stygian Baths,
Placing Oztocan,定位奧茲托坎,project-proposed,heading-only,KftGV,137,data/9/entries/9/entries/3/entries/4/entries/2/name,1,Placing Oztocan,
Plan the Heist,策劃搶劫,project-proposed,heading-only,KftGV,5,data/0/entries/2/entries/1/items/1/name,1,Plan the Heist,
Planar Effects,位面效應,existing-site,heading-only,KftGV,165,data/11/entries/7/entries/7/name,4,Planar Effects,
Planning the Heist,策劃盜竊,project-proposed,heading-only,KftGV,30,data/2/entries/6/name,9,Planning the Heist,
Pool,水池,project-proposed,heading-only,KftGV,99,data/6/entries/8/entries/5/entries/31/name,32,G29: Murky Pool,
Pool Floor,水池底部,project-proposed,heading-only,KftGV,99,data/6/entries/8/entries/5/entries/31/entries/2/items/0/name,1,Pool Floor,
Pool Walls,游泳池牆壁,project-proposed,heading-only,KftGV,99,data/6/entries/8/entries/5/entries/31/entries/2/items/1/name,1,Pool Walls,
Portcullises,吊閘門,project-proposed,heading-only,KftGV,200,data/13/entries/8/entries/5/entries/3/entries/2,6,"Two {@creature erinyes} are stationed on the rooftops of the towers closest to the bridge. If the characters approach the gatehouse and give a sound reason for being here, the erinyes open the way (see ""Doors"" and ""Portcullises"" below), escort the characters to {@area area B10|4f6|x}, and announce their presence to the salamanders in {@area area B22|512|x} before returning to their posts.",
Portrait Lore,畫像傳說,project-proposed,heading-only,KftGV,89,data/6/entries/6/entries/8/entries/1/items/1/name,1,Portrait Lore,
Portrait's Location,畫像的位置,project-proposed,heading-only,KftGV,88,data/6/entries/6/entries/7/entries/1/items/4/name,1,Portrait's Location,
Power and Plunder,權力與掠奪,project-proposed,heading-only,KftGV,67,data/4/entries/8/entries/10/entries/6/entries/1/items/6/name,1,Power and Plunder,
Preparation,預備,existing-site,heading-only,KftGV,120,data/8/entries/5/entries/1,6,"Alternatively, the characters could hear about Goldenbeard's challenge to bring him the diadem through the gossip of other thieves; in this case, skip to the ""{@area Preparation|2f2|x}"" section.",
Prepress Specialist,印前專家,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/15/name,1,Prepress Specialist,
Previous Owners,前所有者,project-proposed,heading-only,KftGV,179,data/12/entries/6/entries/1/entries/1/items/1/name,1,Previous Owners,
Prismeer,普利茲米爾,project-proposed,canonical-name,KftGV,187,data/12/entries/9/entries/5/entries/11/entries/1/entries/2/items/0/entry,1,"""Eliphas has been staying in the guest room on the opposite side of Paliset Hall. If you see him, please remind him he has an appointment with that emissary from Prismeer in two days.""",
Prison Deployment,監獄部署,project-proposed,heading-only,KftGV,61,data/4/entries/8/entries/7/entries/2/items/1/name,1,Prison Deployment,
Prison Features,監獄特徵,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/4/name,4,Prison Features,
Prison Guards,監獄看守,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/4/entries/1/items/3/name,4,Prison Guards,
Prison Riot,監獄暴動,project-proposed,heading-only,KftGV,201,data/13/entries/8/entries/5/entries/5/entries/3,4,"Most of the prisoners are too fearful to speak with visitors, but one prisoner named Venture (chaotic good, tiefling {@creature gladiator}) tries to get the characters' attention, seeing the party's arrival as a golden opportunity to escape. If the characters smuggle her some weapons, rope, and a grappling hook, Venture agrees to start a prison riot (see ""Prison Riot"" below).",
Prison Warden,典獄長,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/3,2,"Each member of the Lords' Alliance assigns one representative to Revel's End, and together the representatives form a parole committee called the Absolution Council. Rarely are all ten council members present, since Revel's End offers little in the way of comfort and amenities. If the council needs a tiebreaking vote to determine whether to commute a prisoner's sentence, the prison warden—a neutral arbiter with no ties to any Lords' Alliance member—casts the deciding vote.",
Prisoner 13,十三號囚犯,existing-site,heading-only,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/3/0,36,{@adventure Prisoner 13|KftGV|4},
Prisoner 13's Tattoos,十三號囚犯的紋身,existing-site,heading-only,KftGV,67,data/4/entries/8/entries/10/entries/6/name,1,Prisoner 13's Tattoos,
Prisoners,囚犯,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/6/entries/1/items/3/entry,43,"Visitors can request meetings with prisoners, but those meetings are always supervised by the warden (to learn about the warden, see ""{@area R21: Warden's Quarters|180|x}""). If the characters want to talk to {@creature Prisoner 13|KftGV}, their best bet is to try when she's not in her cell, hopefully out of sight of the guards. Prisoners do chores such as emptying latrine buckets and cleaning up after meals, and they exercise in the courtyard daily. When prisoners are injured or fall ill, they are taken to the prison hospital.",
Privies,廁所,project-proposed,heading-only,KftGV,17,data/1/entries/6/entries/4/entries/8/entries/1/items/1/name,7,Privies,
Producers,製作人,project-proposed,heading-only,KftGV,,data/14/entries/0/items/1/entries/0/entries/0/items/8/name,1,Producers,
Product Managers,產品經理,project-proposed,heading-only,KftGV,,data/14/entries/0/items/1/entries/0/entries/0/items/10/name,1,Product Managers,
Project Concept,專案概念,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/2/name,1,Project Concept,
Project Engineer,專案工程師,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/13/name,1,Project Engineer,
Project Leads,專案主管,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/0/name,1,Project Leads,
Push Your Luck,碰碰運氣,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/2/entries/3/name,1,Push Your Luck,
Quasits,小惡魔,project-proposed,heading-only,KftGV,110,data/7/entries/8/entries/5/entries/1/entries/0,6,{@creature Joster Mareet|KftGV} petitioned and received aid from Graz'zt in the form of one {@creature chasme} and six {@creature Quasit||quasits}:,
Quentin,昆汀,project-proposed,canonical-name,KftGV,27,data/2/entries/3/entries/2,47,"While on the circuit, Verity met a gnome gambler named Quentin Togglepocket. The two hit it off, and they formed a plan to save enough winnings to open their own casino. Just as they seemed poised to put their plan in action, Quentin disappeared, taking all their money with him—only to resurface years later, having built the Afterlife Casino using the stolen money.",昆廷
Quentin Togglepocket,昆汀·托格波克,project-proposed,canonical-name,KftGV,27,data/2/entries/3/entries/2,7,"While on the circuit, Verity met a gnome gambler named Quentin Togglepocket. The two hit it off, and they formed a plan to save enough winnings to open their own casino. Just as they seemed poised to put their plan in action, Quentin disappeared, taking all their money with him—only to resurface years later, having built the Afterlife Casino using the stolen money.",昆汀·託格波克特;昆汀·託格波克;昆汀·圖格拉口袋;昆汀·託格普克;昆汀·托格波克特
Quentin's Counteroffer,昆汀的反建議,project-proposed,heading-only,KftGV,38,data/2/entries/7/entries/7/entries/17/entries/6/name,1,Quentin's Counteroffer,
Quentin's Location,昆汀的位置,project-proposed,heading-only,KftGV,33,data/2/entries/7/entries/5/entries/5/name,1,Quentin's Location,
Questioning Ignus,審問伊格努斯,project-proposed,heading-only,KftGV,83,data/5/entries/10/entries/6/entries/6/entries/6/name,1,Questioning Ignus,
Questioning the Halflings,詢問半身人,project-proposed,heading-only,KftGV,105,data/7/entries/6/entries/5/name,1,Questioning the Halflings,
Questioning the Modrons,詢問魔冢,project-proposed,heading-only,KftGV,170,data/11/entries/8/entries/7/entries/5/entries/1/items/3/name,1,Questioning the Modrons,
Quillion Sardo,奎利昂·薩爾多,project-proposed,canonical-name,KftGV,64,data/4/entries/8/entries/9/entries/18/entries/3/entries/2/rows/2/1,1,"Quillion Sardo (lawful neutral halfling), convicted of using magic to influence others, has served {@dice 1d4} years of a 5-year sentence.",
Quintus,昆圖斯,project-proposed,canonical-name,KftGV,169,data/11/entries/8/entries/7/entries/1,34,"This car contains three cozy passenger cabins and two privies (one at each end of the car). Quintus Malvesh, an aasimar cartographer, lies dead in the aisle (in the square marked X on {@area map 11.2|422|x}), and a detective is already on the case.",
R10: Armory,R10: 軍械庫,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/11/name,1,R10: Armory,
R11: Courtyard,R11: 庭院,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/12/name,1,R11: Courtyard,
R12: Meeting Room,R12: 會議室,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/13/name,1,R12: Meeting Room,
R13: Storeroom,R13: 儲藏室,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/14/name,1,R13: Storeroom,
R14: Privy,R14: 廁所,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/15/name,1,R14: Privy,
R15: Hexagon,R15: 六邊形,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/16/name,1,R15: Hexagon,
R16: Panopticon,R16: 全景監獄,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/17/name,1,R16: Panopticon,
R17: Cells,R17: 牢房,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/18/name,1,R17: Cells,
R18: Surveillance Hub,R18: 監控中心,project-proposed,heading-only,KftGV,65,data/4/entries/8/entries/9/entries/19/name,1,R18: Surveillance Hub,
R19: Barracks,R19: 營房,project-proposed,heading-only,KftGV,66,data/4/entries/8/entries/9/entries/20/name,1,R19: Barracks,
R1: Dock,R1: 碼頭,project-proposed,heading-only,KftGV,61,data/4/entries/8/entries/9/entries/2/name,1,R1: Dock,
R20: Hall of Absolution,R20: 寬恕大廳,project-proposed,heading-only,KftGV,66,data/4/entries/8/entries/9/entries/21/name,1,R20: Hall of Absolution,
R21: Warden's Quarters,R21: 典獄長宿舍,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/6/entries/1/items/3/entry,2,"Visitors can request meetings with prisoners, but those meetings are always supervised by the warden (to learn about the warden, see ""{@area R21: Warden's Quarters|180|x}""). If the characters want to talk to {@creature Prisoner 13|KftGV}, their best bet is to try when she's not in her cell, hopefully out of sight of the guards. Prisoners do chores such as emptying latrine buckets and cleaning up after meals, and they exercise in the courtyard daily. When prisoners are injured or fall ill, they are taken to the prison hospital.",
R22: Office,R22: 辦公室,project-proposed,heading-only,KftGV,67,data/4/entries/8/entries/9/entries/23/name,1,R22: Office,
R23: Tower Roof,R23: 塔樓屋頂,project-proposed,heading-only,KftGV,67,data/4/entries/8/entries/9/entries/24/name,1,R23: Tower Roof,
R2: Elevator,R2: 電梯,project-proposed,heading-only,KftGV,61,data/4/entries/8/entries/9/entries/3/name,1,R2: Elevator,
R3: Guard Rooms,R3: 警衛室,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/4/name,1,R3: Guard Rooms,
R4: Hospital,R4: 醫院,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/5/name,1,R4: Hospital,
R5: Stables,R5: 馬廄,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/6/name,1,R5: Stables,
R6: Mess Hall,R6: 食堂,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/7/name,1,R6: Mess Hall,
R7: Councilors' Quarters,R7: 議員宿舍,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/8/name,1,R7: Councilors' Quarters,
R8: Kitchen and Side Rooms,R8: 廚房及側房,project-proposed,heading-only,KftGV,62,data/4/entries/8/entries/9/entries/9/name,1,R8: Kitchen and Side Rooms,
R9: Guard Towers,R9: 警衛塔,project-proposed,heading-only,KftGV,64,data/4/entries/8/entries/9/entries/10/name,1,R9: Guard Towers,
Raising the Dead,復活死者,project-proposed,heading-only,KftGV,169,data/11/entries/8/entries/7/entries/4/entries/1/items/1/name,1,Raising the Dead,
