book,context,english,zh_tw,status
KftGV,/data/6/entries/8/entries/5/entries/14/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/15/name,G13: Tower Rotunda,G13. 塔樓圓形大廳,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/16/name,G14: Upstairs Foyer,G14. 二樓門廳,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/17/name,G15: L-Shaped Hall,G15. L形走廊,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/17/entries/1/name,Closets,盥洗室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/18/name,G16: Stablemaster's Quarters,G16. 馬廄管理員宿舍,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/18/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/18/entries/3/name,Development,發展,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/19/name,G17: Small Common Room,G17. 小公共休息室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/20/name,G18: Large Common Room,G18. 大公共休息室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/20/entries/1/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/21/name,G19. North Balcony,G19. 北陽臺,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/21/entries/2/name,Spyglass,望遠鏡,existing-site
KftGV,/data/6/entries/8/entries/5/entries/22/name,G20: Private Room,G20. 私人房間,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/22/entries/2/name,Roleplaying Thyval,扮演賽瓦爾,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/23/name,G21: Gwish's Room,G21. 格威許的房間,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/23/entries/4/name,Gwish's Trunk,格威許的箱子,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/23/entries/5/name,Master Key,萬能鑰匙,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/23/entries/6/name,Raven's Note,烏鴉的便條,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/24/name,G22: South Balcony,G22. 南陽臺,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/24/entries/2/name,Spyglass,望遠鏡,existing-site
KftGV,/data/6/entries/8/entries/5/entries/25/name,G23: Stolen Goods,G23. 贓物,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/25/entries/2/name,Master Key,萬能鑰匙,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/25/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/26/name,G24: Elix's Office,G24. 埃利克斯的辦公室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/26/entries/2/name,Desk,書桌,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/27/name,G25: Shared Bedroom,G25. 共用臥室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/27/entries/1/name,Sleeping Guards,睡覺的守衛,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/28/name,G26: Dusk's Quarters,G26. 達斯克的住處,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/28/entries/4/name,Fireplace,壁爐,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/28/entries/5/name,Leather Trunk,皮箱,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/28/entries/6/name,Master Key,萬能鑰匙,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/29/name,G27: Tower Peak,G27. 塔頂,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/29/entries/3/name,Constantori's Portrait,康斯坦托里的肖像畫,existing-site
KftGV,/data/6/entries/8/entries/5/entries/29/entries/4/name,Trap,陷阱,existing-site
KftGV,/data/6/entries/8/entries/5/entries/30/name,G28: Cellar,G28. 地窖,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/30/entries/3/name,Secret Door,暗門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/30/entries/4/name,Thieves' Test,盜賊測試,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/31/name,G29: Murky Pool,G29. 昏暗水池,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/31/entries/2/items/0/name,Pool Floor,水池底部,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/31/entries/2/items/1/name,Pool Walls,游泳池牆壁,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/31/entries/2/items/2/name,Secret Exit,秘密出口,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/31/entries/2/items/3/name,Light Sources,光源,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/32/name,G30: Trapdoor,G30. 活板門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/32/entries/1/name,Trapdoor,活板門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/33/name,G31: Follow the Arrows,G31. 跟隨箭頭,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/33/entries/5/name,Secret Door,暗門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/34/name,G32: Eastern Maze,G32. 東方迷宮,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/35/name,G33: Western Maze,G33. 西部迷宮,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/35/entries/1/name,Secret Doors,暗門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/35/entries/1/entries/1/items/0/name,North Secret Door,北秘密門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/35/entries/1/entries/1/items/1/name,West Secret Door,西秘密門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/36/name,G34: Cell Block,G34. 牢房區,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/36/entries/3/name,G34a: Smugglers' Barrels,G34a. 走私者的桶,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/36/entries/4/name,G34b: Smugglers' Trunks,G34b. 走私者的箱子,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/36/entries/5/name,G34c: Prison Cells,G34c. 監獄牢房,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/37/name,G35: Storage Room,G35. 儲藏室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/37/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/38/name,G36: Storage Room,G36. 儲藏室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/38/entries/2/name,Secret Door,暗門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/39/name,G37: Secret Tunnel,G37. 秘密隧道,project-proposed
KftGV,/data/6/entries/9/name,Conclusion,結局,project-proposed
KftGV,/data/6/entries/9/entries/2/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/6/entries/10/name,Magic Item,魔法物品,project-proposed
KftGV,/data/7/name,Axe from the Grave,墳墓之斧,project-proposed
KftGV,/data/7/entries/3/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/7/entries/4/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/7/entries/5/name,Toadhop,蟾跳鎮,project-proposed
KftGV,/data/7/entries/5/entries/1/name,Frody Dartwild,弗羅迪·達特維爾德,existing-site
KftGV,/data/7/entries/5/entries/2/name,The Old Dartwild Cabin,老達特維爾德小木屋,project-proposed
KftGV,/data/7/entries/5/entries/2/entries/6/name,Bard's Quest,吟遊詩人的探險,project-proposed
KftGV,/data/7/entries/5/entries/2/entries/6/entries/1/items/0/name,Grave Theft,墓地盜竊,project-proposed
KftGV,/data/7/entries/5/entries/2/entries/6/entries/1/items/1/name,Halfling Robbers,半身人強盜,project-proposed
KftGV,/data/7/entries/5/entries/2/entries/6/entries/1/items/2/name,Halflings' Whereabouts,半身人的下落,project-proposed
KftGV,/data/7/entries/6/name,Mackerel and Trout,鯖魚和鱒魚,project-proposed
KftGV,/data/7/entries/6/entries/5/name,Questioning the Halflings,詢問半身人,project-proposed
KftGV,/data/7/entries/6/entries/5/entries/3/items/0/name,Sythian,西提安,project-proposed
KftGV,/data/7/entries/6/entries/5/entries/3/items/1/name,Sythian's Debts,西提安的債務,project-proposed
KftGV,/data/7/entries/6/entries/5/entries/3/items/2/name,Van Timmels,范·提梅爾一家,project-proposed
KftGV,/data/7/entries/6/entries/6/name,Halfling Sandcastle,半身人沙堡,project-proposed
KftGV,/data/7/entries/7/name,Planning the Heist,策劃盜竊,project-proposed
KftGV,/data/7/entries/7/entries/2/name,About the Conservatory,關於音樂學院,project-proposed
KftGV,/data/7/entries/7/entries/3/name,About Sythian Skalderang,關於西提安·斯考德蘭,project-proposed
KftGV,/data/7/entries/7/entries/4/name,About Joster Mareet,關於喬斯特·馬裡特,project-proposed
KftGV,/data/7/entries/7/entries/5/name,About the Students,關於學生們,project-proposed
KftGV,/data/7/entries/7/entries/5/entries/1/name,A Typical Day,典型的一天,project-proposed
KftGV,/data/7/entries/8/name,Skalderang Conservatory,斯考德蘭音樂學院,project-proposed
KftGV,/data/7/entries/8/entries/4/name,General Features,通用特徵,project-proposed
KftGV,/data/7/entries/8/entries/4/entries/1/name,Chimneys,煙囪,project-proposed
KftGV,/data/7/entries/8/entries/4/entries/2/name,Doors,門,existing-site
KftGV,/data/7/entries/8/entries/4/entries/3/name,Elevator,升降機,project-proposed
KftGV,/data/7/entries/8/entries/4/entries/4/name,Exterior Lighting,外部照明,project-proposed
KftGV,/data/7/entries/8/entries/4/entries/5/name,Interior Lighting,室內照明,project-proposed
KftGV,/data/7/entries/8/entries/4/entries/6/name,Windows,窗戶,project-proposed
KftGV,/data/7/entries/8/entries/5/name,Inhabitants,居民,project-proposed
KftGV,/data/7/entries/8/entries/5/entries/1/name,Demons,惡魔,existing-site
KftGV,/data/7/entries/8/entries/5/entries/1/entries/1/items/0/name,Chasme,喀嘶魔,existing-site
KftGV,/data/7/entries/8/entries/5/entries/1/entries/1/items/1/name,Quasits,小惡魔,project-proposed
KftGV,/data/7/entries/8/entries/6/name,Students,學生,project-proposed
KftGV,/data/7/entries/8/entries/7/name,Servants,僕人,project-proposed
KftGV,/data/7/entries/8/entries/8/name,The Direct Approach,直接方法,project-proposed
KftGV,/data/7/entries/8/entries/8/entries/1/name,"""Are You Accepting New Students?""","""您接受新學生嗎？""",project-proposed
KftGV,/data/7/entries/8/entries/8/entries/1/entries/1/name,Where's the Mandolin?,曼陀林在哪裡？,project-proposed
KftGV,/data/7/entries/8/entries/8/entries/2/name,"""Surrender the Mandolin or Else!""","""交出曼陀林，否則後果自負！""",project-proposed
KftGV,/data/7/entries/8/entries/8/entries/3/name,"""We're Debt Collectors.""","我們是討債人。""",project-proposed
KftGV,/data/7/entries/8/entries/8/entries/3/entries/2/name,Sythian's Suspicion,西提安的懷疑,project-proposed
KftGV,/data/7/entries/8/entries/9/name,Conservatory Locations,音樂學院地點,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/2/name,C1: Dining Hall,C1. 餐廳,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/2/entries/3/name,Chandeliers,吊燈,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/2/entries/4/name,Paintings,畫作,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/3/name,C2: Kitchen and Pantry,C2. 廚房和食品儲藏室,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/4/name,C3: Servants' Quarters,C3. 僕人宿舍,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/4/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/7/entries/8/entries/9/entries/5/name,C4: Gallery,C4. 畫廊,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/6/name,C5: Shrine (Locked),C5. 神龕（鎖著的）,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/7/name,C6: Mezzanine,C6. 夾層,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/name,C7: Students' Quarters,C7. 學生宿舍,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/0/name,C7a:,C7a:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/1/name,C7b:,C7b:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/2/name,C7c:,C7c:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/3/name,C7d:,C7d:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/4/name,C7e:,C7e:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/8/entries/2/items/5/name,C7f:,C7f:,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/9/name,C8: Bathroom,C8. 浴室,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/10/name,C9: Sythian's Bathroom (Locked),C9. 西提安的浴室（鎖著的）,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/11/name,C10: Laundry Room,C10. 洗衣房,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/12/name,C11: Music Hall,C11. 音樂廳,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/12/entries/3/name,Instruments,樂器,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/13/name,C12: Outdoor Balcony,C12. 室外陽臺,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/14/name,C13: Hallway,C13. 走廊,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/14/entries/2/name,Trapped Secret Door,陷阱密門,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/15/name,C14: Sythian's Study,C14. 西提安的書房,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/15/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/7/entries/8/entries/9/entries/16/name,C15: Sythian's Quarters (Locked),C15. 西提安的住處（鎖著的）,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/16/entries/3/name,Trapped Trunk,被困的樹幹,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/16/entries/4/name,Treasure,寶藏,existing-site
KftGV,/data/7/entries/8/entries/9/entries/17/name,C16: Attic,C16. 閣樓,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/17/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/7/entries/8/entries/9/entries/18/name,C17: Library (Locked),C17. 圖書館（鎖著的）,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/19/name,C18: Rooftop,C18. 屋頂,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/19/entries/3/name,Flagpole,旗杆,project-proposed
KftGV,/data/7/entries/8/entries/9/entries/19/entries/4/name,Skylights,天窗,project-proposed
KftGV,/data/7/entries/8/entries/10/name,Leaving Post-Heist,逃離搶劫現場,project-proposed
KftGV,/data/7/entries/9/name,Conclusion,結局,project-proposed
KftGV,/data/7/entries/9/entries/1/name,Buried Again,再次埋葬,project-proposed
KftGV,/data/7/entries/9/entries/2/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/7/entries/10/name,Sythian Skalderang,西提安·斯考德蘭,existing-site
KftGV,/data/8/name,Vidorant's Vault,維朵蘭特的金庫,project-proposed
KftGV,/data/8/entries/3/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/8/entries/4/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/8/entries/5/name,Steal the Diadem,偷走頭飾,project-proposed
KftGV,/data/8/entries/5/entries/3/name,Mission from Goldenbeard,來自金鬚的任務,project-proposed
KftGV,/data/8/entries/6/name,Preparation,預備,existing-site
KftGV,/data/8/entries/6/entries/1/name,Gathering Intelligence,收集情報,project-proposed
KftGV,/data/8/entries/6/entries/2/name,Surveilling the Target,監視目標,project-proposed
KftGV,/data/8/entries/6/entries/3/name,Casing the Joint,踩點,project-proposed
KftGV,/data/8/entries/7/name,The Vault,金庫,project-proposed
KftGV,/data/8/entries/7/entries/1/name,Vault Features,寶庫特點,project-proposed
KftGV,/data/8/entries/7/entries/1/entries/1/name,Ceilings,天花板,existing-site
KftGV,/data/8/entries/7/entries/1/entries/2/name,Doors,門,existing-site
KftGV,/data/8/entries/7/entries/1/entries/2/entries/1/name,Locked Doors,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/1/entries/3/name,Light,光線,existing-site
KftGV,/data/8/entries/7/entries/1/entries/4/name,Walls and Floors,牆壁和地板,project-proposed
KftGV,/data/8/entries/7/entries/1/entries/5/name,Wards,大區,project-proposed
KftGV,/data/8/entries/7/entries/1/entries/6/name,Windows,窗戶,project-proposed
KftGV,/data/8/entries/7/entries/2/name,Vault Guards,金庫守衛,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/1/name,Exterior Security,外部安全,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/2/name,Interior Security,內部安全,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/3/name,Evading Guards,躲避守衛,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/3/entries/1/items/0/name,Bluffing,虛張聲勢,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/3/entries/1/items/1/name,Bribing,賄賂,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/3/entries/1/items/2/name,Hiding,躲藏,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/3/entries/1/items/3/name,Intimidation,威嚇,existing-site
KftGV,/data/8/entries/7/entries/2/entries/4/name,Caught in the Act,當場抓獲,project-proposed
KftGV,/data/8/entries/7/entries/2/entries/5/name,Changing of the Guard,警衛換班,project-proposed
KftGV,/data/8/entries/7/entries/3/name,Vault Locations,金庫位置,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/2/name,T1: Lobby,T1. 大廳,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/2/entries/1/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/2/entries/2/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/3/name,T2: Break Room,T2. 休息室,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/3/entries/2/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/3/entries/3/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/4/name,T3: Gem Room,T3. 寶石室,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/4/entries/1/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/4/entries/2/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/4/entries/3/name,Secret Door,暗門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/4/entries/4/name,Trap,陷阱,existing-site
KftGV,/data/8/entries/7/entries/3/entries/4/entries/5/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/5/name,T4: Scrolls and Potions Room,T4. 卷軸與藥水室,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/5/entries/1/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/5/entries/2/name,Shelves of Potions,藥水架,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/5/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/6/name,T5: Documents Room,T5. 檔案室,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/1/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/6/entries/2/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/3/name,Trapped Safes,陷阱保險箱,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/3/entries/2/items/0/name,Bribe,賄賂,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/3/entries/2/items/1/name,Disputed Will,爭議遺囑,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/3/entries/2/items/2/name,Goldenbeard's Secret,金鬚的秘密,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/6/entries/3/entries/2/items/3/name,Love Letters,情書,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/7/name,T6: Gallery,T6. 畫廊,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/7/entries/1/name,Fire-Breathing Statues,噴火雕像,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/7/entries/2/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/7/entries/3/name,Secret Door,暗門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/7/entries/4/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/8/name,T7: Armory,T7. 軍械庫,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/8/entries/2/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/8/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/9/name,T8: Zoo,T8. 動物園,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/9/entries/1/name,Cages,籠子,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/9/entries/2/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/10/name,T9: Library,T9. 圖書館,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/10/entries/3/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/10/entries/4/name,Secret Door,暗門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/10/entries/5/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/11/name,T10: Pit,T10. 深坑,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/11/entries/2/name,Illusions,幻象,existing-site
KftGV,/data/8/entries/7/entries/3/entries/11/entries/3/name,Spiked Pit,尖刺陷坑,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/12/name,T11a–b: Stairwell,T11a–b: 樓梯井,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/13/name,T12: Balcony,T12. 陽臺,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/13/entries/2/name,Guards,警衛們,existing-site
KftGV,/data/8/entries/7/entries/3/entries/13/entries/3/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/13/entries/4/name,Vidorant,維朵蘭特,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/14/name,T13: Vidorant's Quarters,T13. 維朵蘭特的住所,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/14/entries/2/name,Desk,書桌,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/14/entries/3/name,Locked Door,鎖住的門,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/14/entries/4/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/15/name,T14: Strong Room,T14. 堅固房間,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/15/entries/2/name,Secret Passage,秘密通道,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/15/entries/3/name,Trapped Cabinets,陷阱櫃子,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/15/entries/4/name,Treasure,寶藏,existing-site
KftGV,/data/8/entries/7/entries/3/entries/16/name,T15: Inner Vault,T15. 內金庫,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/1/name,Trap,陷阱,existing-site
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/name,Display Cases,展示櫃,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/0/name,Jeweled Human Skull,鑲珠寶的人頭骨,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/1/name,Lost Map of Tishanos,提沙諾斯的失落地圖,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/2/name,Royal Scepter,皇家權杖,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/3/name,Ruby Diadem of Erlynn Blessedore,埃爾林·布萊索雷的紅寶石王冠,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/4/name,Silvered Dagger,鍍銀匕首,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/5/name,Snowy's Collar,小雪的項圈,project-proposed
KftGV,/data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/6/name,Thesis of Mortinsor,《摩蒂索的論文》,project-proposed
KftGV,/data/8/entries/8/name,Vidorant Arrives,維朵蘭特抵達,project-proposed
KftGV,/data/8/entries/8/entries/2/name,Vidorant's Offer,維朵蘭特的提議,project-proposed
KftGV,/data/8/entries/9/name,Conclusion,結局,project-proposed
KftGV,/data/8/entries/9/entries/3/name,Blackmailing Goldenbeard,敲詐金鬚,project-proposed
KftGV,/data/8/entries/9/entries/4/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/9/name,Shard of the Accursed,被詛咒的碎片,project-proposed
KftGV,/data/9/entries/4/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/9/entries/5/name,The Accursed Shard,詛咒之碎片,project-proposed
KftGV,/data/9/entries/5/entries/1/name,Shard Rumors,碎片傳言,project-proposed
KftGV,/data/9/entries/5/entries/2/name,Shard Description,碎片描述,project-proposed
KftGV,/data/9/entries/6/name,Adventure Hooks,冒險引子,project-proposed
KftGV,/data/9/entries/6/entries/1/items/0/name,Jamishka Zaril,賈米什卡·扎裡爾,project-proposed
KftGV,/data/9/entries/6/entries/1/items/1/name,Yana Resendes,亞娜·雷森德斯,project-proposed
KftGV,/data/9/entries/7/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/9/entries/8/name,What Really Happened,真正發生了什麼,project-proposed
KftGV,/data/9/entries/9/name,Town of Oztocan,奧茲托坎鎮,project-proposed
KftGV,/data/9/entries/9/entries/2/name,Arrival in Oztocan,抵達奧茲托坎,project-proposed
KftGV,/data/9/entries/9/entries/2/entries/3/name,Tremor,震顫,project-proposed
KftGV,/data/9/entries/9/entries/3/name,Leandro Sedhar,萊昂德羅·塞達爾,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/2/name,What Leandro Knows,萊昂德羅所知道的,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/2/entries/2/items/0/name,Earthquakes,地震,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/2/entries/2/items/1/name,Rilago,里拉戈,existing-site
KftGV,/data/9/entries/9/entries/3/entries/2/entries/2/items/2/name,Tavio,塔維奧,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/2/entries/2/items/3/name,Aminta,阿明塔,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/3/name,Leandro's Secret,萊昂德羅的秘密,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/4/name,Leandro's Map,萊昂德羅的地圖,project-proposed
KftGV,/data/9/entries/9/entries/3/entries/4/entries/2/name,Placing Oztocan,定位奧茲托坎,project-proposed
KftGV,/data/9/entries/9/entries/4/name,Casa Solana,卡薩·索拉納,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/name,Tavio Solana,塔維奧·索拉納,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/0/name,Approaching the Mayor,接近市長,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/1/name,Aminta's Whereabouts,阿明塔的下落,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/2/name,Cause of the Earthquakes,地震的原因,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/3/name,Rilago's Fate,里拉戈的命運,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/4/name,Workers Needed,需要工人,project-proposed
KftGV,/data/9/entries/9/entries/4/entries/2/entries/2/items/5/name,Secret Entrance,秘密入口,project-proposed
KftGV,/data/9/entries/9/entries/5/name,Infiltration Plans,滲透計劃,project-proposed
KftGV,/data/9/entries/9/entries/5/entries/1/name,Infiltrating as Workers,作為工人潛入,project-proposed
KftGV,/data/9/entries/9/entries/5/entries/2/name,Rilago's Notes,里拉戈的筆記,project-proposed
