book,context,english,zh_tw,status
OotA,/data/5/entries/6/name,Outer Blingdenstone,外圍布靈登石城,project-proposed
OotA,/data/5/entries/6/entries/1/name,1. Stairs,1. 樓梯,project-proposed
OotA,/data/5/entries/6/entries/1/entries/1/name,1a. Cart Lift,1a. 手推車升降機,project-proposed
OotA,/data/5/entries/6/entries/2/name,2. Main Gate,2. 主城門,project-proposed
OotA,/data/5/entries/6/entries/3/name,3. Maze,3. 迷宮,project-proposed
OotA,/data/5/entries/6/entries/4/name,4. Gauntlet,4. 障礙賽,project-proposed
OotA,/data/5/entries/6/entries/4/entries/1/name,Gate Towers,門塔,project-proposed
OotA,/data/5/entries/6/entries/4/entries/2/name,Tunnel,隧道,project-proposed
OotA,/data/5/entries/7/name,Inner Blingdenstone,內布靈登石城,project-proposed
OotA,/data/5/entries/11/name,5. Reception Hall,5. 接待大廳,project-proposed
OotA,/data/5/entries/12/name,6. Barracks,6. 兵營,project-proposed
OotA,/data/5/entries/12/entries/1/name,Inner Blingdenstone: General Features,內布靈登石城：總體特徵,project-proposed
OotA,/data/5/entries/12/entries/1/entries/1/name,Chambers,房間,project-proposed
OotA,/data/5/entries/12/entries/1/entries/2/name,Light,光線,existing-site
OotA,/data/5/entries/12/entries/1/entries/3/name,Connecting Tunnels,連線隧道,project-proposed
OotA,/data/5/entries/13/name,7. Traders' Grotto,7. 商人之洞,project-proposed
OotA,/data/5/entries/13/entries/1/name,Kazook Pickshine,卡祖克·閃鎬,project-proposed
OotA,/data/5/entries/13/entries/2/name,Gelatinous Cube Incursion,凝膠立方體入侵,project-proposed
OotA,/data/5/entries/13/entries/2/entries/5/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/13/entries/3/name,Development,發展,project-proposed
OotA,/data/5/entries/13/entries/4/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/14/name,8. The Ruby in the Rough,8. 粗獷的紅寶石,project-proposed
OotA,/data/5/entries/14/entries/4/name,Burrow Warden Jadger,地道守望者賈傑爾,project-proposed
OotA,/data/5/entries/14/entries/5/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/14/entries/5/entries/1/name,The Way Home,回家的路,project-proposed
OotA,/data/5/entries/15/name,9. Cultivation Cave,9. 培育洞穴,project-proposed
OotA,/data/5/entries/16/name,10. Staging Area,10. 集結區,project-proposed
OotA,/data/5/entries/16/entries/1/name,Unseen Evil,不可見的邪惡,project-proposed
OotA,/data/5/entries/17/name,11. Caves of Clatter,11. 喧譁洞穴,project-proposed
OotA,/data/5/entries/18/name,12. Residential Caves,12. 住宅洞穴,project-proposed
OotA,/data/5/entries/18/entries/3/name,12a. Vazuk's Home,12a. 瓦祖克的家,project-proposed
OotA,/data/5/entries/18/entries/3/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/18/entries/4/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/19/name,13. Speaking Stones,13. 會說話的石頭,project-proposed
OotA,/data/5/entries/19/entries/1/name,Cleanse the Steadfast Stone,淨化堅定石,project-proposed
OotA,/data/5/entries/20/name,14. Diggermattock Hall,14. 掘鋤大廳,project-proposed
OotA,/data/5/entries/20/entries/5/name,"""Operation: Ooze There?""","""行動：那裡有軟泥怪？""",project-proposed
OotA,/data/5/entries/20/entries/6/name,"""Operation: Exterminate?""","""行動：消滅？""",project-proposed
OotA,/data/5/entries/21/name,15. Singing Stones,15. 歌唱之石,project-proposed
OotA,/data/5/entries/22/name,16. The Foaming Mug,16. 泡沫杯,project-proposed
OotA,/data/5/entries/22/entries/2/name,Rumor and Hearsay,謠言與傳聞,project-proposed
OotA,/data/5/entries/23/name,Rockblight,岩石疫病,project-proposed
OotA,/data/5/entries/23/entries/6/name,Rockblight: General Features,巖疫：總體特徵,project-proposed
OotA,/data/5/entries/23/entries/6/entries/1/name,Light,光線,existing-site
OotA,/data/5/entries/23/entries/6/entries/2/name,Caverns and Corridors,洞穴和走廊,project-proposed
OotA,/data/5/entries/23/entries/6/entries/3/name,Humidity,溼度,project-proposed
OotA,/data/5/entries/23/entries/7/name,17. Abandoned Residences,17. 廢棄住宅,project-proposed
OotA,/data/5/entries/23/entries/7/entries/4/name,Pool and Waterfall,池塘和瀑布,project-proposed
OotA,/data/5/entries/23/entries/7/entries/5/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/23/entries/7/entries/6/name,Development,發展,project-proposed
OotA,/data/5/entries/23/entries/8/name,18. Overlook,18. 俯瞰,project-proposed
OotA,/data/5/entries/23/entries/8/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/23/entries/9/name,19. Crystal Garden,19. 水晶花園,project-proposed
OotA,/data/5/entries/23/entries/10/name,20. Neheedra's Lair,20. 妮希德拉的巢穴,project-proposed
OotA,/data/5/entries/23/entries/10/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/23/entries/10/entries/4/name,Development,發展,project-proposed
OotA,/data/5/entries/23/entries/10/entries/5/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/23/entries/11/name,21. Drow Statues,21. 卓爾雕像,project-proposed
OotA,/data/5/entries/23/entries/11/entries/3/name,Ogrémoch's Bane,歐雷莫克之災,project-proposed
OotA,/data/5/entries/23/entries/11/entries/4/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/23/entries/12/name,22. Steadfast Stone,22. 堅定之石,project-proposed
OotA,/data/5/entries/23/entries/12/entries/3/name,Cleansing the Temple,淨化神廟,project-proposed
OotA,/data/5/entries/23/entries/12/entries/4/name,Development,發展,project-proposed
OotA,/data/5/entries/23/entries/12/entries/5/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/24/name,Goldwhisker Warrens,金鬚族地穴,project-proposed
OotA,/data/5/entries/24/entries/2/name,Goldwhisker Warrens: General Features,金鬚族巢穴：一般特徵,project-proposed
OotA,/data/5/entries/24/entries/2/entries/1/name,Light,光線,existing-site
OotA,/data/5/entries/24/entries/2/entries/2/name,Traps,陷阱,existing-site
OotA,/data/5/entries/24/entries/3/name,23. Main Entrance,23. 主入口,project-proposed
OotA,/data/5/entries/24/entries/3/entries/2/name,Development,發展,project-proposed
OotA,/data/5/entries/24/entries/4/name,24. Refuse Pile,24. 垃圾堆,project-proposed
OotA,/data/5/entries/24/entries/5/name,25. Hall of Miners,25. 礦工大廳,project-proposed
OotA,/data/5/entries/24/entries/6/name,26. Chipgrin's Rise,26. 奇普格林的崛起,project-proposed
OotA,/data/5/entries/24/entries/6/entries/9/name,Development,發展,project-proposed
OotA,/data/5/entries/24/entries/7/name,27. Secret Tunnel,27. 秘密隧道,project-proposed
OotA,/data/5/entries/25/name,The Pudding Court,布丁宮廷,project-proposed
OotA,/data/5/entries/25/entries/1/name,Royal Oozes,皇家軟泥怪,project-proposed
OotA,/data/5/entries/25/entries/2/name,28. House Center,28. 房屋中心,project-proposed
OotA,/data/5/entries/25/entries/2/entries/6/name,Royal Sphere,皇家球體,project-proposed
OotA,/data/5/entries/25/entries/3/name,29. Ruined Stockade,29. 毀壞的圍欄,project-proposed
OotA,/data/5/entries/25/entries/4/name,30. Throne Room,30. 寶座室,project-proposed
OotA,/data/5/entries/25/entries/4/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/26/name,Battle for Blingdenstone,布靈登石城之戰,project-proposed
OotA,/data/5/entries/26/entries/4/name,Blingdenstone Factions,布靈登石城派系,project-proposed
OotA,/data/5/entries/26/entries/4/entries/1/name,The Diggermattocks,掘鋤家族,project-proposed
OotA,/data/5/entries/26/entries/4/entries/2/name,The Goldwhisker Clan,金鬚族,project-proposed
OotA,/data/5/entries/26/entries/4/entries/3/name,The Stoneheart Enclave,石心飛地,project-proposed
OotA,/data/5/entries/26/entries/4/entries/4/name,The Miners' Guild,礦工公會,project-proposed
OotA,/data/5/entries/26/entries/4/entries/5/name,Svirfneblin Spirits,侏儒精神,project-proposed
OotA,/data/5/entries/26/entries/5/name,Task List,任務列表,project-proposed
OotA,/data/5/entries/26/entries/6/name,Cry Havoc!,戰爭號令,project-proposed
OotA,/data/5/entries/26/entries/6/entries/3/name,Benefits for Completing Tasks,完成任務的好處,project-proposed
OotA,/data/5/entries/26/entries/6/entries/4/name,Battle of Blingdenstone Encounters,布靈登石城之戰遭遇戰,project-proposed
OotA,/data/5/entries/26/entries/7/name,Oozing Royalty,流淌的王權,project-proposed
OotA,/data/5/entries/26/entries/7/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/5/entries/26/entries/8/name,The Pudding King,布丁王,existing-site
OotA,/data/5/entries/26/entries/8/entries/7/name,Development,發展,project-proposed
OotA,/data/5/entries/26/entries/8/entries/8/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/5/entries/27/name,Leaving Blingdenstone,離開布靈登石城,project-proposed
OotA,/data/6/name,Chapter 7: Escape from the Underdark,第7章：逃離幽暗地域,project-proposed
OotA,/data/6/entries/4/name,The Way Out,出路,project-proposed
OotA,/data/6/entries/4/entries/1/name,Finding the Way,找到道路,project-proposed
OotA,/data/6/entries/4/entries/1/entries/1/name,Blingdenstone,布靈登石城,project-proposed
OotA,/data/6/entries/4/entries/1/entries/2/name,Gracklstugh,格拉克斯圖格,project-proposed
OotA,/data/6/entries/4/entries/1/entries/3/name,The Wormwrithings,蠕蟲扭道,project-proposed
OotA,/data/6/entries/4/entries/1/entries/4/name,Farther Afield,更遠的地方,project-proposed
OotA,/data/6/entries/4/entries/1/entries/5/name,Portals,傳送門,project-proposed
OotA,/data/6/entries/4/entries/2/name,Gaining Access,獲得入口,project-proposed
OotA,/data/6/entries/5/name,Bidding Farewell,告別,project-proposed
OotA,/data/6/entries/5/entries/1/name,Underdark Natives,幽暗地域原住民,project-proposed
OotA,/data/6/entries/5/entries/2/name,Surface Dwellers,地表居民,project-proposed
OotA,/data/6/entries/5/entries/3/name,With Friends Like These...,有這樣朋友......,project-proposed
OotA,/data/6/entries/6/name,Confronting the Drow,面對卓爾,project-proposed
OotA,/data/6/entries/6/entries/2/name,Drow Chase,卓爾追逐,project-proposed
OotA,/data/6/entries/6/entries/2/entries/1/name,Chase Complications,追逐中的意外,project-proposed
OotA,/data/6/entries/6/entries/3/name,Stand and Fight,停下來戰鬥,project-proposed
OotA,/data/6/entries/6/entries/3/entries/5/name,Evening the Odds,平衡機會,project-proposed
OotA,/data/6/entries/6/entries/3/entries/6/name,Treasure,寶藏,existing-site
OotA,/data/6/entries/6/entries/3/entries/7/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/6/entries/7/name,Further Adventures,更多冒險,project-proposed
OotA,/data/6/entries/7/entries/1/name,Overland Travel,陸上旅行,project-proposed
OotA,/data/6/entries/7/entries/2/name,Recovery and Downtime,恢復與休整,project-proposed
OotA,/data/6/entries/7/entries/3/name,Resupply,補給,project-proposed
OotA,/data/6/entries/7/entries/4/name,Warnings,先兆,project-proposed
OotA,/data/6/entries/7/entries/5/name,Level Advancement,等級提升,project-proposed
OotA,/data/6/entries/7/entries/5/entries/2/name,Drow Chase Complications,卓爾追逐的複雜情況,project-proposed
OotA,/data/7/name,Chapter 8: Audience in Gauntlgrym,第8章：在岡特格瑞姆的覲見,project-proposed
OotA,/data/7/entries/1/name,Summoned by Bruenor,被布魯諾召喚,project-proposed
OotA,/data/7/entries/1/entries/4/name,Gauntlgrym Connections,岡特格瑞姆的聯絡,project-proposed
OotA,/data/7/entries/1/entries/5/name,Arrival,抵達,project-proposed
OotA,/data/7/entries/2/name,Gauntlgrym,岡特格瑞姆,project-proposed
OotA,/data/7/entries/2/entries/6/name,Gauntlgrym: General Features,岡特格瑞姆：總體特徵,project-proposed
OotA,/data/7/entries/2/entries/6/entries/1/name,Light,光線,existing-site
OotA,/data/7/entries/2/entries/6/entries/2/name,Mine Carts,礦車,project-proposed
OotA,/data/7/entries/2/entries/6/entries/3/name,Ghosts,幽魂,project-proposed
OotA,/data/7/entries/2/entries/7/name,The Vault of Kings,國王的金庫,project-proposed
OotA,/data/7/entries/2/entries/8/name,The Iron Tabernacle,鐵製聖堂,project-proposed
OotA,/data/7/entries/2/entries/8/entries/2/name,Rebuilding Faith,重建信仰,project-proposed
OotA,/data/7/entries/2/entries/8/entries/3/name,All Roads Lead Here,條條大路通羅馬,project-proposed
OotA,/data/7/entries/2/entries/8/entries/4/name,Slumber of Ancients,古代的沉睡,project-proposed
OotA,/data/7/entries/2/entries/8/entries/5/name,Iron Tabernacle Random Encounters,鐵製聖所隨機遭遇,project-proposed
OotA,/data/7/entries/2/entries/8/entries/6/name,Iron Tabernacle Encounters,鐵製聖所遭遇,project-proposed
OotA,/data/7/entries/2/entries/9/name,The Great Forge,大熔爐,project-proposed
OotA,/data/7/entries/2/entries/9/entries/4/name,The Fiery Pit,火坑,project-proposed
OotA,/data/7/entries/2/entries/9/entries/5/name,Back in Operation,重新運營,project-proposed
OotA,/data/7/entries/2/entries/9/entries/6/name,Great Forge Random Encounters,大熔爐隨機遭遇,project-proposed
OotA,/data/7/entries/2/entries/9/entries/7/name,Great Forge Encounters,大熔爐遭遇,project-proposed
OotA,/data/7/entries/3/name,Events in Gauntlgrym,岡特格瑞姆的事件,project-proposed
OotA,/data/7/entries/3/entries/2/name,Audience with Bruenor,與布魯諾會面,project-proposed
OotA,/data/7/entries/3/entries/3/name,Guests at the Feast,宴會上的賓客,project-proposed
OotA,/data/7/entries/3/entries/4/name,Bruenor's Plan,布魯諾的計劃,project-proposed
OotA,/data/7/entries/3/entries/4/entries/6/name,Bruenor Battlehammer,布魯諾·戰錘,project-proposed
OotA,/data/7/entries/3/entries/5/name,Enemies Among Us,我們中的敵人,project-proposed
OotA,/data/7/entries/4/name,Forging an Alliance,建立聯盟,project-proposed
OotA,/data/7/entries/4/entries/4/name,The Harpers,豎琴手聯盟,existing-site
OotA,/data/7/entries/4/entries/4/entries/4/name,Lord Zelraun Roaringhorn,澤爾朗·咆哮號角勳爵,project-proposed
OotA,/data/7/entries/4/entries/10/name,The Order of the Gauntlet,鐵手套教團,existing-site
OotA,/data/7/entries/4/entries/10/entries/4/name,Sir Lanniver Strayl,蘭尼弗·斯特雷爾爵士,project-proposed
OotA,/data/7/entries/4/entries/15/name,The Emerald Enclave,翠綠閒庭,existing-site
OotA,/data/7/entries/4/entries/15/entries/5/name,Morista Malkin,莫瑞斯塔·馬爾金,project-proposed
OotA,/data/7/entries/4/entries/20/name,The Lords' Alliance,領主聯盟,existing-site
OotA,/data/7/entries/4/entries/20/entries/4/name,Lord Eravien Haund,埃拉維恩·哈恩德勳爵,project-proposed
OotA,/data/7/entries/4/entries/27/name,The Zhentarim,散塔林會,existing-site
OotA,/data/7/entries/4/entries/27/entries/4/name,Davra Jassur,達芙拉·賈瑟,project-proposed
OotA,/data/7/entries/5/name,The Way Ahead,前方之路,project-proposed
OotA,/data/8/name,Chapter 9: Mantol-Derith,第9章：曼塔-岱瑞絲,project-proposed
OotA,/data/8/entries/5/name,Fraz-Urb'luu's Gem,弗拉茲厄魯的寶石,project-proposed
OotA,/data/8/entries/5/entries/6/name,Mantol-Derith: General Features,曼塔-岱瑞絲：一般特徵,project-proposed
OotA,/data/8/entries/5/entries/6/entries/1/name,Climate,氣候,project-proposed
OotA,/data/8/entries/5/entries/6/entries/2/name,Light,光線,existing-site
OotA,/data/8/entries/6/name,Reaching Mantol-Derith,抵達曼塔-岱瑞絲,project-proposed
OotA,/data/8/entries/7/name,Mantol-Derith,曼塔-岱瑞絲,project-proposed
OotA,/data/8/entries/12/name,Important NPCs,重要NPC,project-proposed
OotA,/data/8/entries/12/entries/1/name,Mantol-Derith NPCs,曼塔-岱瑞絲NPC,project-proposed
OotA,/data/8/entries/12/entries/2/name,Keyed Encounters,關鍵遭遇,project-proposed
OotA,/data/8/entries/13/name,1. Secret Entrances,1. 秘密入口,project-proposed
OotA,/data/8/entries/13/entries/1/name,1a. Northwest Entrance,1a. 西北入口,project-proposed
OotA,/data/8/entries/13/entries/2/name,1b. North Entrance,1b. 北入口,project-proposed
OotA,/data/8/entries/13/entries/3/name,1c. Northeast Entrance,1c. 東北入口,project-proposed
OotA,/data/8/entries/13/entries/3/entries/7/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/13/entries/3/entries/8/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/8/entries/13/entries/4/name,1d. South Entrance and Shore,1d. 南入口和岸邊,project-proposed
OotA,/data/8/entries/13/entries/4/entries/5/name,Traps,陷阱,existing-site
OotA,/data/8/entries/13/entries/4/entries/6/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/13/entries/4/entries/7/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/8/entries/13/entries/5/name,1e. Zhentarim Secret Door,1e. 散塔林會秘密門,project-proposed
OotA,/data/8/entries/14/name,2. Trench,2. 溝渠,project-proposed
OotA,/data/8/entries/15/name,3. Main Cavern,3. 主洞穴,project-proposed
OotA,/data/8/entries/15/entries/3/name,3a. West Marketplace,3a. 西市場,project-proposed
OotA,/data/8/entries/15/entries/4/name,3b. East Marketplace,3b. 東部市場,project-proposed
OotA,/data/8/entries/15/entries/4/entries/3/name,Peebles,皮布林斯,existing-site
OotA,/data/8/entries/15/entries/4/entries/4/name,Pool,水池,project-proposed
OotA,/data/8/entries/15/entries/4/entries/5/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/16/name,4. Drow Enclave,4. 卓爾飛地,project-proposed
OotA,/data/8/entries/16/entries/2/name,4a. Drow Fungi Grove,4a. 卓爾真菌林,project-proposed
OotA,/data/8/entries/16/entries/2/entries/3/name,Zilchyn Q'Leptin,齊爾欽·奎普廷,existing-site
OotA,/data/8/entries/16/entries/2/entries/4/name,Flink Thunderbonk,弗林克·雷擊,project-proposed
OotA,/data/8/entries/16/entries/3/name,4b. Drow Warehouse,4b. 卓爾倉庫,project-proposed
OotA,/data/8/entries/16/entries/3/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/17/name,5. Duergar Enclave,5. 灰矮人聚居地,project-proposed
OotA,/data/8/entries/17/entries/1/name,5a. Duergar Fungi Grove,5a. 灰矮人真菌林,project-proposed
OotA,/data/8/entries/17/entries/2/name,5b. Duergar Warehouse,5b. 灰矮人倉庫,project-proposed
OotA,/data/8/entries/17/entries/2/entries/3/name,Yantha Coaxrock,揚薩·寇克斯洛克,existing-site
OotA,/data/8/entries/17/entries/2/entries/3/entries/1/entries/0/name,Spellcasting,施法,existing-site
OotA,/data/8/entries/17/entries/2/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/17/entries/2/entries/5/name,Development,發展,project-proposed
OotA,/data/8/entries/17/entries/2/entries/6/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/8/entries/18/name,6. Svirfneblin Enclave,6. 地底侏儒聚居地,project-proposed
OotA,/data/8/entries/18/entries/1/name,6a. Svirfneblin Fungi Grove,6a. 地底侏儒真菌林,project-proposed
OotA,/data/8/entries/18/entries/1/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/18/entries/2/name,6b. Svirfneblin Warehouse,6b. 地底侏儒倉庫,project-proposed
OotA,/data/8/entries/18/entries/2/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/19/name,7. Zhentarim Enclave,7. 散塔林會聚居地,project-proposed
OotA,/data/8/entries/19/entries/1/name,7a. Zhentarim Encampment,7a. 散塔林會營地,project-proposed
OotA,/data/8/entries/19/entries/1/entries/4/name,Development,發展,project-proposed
OotA,/data/8/entries/19/entries/2/name,7b. Zhentarim Warehouse,7b. 散塔林會倉庫,project-proposed
OotA,/data/8/entries/19/entries/2/entries/6/name,Ghazrim's Shed,加茲裡姆的棚屋,project-proposed
OotA,/data/8/entries/19/entries/2/entries/7/name,Secret Door,暗門,project-proposed
OotA,/data/8/entries/19/entries/2/entries/8/name,Storage Sheds,儲藏棚,project-proposed
OotA,/data/8/entries/19/entries/2/entries/9/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/20/name,Leaving Mantol-Derith,離開曼塔-岱瑞絲,project-proposed
OotA,/data/8/entries/20/entries/2/name,Beholder Eyestalks,眼魔眼梗,project-proposed
OotA,/data/8/entries/20/entries/3/name,Follow-Up Encounters,後續遭遇,project-proposed
OotA,/data/8/entries/20/entries/3/entries/1/name,Cricket Catcher,捕蟀者,project-proposed
OotA,/data/8/entries/20/entries/3/entries/1/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/8/entries/20/entries/3/entries/2/name,Amarith's Zoo,阿瑪瑞斯的動物園,project-proposed
OotA,/data/8/entries/20/entries/3/entries/3/name,Xazax the Eyemonger,眼商札札克斯,existing-site
OotA,/data/8/entries/20/entries/3/entries/3/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/9/name,Chapter 10: Descent into the Depths,第10章：深入地底,project-proposed
OotA,/data/9/entries/4/name,Fellow Travelers,同行旅伴,project-proposed
OotA,/data/9/entries/4/entries/2/name,Attacking in Force,集體進攻,project-proposed
OotA,/data/9/entries/4/entries/3/name,Marching Orders,行軍指令,project-proposed
OotA,/data/9/entries/4/entries/4/name,Travel Pace,旅行步調,existing-site
OotA,/data/9/entries/4/entries/5/name,Navigating,導航,project-proposed
OotA,/data/9/entries/4/entries/6/name,Scouting,偵察,project-proposed
OotA,/data/9/entries/5/name,In Command,指揮中,project-proposed
OotA,/data/9/entries/5/entries/1/name,Personalities,個性,project-proposed
OotA,/data/9/entries/5/entries/2/name,Heart of Darkness,黑暗之心,project-proposed
OotA,/data/9/entries/5/entries/3/name,Loyalty,忠誠,existing-site
OotA,/data/9/entries/5/entries/4/name,Provisions,供應品,project-proposed
OotA,/data/9/entries/5/entries/5/name,Treasure,寶藏,existing-site
OotA,/data/9/entries/5/entries/6/name,Maintaining Order,維護秩序,project-proposed
OotA,/data/9/entries/5/entries/6/entries/1/name,Chain of Command,指揮鏈,project-proposed
OotA,/data/9/entries/5/entries/6/entries/1/entries/2/name,Splitting the Party,分隊,project-proposed
OotA,/data/9/entries/6/name,Random Events,隨機事件,project-proposed
OotA,/data/9/entries/6/entries/3/entries/0/name,Battle Aftermath,戰鬥後果,project-proposed
OotA,/data/9/entries/6/entries/3/entries/0/entries/1/name,Corpses,屍體,existing-site
OotA,/data/9/entries/6/entries/3/entries/0/entries/1/entries/2/name,Scavengers,清道夫,project-proposed
OotA,/data/9/entries/6/entries/3/entries/1/name,Creature Encounter,生物遭遇,project-proposed
OotA,/data/9/entries/6/entries/3/entries/2/name,Demon Encounter,惡魔遭遇,project-proposed
OotA,/data/9/entries/6/entries/3/entries/2/entries/1/name,Demon Encounters,惡魔遭遇,project-proposed
OotA,/data/9/entries/6/entries/3/entries/3/name,Discipline Problem,紀律問題,project-proposed
OotA,/data/9/entries/6/entries/3/entries/3/entries/1/name,Discipline Problems,紀律問題,project-proposed
OotA,/data/9/entries/6/entries/3/entries/4/name,Disease,疾病,project-proposed
OotA,/data/9/entries/6/entries/3/entries/4/entries/1/name,Diseases,疾病,project-proposed
OotA,/data/9/entries/6/entries/3/entries/5/name,Madness,瘋狂,existing-site
OotA,/data/9/entries/6/entries/3/entries/6/name,Poisoned NPCs,中毒的NPC,project-proposed
OotA,/data/9/entries/6/entries/3/entries/7/name,Spoiled Supplies,腐敗的物資,project-proposed
OotA,/data/9/entries/6/entries/3/entries/8/name,Vanishing NPCs,消失的NPC,project-proposed
OotA,/data/9/entries/7/name,Underdark Outposts,幽暗地域前哨站,project-proposed
OotA,/data/9/entries/7/entries/2/name,New Downtime Activity: Establish an Outpost,新的休整期活動：建立一個前哨站,project-proposed
OotA,/data/9/entries/8/name,Retracing Steps,追溯步驟,project-proposed
OotA,/data/9/entries/8/entries/1/name,Blingdenstone,布靈登石城,project-proposed
OotA,/data/9/entries/8/entries/1/entries/3/name,Reinforcements,援軍,project-proposed
OotA,/data/9/entries/8/entries/2/name,The Darklake,黑暗湖,project-proposed
OotA,/data/9/entries/8/entries/2/entries/2/name,Fallen Sloobludop,墮落的斯盧布多普,project-proposed
OotA,/data/9/entries/8/entries/3/name,Gracklstugh,格拉克斯圖格,project-proposed
OotA,/data/9/entries/8/entries/3/entries/1/name,Chaos in the City,城市中的混亂,project-proposed
OotA,/data/9/entries/8/entries/3/entries/2/name,Dark Plots,黑暗陰謀,project-proposed
OotA,/data/9/entries/8/entries/4/name,Menzoberranzan,魔索布萊城,project-proposed
OotA,/data/9/entries/8/entries/4/entries/1/name,March on Menzoberranzan,向魔索布萊城進軍,project-proposed
OotA,/data/9/entries/8/entries/5/name,Neverlight Grove,無光林地,project-proposed
OotA,/data/9/entries/8/entries/6/name,Velkynvelve,維爾京維爾夫,project-proposed
OotA,/data/10/name,Chapter 11: Gravenhollow,第11章：刻文谷,project-proposed
OotA,/data/10/entries/4/name,Going to Gravenhollow,前往刻文谷,project-proposed
OotA,/data/10/entries/4/entries/2/name,Finding the Way,找到道路,project-proposed
OotA,/data/10/entries/4/entries/2/entries/1/name,Ghazrim's Ring,加茲裡姆的戒指,project-proposed
OotA,/data/10/entries/4/entries/2/entries/2/name,Society of Brilliance,光輝協會,project-proposed
OotA,/data/10/entries/4/entries/2/entries/3/name,Stone Giant Guide,石巨人嚮導,project-proposed
OotA,/data/10/entries/4/entries/3/name,Veldyskar the Basilisk,石化蜥蜴維爾迪斯卡爾,project-proposed
OotA,/data/10/entries/4/entries/4/name,Gates of Gravenhollow,刻文谷之門,project-proposed
OotA,/data/10/entries/5/name,The Stone Library,石質圖書館,project-proposed
OotA,/data/10/entries/5/entries/2/name,Residents,居民,project-proposed
OotA,/data/10/entries/5/entries/2/entries/3/name,Ulthar,烏爾薩,project-proposed
OotA,/data/10/entries/5/entries/2/entries/4/name,Urmas,烏爾馬斯,project-proposed
OotA,/data/10/entries/5/entries/2/entries/5/name,Ustova,烏斯托瓦,project-proposed
OotA,/data/10/entries/5/entries/2/entries/6/name,Galeb Duhr Assistants,石人助手,project-proposed
OotA,/data/10/entries/5/entries/3/name,Echoes,回聲,project-proposed
OotA,/data/10/entries/5/entries/3/entries/5/name,Illustrious Visitors,傑出訪客,project-proposed
OotA,/data/10/entries/5/entries/3/entries/6/name,Echoes in Gravenhollow,刻文谷的回聲,project-proposed
OotA,/data/10/entries/5/entries/3/entries/7/name,Alustriel Silverhand,艾拉斯卓·銀手,existing-site
OotA,/data/10/entries/5/entries/3/entries/8/name,Andarin Zarith,安達林·札瑞斯,project-proposed
OotA,/data/10/entries/5/entries/3/entries/9/name,Bruenor Battlehammer,布魯諾·戰錘,project-proposed
OotA,/data/10/entries/5/entries/3/entries/10/name,Elminster,伊爾明斯特,project-proposed
OotA,/data/10/entries/5/entries/3/entries/11/name,Graz'zt,格拉茲特,existing-site
OotA,/data/10/entries/5/entries/3/entries/12/name,Hgraam,哈格拉姆,project-proposed
OotA,/data/10/entries/5/entries/3/entries/13/name,Jalynfein Oblodra,賈林費因·歐布羅卓,project-proposed
OotA,/data/10/entries/5/entries/3/entries/14/name,Society of Brilliance,光輝協會,project-proposed
OotA,/data/10/entries/5/entries/3/entries/15/name,Xetzirbor,澤茲爾博,project-proposed
OotA,/data/10/entries/5/entries/3/entries/16/name,Yauln,尤恩,project-proposed
OotA,/data/10/entries/5/entries/4/name,Living Quarters,生活區,project-proposed
OotA,/data/10/entries/5/entries/4/entries/1/name,Librarians' Quarters,圖書管理員區,project-proposed
OotA,/data/10/entries/5/entries/4/entries/2/name,Guest Quarters,客房區,project-proposed
OotA,/data/10/entries/5/entries/5/name,Walkways,走道,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/name,Gravenhollow: General Features,刻文谷：一般特徵,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/entries/1/name,Power Node,能量節點,project-proposed
