english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Moa,莫阿,existing-site,canonical-name,ToA,92,data/3/entries/3/entries/4/entries/5,34,"That night, a su-monster broke into Ubtao's palace and stole a pail of water for the Omuans. When the god came running to find it, the su-monster hid the pail in a jaculi's burrow. Ubtao asked the jungle animals where his water was hidden, and Moa the jaculi was too honest to lie. When Wongo the su-monster found out how Moa had betrayed him, he vowed to catch the jaculi and eat him up.",摩亞
Moa's Spirit,摩亞的靈魂,project-proposed,heading-only,ToA,138,data/5/entries/5/entries/16/entries/5/entries/1/name,2,Moa's Spirit,
Modron Intervention,魔冢干預,project-proposed,heading-only,ToA,177,data/5/entries/9/entries/14/entries/2/name,1,Modron Intervention,
Moment of Truth.,真相時刻。,project-proposed,heading-only,ToA,51,data/2/entries/4/entries/10/entries/15/entries/2/entries/1/items/1/name,1,Moment of Truth.,
Monster in the Moon,月亮中的怪物,project-proposed,heading-only,ToA,178,data/5/entries/9/entries/15/entries/3/name,1,Monster in the Moon,
Monument to Tiamat,提亞馬特崇神處,project-proposed,heading-only,BGDIA,111,data/5/entries/3/entries/9/entries/1/entries/0,4,"If the characters convince {@creature Krull|BGDIA} to lead them to Arkhan, the tortle guides them safely to the Monument to Tiamat (see ""{@area Monument to Tiamat|24d|x}""). The characters could also stake out Arkhan's tower and await the dragonborn's return. Arkhan reacts here as he does at the Monument to Tiamat, except that he can't summon Asojano the chimera.",
More Adventures,更多冒險,project-proposed,heading-only,ToA,190,data/5/entries/11/entries/8/name,1,More Adventures,
More Dead Three Encounters,更多死亡三神的遭遇,project-proposed,heading-only,BGDIA,28,data/1/entries/8/entries/5/entries/2/name,6,More Dead Three Encounters,
More Encounters in Elturel,埃爾託瑞爾中的更多遭遇,project-proposed,heading-only,BGDIA,54,data/2/entries/5/entries/8/entries/7/entries/5/entries/2,3,"If the characters bring NPCs along, it increases the chances of having an encounter as the party moves from one location to another. Whenever you roll the {@dice d20} to determine random encounters (see ""More Encounters in Elturel""), an encounter takes place on a roll of 9 or higher.",
Mount Nevermind,無意山,project-proposed,canonical-name,ToA,178,data/5/entries/9/entries/15/entries/5/entries/0/rows/0/1,1,"The armillary sphere and any creatures inside it disappear. The DM ultimately decides where they end up, if anywhere. Possibilities include Mechanus, the Vast Swamp on Oerth, Mount Nevermind on Krynn, a desert on Athas, Victorian London on Earth, or the sun.",
Moving the Fortress,開動堡壘,project-proposed,heading-only,BGDIA,131,data/6/entries/11/entries/4/name,1,Moving the Fortress,
Murder,謀殺,project-proposed,heading-only,BGDIA,12,data/1/entries/6/entries/7/entries/5/entries/0,57,"""Baldur's Gate has long been plagued by followers of the Dead Three—the gods Bane, Bhaal, and Myrkul. I thought we had wiped them out, but apparently not. These purveyors of fear and death are taking advantage of the current crisis to commit murder sprees throughout the city. As my appointed deputies in this matter, you'll have license to kill these wretches on sight. Find their lair, and wipe it out. Eliminate anyone who gets in your way, and don't worry about collateral damage.",
Murder Consequences,謀殺後果,project-proposed,heading-only,BGDIA,209,data/9/entries/17/entries/4/entries/3/name,4,Murder Consequences,
Murder Details,謀殺細節,project-proposed,heading-only,BGDIA,209,data/9/entries/17/entries/4/entries/1/name,4,Murder Details,
Murder Squad (for 4th-level characters),謀殺小隊（適合4級角色）,project-proposed,heading-only,BGDIA,28,data/1/entries/8/entries/5/entries/2/entries/2/name,1,Murder Squad (for 4th-level characters),
Murder in Baldur's Gate,博德之門的謀殺案,project-proposed,heading-only,BGDIA,209,data/9/entries/17/entries/4/name,2,Murder in Baldur's Gate,
Musharib,穆沙瑞卜,existing-site,heading-only,ToA,5,data/0/entries/1/entries/1/rows/24/0,8,{@creature Musharib|ToA},
Myrkul Statue,米爾寇雕像,project-proposed,heading-only,BGDIA,27,data/1/entries/8/entries/3/entries/33/entries/6/name,1,Myrkul Statue,
N'buso,恩布索,project-proposed,canonical-name,ToA,22,data/1/entries/8/entries/8/entries/6/entries/0,1,"The statue at the center of the harbor represents an ancient Chultan king in full regalia, resplendent in a loincloth of leopard skin and a headdress of feathers, shells, and tyrannosaurus teeth; draped in a cape of girallon fur and monkey tails; and wielding the traditional oval shield and yklwa of Chult. Residents call it {@creature Na|ToA} N'buso, the Great King.",
N1. Entry Level,N1. 入口層,project-proposed,heading-only,BGDIA,94,data/3/entries/12/entries/7/entries/3/name,1,N1. Entry Level,
N2. Drone Cells,N2. 雄蜂房間,project-proposed,heading-only,BGDIA,95,data/3/entries/12/entries/7/entries/4/name,1,N2. Drone Cells,
N3. Hellwasp Larvae,N3. 黃泉蜂幼蟲魔,project-proposed,heading-only,BGDIA,95,data/3/entries/12/entries/7/entries/5/name,1,N3. Hellwasp Larvae,
N4. Larder,N4. 食品儲藏室,project-proposed,heading-only,BGDIA,95,data/3/entries/12/entries/7/entries/6/name,1,N4. Larder,
Nahth,納斯,project-proposed,canonical-name,ToA,114,data/4/entries/3/entries/3/entries/4/entries/0/rows/0/2,7,The character learns that Nahth ({@area area 1|2ad|x}) is susceptible to bribery.,
Nangalore,南戈爾,project-proposed,heading-only,ToA,5,data/0/entries/1/entries/1/rows/44/2,22,Medusa queen of Nangalore,
Nangnang's Spirit,娜浪的靈魂,project-proposed,heading-only,ToA,143,data/5/entries/6/entries/8/entries/4/entries/1/name,2,Nangnang's Spirit,
Nanny Pu'pu,普普奶奶,existing-site,heading-only,ToA,5,data/0/entries/1/entries/1/rows/27/0,15,{@creature Nanny Pu'pu|ToA},
Napaka,娜帕卡,project-proposed,canonical-name,ToA,68,data/2/entries/4/entries/20/entries/10/entries/5,23,"Seventeen-year-old {@creature Mwaxanaré|ToA|Princess Mwaxanaré} (see {@adventure appendix D|ToA|9}) is the oldest living descendant of the royal families of Omu and the primary heir to the fallen kingdom. She and her six-year-old brother {@creature Na|ToA} (a noncombatant with AC 10 and 3 hit points) are guests of the aarakocra—although ""wards"" might be a more accurate description. Their great-grandmother, Napaka, was the last ruling queen of Omu; their father, Omek, died in a fall, and their mother, Razaan, was killed by pterafolk. The aarakocra aim to protect the young royals (and their progeny, if necessary) until the evil in Omu is banished. The aarakocra say that they're doing this solely for the future of Chult, but {@creature Asharra|ToA} secretly hopes that the aarakocra will be elevated to key roles in any renewed Chultan kingdom, if and when it comes about.",
Napaka Awakens,納帕卡覺醒,project-proposed,heading-only,ToA,172,data/5/entries/9/entries/7/entries/2/entries/3/entries/0,2,"Hidden behind a bas-relief depicting a crocodile-headed humanoid holding up a trapezoidal chest, a crawlway leads to area 62D. Close inspection of the relief reveals that the chest's keyhole is real. The jade key found in {@area area 53|459|x} can be used to unlock the relief and swing it open, revealing the crawlway. The lock can also be picked with a successful {@dc 21} Dexterity check made by a character using {@item thieves' tools|PHB}. But if the check fails by 5 or more, the secret door in the west wall slides open to release the stone juggernaut (see ""Napaka Awakens"" in area 62D).",
Narg,納爾格,project-proposed,canonical-name,BGDIA,126,data/6/entries/9/entries/6/entries/1,1,"Zartar believes that the sundered chain can bestow great strength upon any chain devil that stands atop it while chanting prayers to Asmodeus. The chain devil is guarded by two {@creature Bearded Devil||bearded devils}, Narg and Yangor. If the characters make any noise near Zartar, they disturb the chain devil's concentration, causing all three devils to attack with fury.",
Narzugon Cavalier,魘騎魔騎士,project-proposed,heading-only,BGDIA,54,data/2/entries/5/entries/9/entries/3/rows/6/1,2,{@area Narzugon cavalier|127|x},
Nascius,納西烏斯,project-proposed,canonical-name,BGDIA,154,data/8/entries/6/entries/7/entries/4/entries/0,1,"If the Companion is shattered or unlocked, the {@creature planetar} inside it is released. The planetar's name is Nascius, and its power can help save Elturel, but only if the infernal chains that bind the city have been severed. If asked to save the city, the planetar takes a brief moment to recover its strength. It then swoops down below the fallen city, rises to set the earthmote on its broad shoulders, and raises Elturel out of Avernus and back to its rightful place in the Material Plane.",
Nasty Boy,壞小子號,project-proposed,canonical-name,ToA,32,data/1/entries/12/entries/3/entries/3/entries/0/rows/6/4,1,Nasty Boy (allosaurus with famous trainer),
Navel of the Moon,月亮的肚臍,project-proposed,heading-only,ToA,102,data/3/entries/4/entries/8/entries/3/entries/6,7,"If {@creature Bag of Nails|ToA} drops to fewer than half his maximum hit points, he surrenders to his enemies, leads them to his lair (a ruined basement), and offers them stew in a show of friendship. While distributing bowls of stew, he explains that he came to Omu to find a fabled treasure called the Navel of the Moon (see {@area chapter 5|478|x}). He hoped to use its alleged powers to find his lost son, but he has long since given up hope of ever finding it. A successful {@dc 15} Wisdom ({@skill Insight}) check reveals that the tabaxi has no intention of letting the characters leave his domain alive. He laces the stew with {@item midnight tears||midnight tears (ingested)} (see ""{@book Poisons|DMG|8|Poisons}"" in chapter 8 of the {@i Dungeon Master's Guide}).",
Navel of the Moon (Area 56),月亮的肚臍（區域56）,project-proposed,heading-only,ToA,189,data/5/entries/11/entries/1/entries/1/entries/3/name,1,Navel of the Moon (Area 56),
Navigation,導航,project-proposed,heading-only,BGDIA,80,data/3/entries/6/entries/5/entries/1,5,"When charting a course through Avernus, ask the player whose character is overseeing navigation to roll two dice:",
Necromantic Mist,暗蝕迷霧,project-proposed,heading-only,BGDIA,68,data/2/entries/7/entries/8/entries/9/entries/3/name,1,Necromantic Mist,
Needle's Bones,針骨,project-proposed,heading-only,ToA,34,data/1/entries/12/entries/4/entries/7/entries/3,3,"In desperation, {@creature Gondolo|ToA} bought a treasure map from a fever-wracked explorer who needed cash to buy passage back to Baldur's Gate. Miraculously, the map accurately indicates the location of Needle's Bones. This hapless pair hope to be hired by adventurers on an equal-shares basis so they can lead the group to what they believe will be an easily claimed dragon's hoard.",針's Bones
Neema,尼瑪,project-proposed,canonical-name,ToA,120,data/4/entries/4/entries/11/entries/4,4,"{@creature Ras Nsi|ToA}'s yuan-ti champion, {@creature Sekelok|ToA} ({@area area 11|2da|x}), is fascinated by the concubine Neema and courts disaster by visiting her in the dead of night. Neema browbeats the other concubines to cover up her affair.",
Neighborhoods,社群,project-proposed,heading-only,BGDIA,174,data/9/entries/11/entries/0,18,"Today, Baldur's Gate is split into three districts: the wealthy Upper City on the hills above the docks, the bustling Lower City around the harbor, and the lawless Outer City (which includes all neighborhoods outside the city walls). Regardless of what district one might be visiting, certain features are impossible to ignore, like the wash of Gray Harbor, the shadows of Dusthawk Hill, or the gates that contribute to the city's name.",
"Neighbors, Rivals, and Allies",鄰居、對手和盟友,project-proposed,heading-only,BGDIA,160,data/9/entries/5/entries/10/name,1,"Neighbors, Rivals, and Allies",
Nepartak's Skull,尼帕塔克的頭骨,project-proposed,heading-only,ToA,137,data/5/entries/5/entries/16/entries/3/name,1,Nepartak's Skull,
Nephyr,涅菲爾,project-proposed,canonical-name,ToA,6,data/0/entries/4/entries/6/entries/2,4,"In this adventure, three creatures know that the cause of the death curse lies in Omu: {@creature Grandfather Zitembe|ToA} in Port Nyanzaru, {@creature Valindra Shadowmantle|ToA} in the Heart of Ubtao, and Saja N'baza in Orolunga. Several creatures know Omu's location: the guides {@creature Eku|ToA} and {@creature Salida|ToA} in Port Nyanzaru, {@creature Valindra Shadowmantle|ToA} in the Heart of Ubtao, the aarakocra of Kir Sabal, Zalkoré of Nangalore, Saja N'baza in Orolunga, and the red dragon Tzindelor in Wyrmheart Mine. If the characters are unable to locate Omu or ascertain the source of the death curse, the following additional creatures might possess the knowledge they seek, at your discretion: Krr'ook in Dungrunglung, Nephyr in Firefinger, {@creature Nanny Pu'pu|ToA} in Mbala, Bwayes O'tamu in the wreck of the {@i Narwhal}, the survivors of the {@i Star Goddess} shipwreck, and Red Wizards under {@creature Valindra Shadowmantle|ToA}'s command.",
Nest,巢穴,project-proposed,heading-only,BGDIA,10,data/1/entries/2,55,"The city of Elturel, capital of Elturgard, is located much farther inland along the River Chionthar. Whereas Baldur's Gate has a well-earned reputation for being a nest of vipers, Elturel is seen as a beacon of faith, order, and high culture. The two cities have endured a long, bitter rivalry that originated when Baldur's Gate began stealing cargo and coin from ships heading to and from Elturel, stifling that city's sea trade. Though the conflicts between Baldur's Gate and Elturel have always fallen short of open warfare, relations between the cities have been tense for a long time—too long, some would say.",
Nest Occupants,巢穴居住者,project-proposed,heading-only,ToA,95,data/3/entries/3/entries/7/entries/6/entries/0,2,"Vermin have made a nest in the building. Roll a {@dice d6} and consult the Nest Occupants table to determine the nest's inhabitants. Any character damaged by a giant wasp must succeed on a {@dc 11} Constitution saving throw at the end of the encounter or become infected with shivering sickness (see ""{@area Diseases|0a3|x}"").",
Next Event,下一個事件,project-proposed,heading-only,BGDIA,142,data/7/entries/6/entries/4/entries/1/entries/7/name,6,Next Event,
Next Moves,下一步行動,project-proposed,heading-only,BGDIA,72,data/2/entries/8/entries/4/entries/5/name,1,Next Moves,
Nhar,納爾,project-proposed,canonical-name,ToA,85,data/2/entries/4/entries/47/entries/3/entries/0,1,"The voice calling to the party belongs to Thasselandra Bravewing, the ship's captain (NG female Halruaan human {@creature noble}). She explains the situation briefly before she weakens and her voice becomes too soft to hear from the ground. The other crash survivors include the ship's navigator, Ra-das (N male Halruaan human {@creature scout}); the master-of-arms, Falx Haranis (CN male Halruaan human {@creature veteran}); and three other crewmen named Brax, Nhar, and Veliod (N male Halruaan human {@creature Guard||guards}). Ra-das and Falx are in the stern section; the other NPCs are all in the midsection.",
Night Hag,夜鬼婆,existing-site,heading-only,BGDIA,74,data/3/entries/3/entries/1,29,"The story picks up where it left off in {@adventure chapter 2|BGDIA|2}, with the characters embarking on a quest to save Elturel while {@creature Ulder Ravengard|BGDIA} and Reya Mantlemorn stay behind to organize survivors and defend the city. {@creature Lulu|BGDIA} guides the characters to Fort Knucklebone, home to a pair of kenku junk scavengers named {@creature Chukka|BGDIA} and {@creature Clonk|BGDIA}, whom {@creature Lulu|BGDIA} thinks can provide assistance. {@creature Mad Maggie|BGDIA}, the night hag who runs the fort, oversees the construction and repair of infernal war machines. If the characters agree to make a deal with the night hag, they can acquire one or more of these vehicles. {@creature Mad Maggie|BGDIA} can also help {@creature Lulu|BGDIA} unlock some of her forgotten memories.",
Nine Hells Wardrobe,九層地獄衣櫃,project-proposed,heading-only,ToA,170,data/5/entries/9/entries/5/entries/8/name,1,Nine Hells Wardrobe,
Nine Trickster Gods,九位詭計之神,project-proposed,heading-only,ToA,5,data/0/entries/3/entries/3,23,"Beneath the cracked and broken streets of Omu lies a secret yuan-ti temple called the Fane of the Night Serpent, where {@creature Ras Nsi|ToA} holds sway and plots to bring about the end of the world. Omu is also home to the Tomb of the Nine Gods. As the characters explore this multilevel dungeon, they encounter the spirits of Omu's trickster gods and are potentially inhabited by them. Each god embodies a different alignment, and any character inhabited by one gains a special power as well as a flaw. The nine trickster gods don't get along, and they try to push one another out of the characters' bodies. As the gods fight over their living hosts, the characters must deal with the deadly traps and monsters that guard the Soulmonger. Venturing deeper into the tomb, they uncover clues about the dungeon's evil architect—the archlich {@creature Acererak|ToA}—and learn that the Soulmonger is feeding souls to an undead horror called an atropal. Once it consumes enough souls, the atropal will transform into an evil god.",
Nine-Fingers Keene,九指基恩,existing-site,heading-only,BGDIA,171,data/9/entries/10/entries/1/entries/8/name,7,Nine-Fingers Keene,
North Balcony and Teleporter,北陽臺和傳送器,project-proposed,heading-only,ToA,119,data/4/entries/4/entries/10/entries/4/name,1,North Balcony and Teleporter,
North Door,北門,project-proposed,heading-only,BGDIA,22,data/1/entries/8/entries/3/entries/9/entries/2/name,1,North Door,
North Hall,北大廳,project-proposed,heading-only,ToA,147,data/5/entries/7/entries/5/entries/4/entries/1/name,1,North Hall,
Notary Pricing,公證費,project-proposed,heading-only,BGDIA,130,data/6/entries/10/entries/7/entries/4/entries/3/name,1,Notary Pricing,
Noteworthy Laws,值得注意的法律,project-proposed,heading-only,BGDIA,164,data/9/entries/7/entries/2/entries/5/name,1,Noteworthy Laws,
Nourishing the Atropal,滋養萎縮者爾,project-proposed,heading-only,ToA,125,data/5/entries/2/entries/2/name,1,Nourishing the Atropal,
Nrak,納拉克,project-proposed,canonical-name,ToA,53,data/2/entries/4/entries/11/entries/13/entries/3,2,"Six {@creature pterafolk|ToA} (see {@adventure appendix D|ToA|9}) lair atop the tower, including the flock's leader, Nrak, who has 40 hit points. Nrak is a hate-filled creature with a scar that begins at the top of its head and cuts down the right side of its face and chest to below its right wing.",
Nsi Wastes,恩西荒原,project-proposed,heading-only,ToA,80,data/2/entries/4/entries/29/name,2,Nsi Wastes,
Nursery Rhyme Book,兒歌書,project-proposed,heading-only,ToA,184,data/5/entries/10/entries/7/entries/6/name,1,Nursery Rhyme Book,
Nyss,尼絲,project-proposed,canonical-name,ToA,118,data/4/entries/4/entries/8/entries/1,1,"{@creature Yuan-ti Priest|ToA|Yuan-ti priests} use the pool to commune with Dendar the Night Serpent. Three priests named Arakiti, Kultha, and Nyss are here at all times. They are loyal to {@creature Fenthaza|ToA} and are {@creature Yuan-ti Malison (Type 3)||type 3 yuan-ti malisons}, with these changes:",
Oasis Theater,綠洲劇院,project-proposed,heading-only,BGDIA,194,data/9/entries/14/entries/5/entries/2/rows/6/1,4,"Jonas Goodnight, owner of the Oasis Theater, dramatically praises the party, inviting them to star in his next unbelievable stage production.",
Obelisk,方尖碑,project-proposed,heading-only,BGDIA,98,data/4/entries/1/entries/8/entries/2,36,"If the characters make themselves known to Mordenkainen's simulacrum, he demands to know their reasons for visiting. The archmage doesn't know the location of the Bleeding Citadel, nor does he care to find it. Even so, he claims that ""balance will be maintained in the universe"" by giving the characters directions to a lesser mage who also studies the workings of magic in Avernus—specifically, a ""mage of no renown"" who haunts the site of an obelisk. The yugoloths recently told Mordenkainen about this stranger and his guidance has an ulterior motive: if the characters end up slaying the mysterious mage, Mordenkainen has one less rival to contend with in Avernus.",
Obo'laka,奧博娜卡,existing-site,canonical-name,ToA,92,data/3/entries/3/entries/4/entries/2,41,"One morning, a wise zorbo emerged from her hollow tree and spoke to the dying Omuans. To convince Ubtao of their worth, she decided to cook him a stew made from all their good qualities. Catching such virtues wouldn't be easy, so she asked a wily almiraj to help her. The almiraj snuck recklessness in the pot, which she saw as a virtue, and Ubtao spat out the stew when he tasted it. From that day on, Obo'laka the zorbo and I'jin the almiraj became terrible enemies.",
Obo'laka's Spirit,奧博娜卡的靈魂,project-proposed,heading-only,ToA,136,data/5/entries/5/entries/12/entries/6/entries/1/name,2,Obo'laka's Spirit,
Obsidian Altar,黑曜石祭壇,project-proposed,heading-only,BGDIA,40,data/1/entries/11/entries/3/entries/10/entries/5/name,2,Obsidian Altar,
Oghma,歐格瑪,existing-site,heading-only,BGDIA,46,data/1/entries/14/entries/5/entries/6/entries/3,6,"When the characters first show up, one patron stands out among the rest: a chaotic good {@creature ogre} wearing a {@item headband of intellect}. He sits by himself in a corner, reading a book titled {@i The Sum of Theology} by Saint Vetheera, a servant of Oghma (god of knowledge).",
Olanthius,奧蘭蘇斯,project-proposed,canonical-name,BGDIA,7,data/0/entries/3/entries/2/entries/0,32,"Zariel lost more than her army on Avernus. She also lost a hand, which was severed in battle. As her sword fell to the ground, Zariel ordered Yael, her most devoted general, to take the weapon and hide it, so that the devils would not destroy or corrupt it. Yael took the sword and fled, along with Zariel's faithful hollyphant companion, {@creature Lulu|BGDIA}. Zariel's other two generals, Olanthius and Haruman, refused to leave Zariel's side. All three were captured and sent to Nessus, the lowest of the Nine Hells. There, Zariel was brought before Asmodeus, who welcomed her with open arms. The Lord of the Nine commended Zariel for her battle prowess and the strength of her convictions. He offered her rulership of Avernus, much to {@creature Bel|BGDIA}'s chagrin. By swearing fealty to Asmodeus and the Nine Hells, Zariel could bring her rage to bear against the demons and continue to fight in the Blood War, with legions of devils under her command. Zariel accepted Asmodeus's terms, completing her fall from grace. Haruman followed his master into damnation willingly and was transformed into a narzugon devil, while Olanthius, who took his own life rather than bow before Asmodeus, was brought back to serve as a death knight under Zariel's burning gaze.",Olanthus
Olanthius Returns,奧蘭蘇斯歸來,project-proposed,heading-only,BGDIA,103,data/4/entries/5/entries/8/name,1,Olanthius Returns,
Olanthus,奧蘭蘇斯,project-proposed,canonical-name,,,,0,,
Old City,舊城區,project-proposed,heading-only,ToA,18,data/1/entries/8/entries/2,9,"Outside the main walls are three slums: the Old City to the southwest, where many buildings are remnants of older, pyramidal construction; Malar's Throat to the south, where buildings cling to the walls of a lush canyon spanned by rope bridges; and Tiryki Anchorage to the southeast, where explorers and river folk gather.",
Old Omuan,老奧姆安,project-proposed,heading-only,ToA,74,data/2/entries/4/entries/27/entries/7,39,"Throughout Nangalore are inscriptions written in Old Omuan. A character with the {@background Cloistered Scholar|SCAG} or {@background Sage} background can translate an Old Omuan inscription with a successful {@dc 10} Intelligence ({@skill History}) check. A warlock with the Eyes of the Rune Keeper invocation can do so automatically. Otherwise, a {@spell comprehend languages} spell or similar magic is needed.",
Olung,奧隆湖,project-proposed,canonical-name,ToA,12,data/0/entries/6/entries/3/entries/4/entries/2,11,"One aarakocra tribe has laid claim to a remote Chultan monastery called Kir Sabal. This site's existence is well known in Port Nyanzaru because the structures can be seen from the River Olung through occasional breaks in the jungle along the eastern bank. Little is known beyond that, however, because the cliffside structures are so difficult to reach from the ground. The aarakocra there shelter the last descendants of Omu's royal family, who hope to someday restore their reign.",
Omgar,奧姆加爾,project-proposed,canonical-name,ToA,83,data/2/entries/4/entries/41/name,2,Snout of Omgar,
Omu,奧穆,project-proposed,heading-only,ToA,5,data/0/entries/1/entries/1/rows/4/2,197,Unhinged tabaxi hunter in Omu,奧姆;歐穆;歐姆
Omu Encounters,奧姆遭遇,project-proposed,heading-only,ToA,204,data/7/entries/3/name,3,Omu Encounters,
Omuans,奧穆人,project-proposed,canonical-name,ToA,92,data/3/entries/3/entries/3/entries/1/entries/1,28,"The Omuans' greed and hubris angered the god Ubtao, causing him to turn his back on Omu two hundred years ago—long before he abandoned the rest of Chult. Omu's clerics lost their spells, and the city fell to sickness and disease. Slave uprisings wracked Omu, and its nobles fled in droves. Maps showing Omu's location were destroyed, and its coins were melted down and reminted. Fallen from grace, Omu became known as the Forbidden City.",
Opportunity Attacks,藉機攻擊,project-proposed,heading-only,BGDIA,216,data/11/entries/4/entries/2/name,2,Opportunity Attacks,
Optional Rules,外層位面選用規則,project-proposed,heading-only,BGDIA,78,data/3/entries/5/entries/8/name,2,Optional Rules,
Oracle Pool,神諭池,project-proposed,heading-only,ToA,118,data/4/entries/4/entries/8/entries/3/name,1,Oracle Pool,
Ord Firebeard,奧德·火鬚,project-proposed,canonical-name,ToA,47,data/2/entries/4/entries/8/entries/4,2,"The templar in charge is a devout worshiper of Tyr named {@creature Niles Breakbone|ToA} (LG male Chondathan human {@creature noble}), a man who's dedicated to everything the Order of the Gauntlet represents but poorly suited to commanding a post like Camp Vengeance. Aside from Commander Breakbone, the standard garrison at the base consists of fifty-eight people, though the actual number of effective warriors at any given time is usually lower due to sickness. Breakbone has two captains under his command: Ord Firebeard (LG male gold dwarf {@creature veteran}) and Perne Salhana (LG female Tethyrian human {@creature veteran}). Reporting to them is a fighting force comprised of eight {@creature Veteran||veterans} and twenty-four {@creature Guard||guards}. This is supplemented by a religious corps of six {@creature Acolyte||acolytes} led by Sister Cyas (LG female Chondathan human {@creature priest} of Helm). Technically, the religious templars are part of the fighting force, but in practice, they spend most of their time tending the sick and wounded. Finally, the fort is supported by a ragtag troop of Chultan hunters and scouts consisting of fifteen {@creature Tribal Warrior||tribal warriors} led by Lorsa Bilwatal (CN female Chultan human {@creature scout}) and {@creature Niles Breakbone|ToA}'s longtime friend, Wulf Rygor (CG male half-elf {@creature scout}).",
Order in Baldur's Gate,博德之門的秩序,project-proposed,heading-only,BGDIA,158,data/9/entries/4/entries/2/name,2,Order in Baldur's Gate,
Order of the Gauntlet,鐵手套教團,user-approved,heading-only,BGDIA,166,data/9/entries/9/entries/5/entries/1,14,"The Order of the Gauntlet, a good-aligned faction devoted to Helm, quietly sponsors vigilantes throughout Baldur's Gate. These self-styled ""protectors of the innocent"" leave Helm's holy symbol on the bodies of dead criminals, or carved into the flesh of live ones left at the Flaming Fist's doorstep.",護手教團;鐵手套騎士團;臂鎧之序;護手騎士團;戰拳教團;護手秩序;Gauntlet秩序;劍鞘騎士團;戰拳會;戰錘會;戰錘秩序;戰錘騎士團;戰錘骑士團;手套教團;手套騎士團;手甲會;拳套秩序;盾牌秩序;臂鎧教團;護手之令;護手之序;護手教會;護手會;護手騎士;鐵拳騎士團;戰旗秩序;聖拳之誓;鐵拳團;鐵手會;鐵手套團;Gauntlet之序
Ore Cart,礦車,project-proposed,heading-only,ToA,86,data/2/entries/4/entries/48/entries/8/name,8,3. Ore Cart,
Orolunga,奧羅倫加,project-proposed,heading-only,ToA,5,data/0/entries/1/entries/1/rows/34/2,17,Guardian naga of Orolunga,
Ortimay,奧蒂梅,project-proposed,canonical-name,ToA,5,data/0/entries/1/entries/1/rows/29/0,6,{@creature Ortimay Swift and Dark|ToA|Ortimay},Ortimai
Orvex,奧爾威克斯,project-proposed,canonical-name,ToA,5,data/0/entries/1/entries/1/rows/30/0,15,{@creature Orvex Ocrammas|ToA},
Orvex Ocrammas,奧爾威克斯·歐誇瑪斯,existing-site,heading-only,ToA,5,data/0/entries/1/entries/1/rows/30/0,5,{@creature Orvex Ocrammas|ToA},
Other D&D Team Members,其他D&D團隊成員,project-proposed,heading-only,ToA,,data/12/entries/0/entries/0/items/20/name,1,Other D&D Team Members,
Outer City,外城區,project-proposed,heading-only,BGDIA,12,data/1/entries/6/entries/1/entries/3,71,"All of this was brought to your attention shortly after you were drafted by the Flaming Fist to help defend the city. Your orders are to speak to Captain Zodge at the Basilisk Gate, which pierces the city's eastern wall and takes its name from the various statues that rest in its niches and perch atop its battlements. Unseen beyond the sealed Basilisk Gate, a dirt road stretches through the Outer City slums to the bridge known as Wyrm's Crossing, then to distant realms beyond.",
Outer City Gazetteer,外城公報,project-proposed,heading-only,BGDIA,194,data/9/entries/14/entries/5/name,1,Outer City Gazetteer,
Overland Travel,陸上旅行,project-proposed,heading-only,BGDIA,116,data/5/entries/5/entries/9/entries/9/name,1,Overland Travel,
Papazotl's Spirit,帕帕扎圖的靈魂,project-proposed,heading-only,ToA,142,data/5/entries/6/entries/6/entries/6/entries/1/name,2,Papazotl's Spirit,
Paradise Lost,失落樂園,project-proposed,heading-only,BGDIA,9,data/0/entries/5/entries/3/name,1,Paradise Lost,
Parley,談判,project-proposed,heading-only,BGDIA,67,data/2/entries/7/entries/8/entries/7/entries/4,4,"Just as the characters are about to face off against the fiends, a cacophony erupts from below, and six creatures rush up the stairs: a fiendish {@creature giant scorpion} trailed by five {@creature Dretch||dretches}. In response, the mezzoloths (and Gideon, if present) ignore the characters completely, focusing all their attacks on the scorpion and the demons. If Gideon is present and the characters refrain from attacking him after the first round or two, they have advantage on checks to parley with him after the battle. Otherwise, they have disadvantage on those checks.",
Passage to Hrakhamar,通往赫拉卡馬爾的通道,project-proposed,heading-only,ToA,88,data/2/entries/4/entries/48/entries/19/entries/3/name,1,Passage to Hrakhamar,
Patriar Manors,族長莊園,project-proposed,heading-only,BGDIA,178,data/9/entries/12/entries/12/name,4,Patriar Manors,
Patriars,族長,project-proposed,heading-only,BGDIA,12,data/1/entries/6/entries/1/entries/0,72,"Welcome to Baldur's Gate, a veritable nest of rats and vipers clinging to the rocky slopes overlooking the Chionthar River. From their high perches in the Upper City, the local nobles—known as patriars—gaze down with veiled contempt upon the common rabble in the grimy Lower City, which hugs the foggy harbor. The whole of Baldur's Gate reeks of blood, crime, and opportunity. One can easily fathom why pirates and traders are drawn to this place like flies to a carcass.",
