book,context,english,zh_tw,status
ToA,/data/1/entries/10/entries/5/entries/3/name,3. Grand Hall,3. 大廳,project-proposed
ToA,/data/1/entries/10/entries/5/entries/4/name,4. Guest Rooms,4. 客房,project-proposed
ToA,/data/1/entries/10/entries/5/entries/5/name,5. Garden,5. 花園,project-proposed
ToA,/data/1/entries/10/entries/5/entries/6/name,6. Dining Room,6. 餐廳,project-proposed
ToA,/data/1/entries/10/entries/5/entries/7/name,7. Sauna,7. 桑拿,project-proposed
ToA,/data/1/entries/10/entries/5/entries/8/name,8. Bath,8. 浴室,project-proposed
ToA,/data/1/entries/10/entries/5/entries/9/name,9. Kitchen,9. 廚房,project-proposed
ToA,/data/1/entries/10/entries/6/name,Upper Level,高層,project-proposed
ToA,/data/1/entries/10/entries/6/entries/1/name,10. Library,10. 圖書館,project-proposed
ToA,/data/1/entries/10/entries/6/entries/2/name,11. Family Rooms,11. 家庭房,project-proposed
ToA,/data/1/entries/10/entries/6/entries/3/name,12. Master Suite,12. 主臥,project-proposed
ToA,/data/1/entries/10/entries/6/entries/3/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/1/entries/10/entries/6/entries/4/name,13. Guard Rooms,13. 警衛室,project-proposed
ToA,/data/1/entries/10/entries/6/entries/5/name,14. Laundry Room,14. 洗衣房,project-proposed
ToA,/data/1/entries/10/entries/6/entries/6/name,15. Servants' Quarters,15. 僕人住處,project-proposed
ToA,/data/1/entries/10/entries/6/entries/7/name,16. Rain Traps,16. 雨水收集器,project-proposed
ToA,/data/1/entries/11/name,Factions and Their Representatives,派系及其代表,project-proposed
ToA,/data/1/entries/11/entries/1/name,Laws and Punishments,法律與懲罰,project-proposed
ToA,/data/1/entries/11/entries/2/name,Emerald Enclave,翠綠閒庭,project-proposed
ToA,/data/1/entries/11/entries/3/name,Flaming Fist,焰拳,project-proposed
ToA,/data/1/entries/11/entries/4/name,Harpers,豎琴手聯盟,project-proposed
ToA,/data/1/entries/11/entries/5/name,Lords' Alliance,領主聯盟,project-proposed
ToA,/data/1/entries/11/entries/6/name,Order of the Gauntlet,鐵手套教團,project-proposed
ToA,/data/1/entries/11/entries/7/name,Red Wizards of Thay,泰伊紅袍法師,project-proposed
ToA,/data/1/entries/11/entries/8/name,Ytepka Society,伊特帕卡協會,project-proposed
ToA,/data/1/entries/11/entries/9/name,Zhentarim,散塔林會,project-proposed
ToA,/data/1/entries/12/name,Things to Do,要做的事情,project-proposed
ToA,/data/1/entries/12/entries/2/name,Buying a Special Item,購買特殊物品,project-proposed
ToA,/data/1/entries/12/entries/2/entries/4/name,Canoe,獨木舟,existing-site
ToA,/data/1/entries/12/entries/2/entries/5/name,Insect Repellent,驅蟲劑,project-proposed
ToA,/data/1/entries/12/entries/2/entries/6/name,Rain Catcher,集雨器,existing-site
ToA,/data/1/entries/12/entries/2/entries/7/name,Tej,特吉,existing-site
ToA,/data/1/entries/12/entries/2/entries/8/name,Yklwa,伊庫瓦短矛,existing-site
ToA,/data/1/entries/12/entries/3/name,Dinosaur Racing,恐龍賽跑,project-proposed
ToA,/data/1/entries/12/entries/3/entries/3/name,Betting on Dinosaur Races,在恐龍賽跑上投注,project-proposed
ToA,/data/1/entries/12/entries/3/entries/4/name,Racing Dinosaurs,賽跑恐龍,project-proposed
ToA,/data/1/entries/12/entries/3/entries/5/name,Betting,下注,project-proposed
ToA,/data/1/entries/12/entries/3/entries/6/name,Racing,賽跑,project-proposed
ToA,/data/1/entries/12/entries/4/name,Finding a Guide,尋找嚮導,project-proposed
ToA,/data/1/entries/12/entries/4/entries/4/name,Guides as Party Members,嚮導作為隊伍成員,project-proposed
ToA,/data/1/entries/12/entries/4/entries/5/name,Azaka Stormfang,婀扎卡·風暴之牙,existing-site
ToA,/data/1/entries/12/entries/4/entries/6/name,Eku,依庫,existing-site
ToA,/data/1/entries/12/entries/4/entries/7/name,Faroul and Gondolo,法魯爾和岡多洛,project-proposed
ToA,/data/1/entries/12/entries/4/entries/8/name,Hew Hackinstone,休·哈金斯頓,existing-site
ToA,/data/1/entries/12/entries/4/entries/9/name,Musharib,穆沙瑞卜,existing-site
ToA,/data/1/entries/12/entries/4/entries/10/name,Qawasha and Kupalué,卡瓦沙和庫帕魯艾,project-proposed
ToA,/data/1/entries/12/entries/4/entries/11/name,River Mist and Flask of Wine,河霧與酒壺,project-proposed
ToA,/data/1/entries/12/entries/4/entries/12/name,Salida,薩莉達,existing-site
ToA,/data/1/entries/12/entries/4/entries/13/name,Shago,鯊狗,existing-site
ToA,/data/1/entries/12/entries/5/name,Gathering Information,收集資訊,project-proposed
ToA,/data/1/entries/12/entries/5/entries/2/name,Chult Rumors,楚爾特謠言,project-proposed
ToA,/data/2/name,Chapter 2: The Land of Chult,第2章：楚爾特之地,project-proposed
ToA,/data/2/entries/3/name,The Expedition Begins,遠徵開始,project-proposed
ToA,/data/2/entries/3/entries/2/name,Travel Distances,旅行距離,project-proposed
ToA,/data/2/entries/3/entries/2/entries/3/name,Tracking Miles,追蹤里程,project-proposed
ToA,/data/2/entries/3/entries/2/entries/3/entries/2/name,Where's Artus Cimber?,阿圖斯·辛貝爾在哪裡？,project-proposed
ToA,/data/2/entries/3/entries/3/name,Navigation,導航,project-proposed
ToA,/data/2/entries/3/entries/4/name,Dehydration,脫水,project-proposed
ToA,/data/2/entries/3/entries/5/name,Diseases,疾病,project-proposed
ToA,/data/2/entries/3/entries/5/entries/1/name,Blue Mist Fever,藍霧熱,existing-site
ToA,/data/2/entries/3/entries/5/entries/2/name,Shivering Sickness,寒顫病,existing-site
ToA,/data/2/entries/3/entries/5/entries/3/name,Throat Leeches,咽喉水蛭,existing-site
ToA,/data/2/entries/3/entries/5/entries/3/entries/2/name,A Cure for Dead Characters,治癒已死亡角色的方法,project-proposed
ToA,/data/2/entries/3/entries/6/name,Random Encounters,隨機遭遇,existing-site
ToA,/data/2/entries/3/entries/6/entries/1/name,Undead Territory,不死生物領地,project-proposed
ToA,/data/2/entries/4/name,Locations in Chult,楚爾特的地點,project-proposed
ToA,/data/2/entries/4/entries/2/name,Aldani Basin,阿爾達尼盆地,project-proposed
ToA,/data/2/entries/4/entries/3/name,Ataaz Kahakla,阿塔茲·卡哈克拉,project-proposed
ToA,/data/2/entries/4/entries/4/name,Ataaz Muhahah,阿塔茲·穆哈哈,project-proposed
ToA,/data/2/entries/4/entries/4/entries/4/name,Shrine of Ubtao,烏布塔奧神廟,project-proposed
ToA,/data/2/entries/4/entries/4/entries/5/name,Bridge Gap,橋面斷裂,project-proposed
ToA,/data/2/entries/4/entries/4/entries/6/name,Hanging Vines,懸掛藤蔓,project-proposed
ToA,/data/2/entries/4/entries/5/name,Ataaz Yklwazi,阿塔茲·伊庫瓦茲,project-proposed
ToA,/data/2/entries/4/entries/6/name,Bay of Chult,楚爾特灣,project-proposed
ToA,/data/2/entries/4/entries/7/name,Camp Righteous,正義營地,project-proposed
ToA,/data/2/entries/4/entries/7/entries/6/name,1. Command Tents,1. 指揮帳篷,project-proposed
ToA,/data/2/entries/4/entries/7/entries/7/name,2. Soldiers' Tents,2. 士兵帳篷,project-proposed
ToA,/data/2/entries/4/entries/7/entries/8/name,3. Burned-Out Shrine,3. 燒燬的神龕,project-proposed
ToA,/data/2/entries/4/entries/7/entries/8/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/7/entries/9/name,4. Animal Pens,4. 動物圍欄,project-proposed
ToA,/data/2/entries/4/entries/7/entries/10/name,5. Latrines,5. 廁所,project-proposed
ToA,/data/2/entries/4/entries/7/entries/10/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/7/entries/11/name,6. House of the Man and Crocodile,6. 人與鱷魚之屋,project-proposed
ToA,/data/2/entries/4/entries/7/entries/11/entries/3/name,Man and Crocodile,人類與鱷魚,project-proposed
ToA,/data/2/entries/4/entries/7/entries/11/entries/4/name,Ledges,巖架,project-proposed
ToA,/data/2/entries/4/entries/7/entries/11/entries/5/name,Spotting Traps,發現陷阱,project-proposed
ToA,/data/2/entries/4/entries/7/entries/12/name,6A. Concealed Pit Trap,6A. 隱藏的坑陷阱,project-proposed
ToA,/data/2/entries/4/entries/7/entries/13/name,6B. Blade Trap,6B. 刀刃陷阱,project-proposed
ToA,/data/2/entries/4/entries/7/entries/14/name,6C. Puzzle Floor,6C. 謎題地板,project-proposed
ToA,/data/2/entries/4/entries/7/entries/15/name,6D. Puzzle Door,6D. 謎題門,project-proposed
ToA,/data/2/entries/4/entries/7/entries/16/name,6E. Treasury,6E. 寶庫,project-proposed
ToA,/data/2/entries/4/entries/7/entries/16/entries/2/name,Trapped Steps,觸發陷阱的臺階,project-proposed
ToA,/data/2/entries/4/entries/7/entries/16/entries/3/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/8/name,Camp Vengeance,復仇營地,project-proposed
ToA,/data/2/entries/4/entries/8/entries/6/name,1. Boats,1. 船隻,project-proposed
ToA,/data/2/entries/4/entries/8/entries/7/name,2. Gatehouse,2. 門房,project-proposed
ToA,/data/2/entries/4/entries/8/entries/8/name,3. Watchtowers,3. 瞭望塔,project-proposed
ToA,/data/2/entries/4/entries/8/entries/9/name,4. Animal Pen,4. 動物圍欄,project-proposed
ToA,/data/2/entries/4/entries/8/entries/10/name,5. Field Hospital Tents,5. 野戰醫院帳篷,project-proposed
ToA,/data/2/entries/4/entries/8/entries/11/name,6. Command Tent,6. 指揮帳篷,project-proposed
ToA,/data/2/entries/4/entries/8/entries/12/name,7. Soldiers' Tents,7. 士兵帳篷,project-proposed
ToA,/data/2/entries/4/entries/8/entries/13/name,8. Latrines,8. 廁所,project-proposed
ToA,/data/2/entries/4/entries/9/name,The Cauldron,大鍋,project-proposed
ToA,/data/2/entries/4/entries/10/name,Dungrunglung,登格隆格,project-proposed
ToA,/data/2/entries/4/entries/10/entries/7/name,Grungs of Dungrunglung,登格隆格的格龍蛙人們,project-proposed
ToA,/data/2/entries/4/entries/10/entries/9/name,1. Thorn Maze,1. 荊棘迷宮,project-proposed
ToA,/data/2/entries/4/entries/10/entries/10/name,2. Main Entrance,2. 主入口,project-proposed
ToA,/data/2/entries/4/entries/10/entries/11/name,3. Groak's Isle,3. 格羅克島,project-proposed
ToA,/data/2/entries/4/entries/10/entries/12/name,4. Shrine,4. 神龕,project-proposed
ToA,/data/2/entries/4/entries/10/entries/12/entries/3/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/10/entries/13/name,5. Grung Hovels,5. 格隆小屋,project-proposed
ToA,/data/2/entries/4/entries/10/entries/14/name,6. Lake Grunglung,6. 格隆隆湖,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/name,7. Prison Pit,7. 監獄坑,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/entries/2/name,The Great Ritual,大儀式,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/entries/2/entries/1/items/0/name,Krr'ook's Plan.,克魯克的計劃。,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/entries/2/entries/1/items/1/name,Moment of Truth.,真相時刻。,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/entries/2/entries/4/items/0/name,Making Nangnang.,製作娜浪。,project-proposed
ToA,/data/2/entries/4/entries/10/entries/15/entries/2/entries/6/items/0/name,End Result.,最終結果。,project-proposed
ToA,/data/2/entries/4/entries/11/name,Firefinger,火指,project-proposed
ToA,/data/2/entries/4/entries/11/entries/10/name,Level 1. Abandoned Cave,第一層。廢棄的洞穴,project-proposed
ToA,/data/2/entries/4/entries/11/entries/10/entries/2/name,Reaching Level 2,到達第二層,project-proposed
ToA,/data/2/entries/4/entries/11/entries/11/name,Level 2. Stirge Cave,第二層。吸血蝙蝠洞,project-proposed
ToA,/data/2/entries/4/entries/11/entries/11/entries/3/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/11/entries/11/entries/4/name,Reaching Level 3,到達第三層,project-proposed
ToA,/data/2/entries/4/entries/11/entries/12/name,Level 3. Pterafolk Nest,第三層。翼手獸的巢穴,project-proposed
ToA,/data/2/entries/4/entries/11/entries/12/entries/4/name,Reaching Level 4,到達第四層,project-proposed
ToA,/data/2/entries/4/entries/11/entries/13/name,Level 4. Pinnacle,第四層。尖頂,project-proposed
ToA,/data/2/entries/4/entries/11/entries/13/entries/6/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/12/name,Fort Beluarian,貝路利安堡,project-proposed
ToA,/data/2/entries/4/entries/12/entries/12/name,1. West Gate,1. 西門,project-proposed
ToA,/data/2/entries/4/entries/12/entries/13/name,2. Ore Gate,2. 礦石門,project-proposed
ToA,/data/2/entries/4/entries/12/entries/14/name,3. Armorer/Weaponsmith,3. 盔甲匠/武器匠,project-proposed
ToA,/data/2/entries/4/entries/12/entries/15/name,4. Bazaar,4. 市集,project-proposed
ToA,/data/2/entries/4/entries/12/entries/16/name,5. Temple of Helm,5. 海爾姆神廟,project-proposed
ToA,/data/2/entries/4/entries/12/entries/17/name,6. Stables,6. 馬廄,project-proposed
ToA,/data/2/entries/4/entries/12/entries/18/name,7. Jousting Field,7. 馬上比武場,project-proposed
ToA,/data/2/entries/4/entries/12/entries/18/entries/3/name,Agents of the Flaming Fist,赤拳代理人,project-proposed
ToA,/data/2/entries/4/entries/12/entries/18/entries/3/entries/1/items/0/name,Ghoul Hunters.,食屍鬼獵人,project-proposed
ToA,/data/2/entries/4/entries/12/entries/18/entries/3/entries/1/items/1/name,Shilku Reconnaissance.,希爾庫偵察,project-proposed
ToA,/data/2/entries/4/entries/12/entries/18/entries/3/entries/1/items/2/name,Strangers in a Strange Land.,在陌生之地的陌生人。,project-proposed
ToA,/data/2/entries/4/entries/12/entries/19/name,8. Flaming Fist Provisioner,8. 焰拳供應站,project-proposed
ToA,/data/2/entries/4/entries/12/entries/20/name,9. Flaming Fist Barracks,9. 焰拳團軍營,project-proposed
ToA,/data/2/entries/4/entries/12/entries/21/name,10. Inner Bailey,10. 內堡,project-proposed
ToA,/data/2/entries/4/entries/12/entries/22/name,10A. Courtyard,10A. 庭院,project-proposed
ToA,/data/2/entries/4/entries/12/entries/23/name,10B. Raptor Pen,10B. 猛禽籠,project-proposed
ToA,/data/2/entries/4/entries/12/entries/24/name,10C. Hall,10C. 大廳,project-proposed
ToA,/data/2/entries/4/entries/12/entries/25/name,10D. Kitchen,10D. 廚房,project-proposed
ToA,/data/2/entries/4/entries/12/entries/26/name,10E. Castellan,10E. 城堡指揮官,project-proposed
ToA,/data/2/entries/4/entries/12/entries/27/name,10F. Bell Tower,10F. 鐘樓,project-proposed
ToA,/data/2/entries/4/entries/12/entries/28/name,10G. Stores,10G. 倉庫,project-proposed
ToA,/data/2/entries/4/entries/12/entries/28/entries/2/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/12/entries/29/name,10H. Gauntlets' Room,10H. 鐵手套房間,project-proposed
ToA,/data/2/entries/4/entries/12/entries/30/name,10I. Command Quarters,10I. 指揮區,project-proposed
ToA,/data/2/entries/4/entries/12/entries/30/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/12/entries/31/name,10J. Guest Quarters,10J. 客房,project-proposed
ToA,/data/2/entries/4/entries/13/name,Heart of Ubtao,烏塔歐之心,project-proposed
ToA,/data/2/entries/4/entries/13/entries/13/name,1. Petrified Tree,1. 石化樹,project-proposed
ToA,/data/2/entries/4/entries/13/entries/14/name,2. Staircase,2. 樓梯,project-proposed
ToA,/data/2/entries/4/entries/13/entries/15/name,3. Cave Entrance,3. 洞穴入口,project-proposed
ToA,/data/2/entries/4/entries/13/entries/16/name,4. Valindra's Lair,4. 瓦琳朵拉的巢穴,project-proposed
ToA,/data/2/entries/4/entries/13/entries/16/entries/3/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/13/entries/17/name,5. Undead Guardians,5. 不死生物守衛,project-proposed
ToA,/data/2/entries/4/entries/13/entries/18/name,6. Teleportation Circle,6. 傳送陣,project-proposed
ToA,/data/2/entries/4/entries/14/name,Hisari,希薩裡,project-proposed
ToA,/data/2/entries/4/entries/15/name,Hrakhamar,赫拉卡馬爾,project-proposed
ToA,/data/2/entries/4/entries/15/entries/9/name,1. Magma Rift,1. 巖漿裂縫,project-proposed
ToA,/data/2/entries/4/entries/15/entries/10/name,2. Smelter,2. 冶煉廠,project-proposed
ToA,/data/2/entries/4/entries/15/entries/11/name,3. Armory,3. 軍械庫,project-proposed
ToA,/data/2/entries/4/entries/15/entries/12/name,4. Forge,4. 鍛造車間,project-proposed
ToA,/data/2/entries/4/entries/15/entries/12/entries/2/name,Iron Lever,鐵質槓桿,project-proposed
ToA,/data/2/entries/4/entries/15/entries/13/name,5. Stores,5. 倉庫,project-proposed
ToA,/data/2/entries/4/entries/15/entries/14/name,6. Treasury,6. 國庫,project-proposed
ToA,/data/2/entries/4/entries/15/entries/14/entries/2/name,Locked Door,鎖住的門,project-proposed
ToA,/data/2/entries/4/entries/15/entries/14/entries/3/name,Side Chamber,側室,project-proposed
ToA,/data/2/entries/4/entries/15/entries/14/entries/4/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/15/entries/15/name,7. Imix Shrine,7. 伊米西神殿,project-proposed
ToA,/data/2/entries/4/entries/15/entries/16/name,8. Smoke-Filled Caverns,8. 煙霧瀰漫的洞穴,project-proposed
ToA,/data/2/entries/4/entries/15/entries/17/name,9. Cells and Passage to Wyrmheart Mine,9. 通往龍心礦井的牢房和通道,project-proposed
ToA,/data/2/entries/4/entries/15/entries/18/name,10. Mine Cart Bay,10. 礦車灣,project-proposed
ToA,/data/2/entries/4/entries/16/name,Hvalspyd,瓦爾斯皮德,project-proposed
ToA,/data/2/entries/4/entries/16/entries/4/name,Frost Giant Search Parties,霜巨人搜尋隊,project-proposed
ToA,/data/2/entries/4/entries/16/entries/5/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/17/name,Ishau,伊肖,project-proposed
ToA,/data/2/entries/4/entries/18/name,Jahaka Anchorage,賈哈卡錨地,project-proposed
ToA,/data/2/entries/4/entries/18/entries/12/name,Pirates of Jahaka Anchorage,賈哈卡錨地的海盜,project-proposed
ToA,/data/2/entries/4/entries/18/entries/12/entries/1/name,Dragonfang,龍牙,existing-site
ToA,/data/2/entries/4/entries/18/entries/12/entries/2/name,Emerald Eye,翡翠之眼,project-proposed
ToA,/data/2/entries/4/entries/18/entries/12/entries/3/name,Stirge,蚊蝠,existing-site
ToA,/data/2/entries/4/entries/18/entries/14/name,1. Jungle Gate,1. 叢林之門,project-proposed
ToA,/data/2/entries/4/entries/18/entries/15/name,2. Pier,2. 碼頭,project-proposed
ToA,/data/2/entries/4/entries/18/entries/16/name,3. Officers' Quarters Ashore,3. 岸上軍官宿舍,project-proposed
ToA,/data/2/entries/4/entries/18/entries/17/name,4. Warehouse,4. 倉庫,project-proposed
ToA,/data/2/entries/4/entries/18/entries/17/entries/3/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/18/entries/18/name,5. The Cage,5. 籠子,project-proposed
ToA,/data/2/entries/4/entries/18/entries/19/name,6. Watchtower,6. 瞭望塔,project-proposed
ToA,/data/2/entries/4/entries/18/entries/20/name,6A. Bosco's Bilge,6A. 博斯科的底艙,project-proposed
ToA,/data/2/entries/4/entries/18/entries/21/name,6B. Kitchen,6B. 廚房,project-proposed
ToA,/data/2/entries/4/entries/18/entries/22/name,6C. Bosco's Bunk,6C. 博斯科的鋪位,project-proposed
ToA,/data/2/entries/4/entries/18/entries/22/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/19/name,Jahaka Bay,賈哈卡灣,project-proposed
ToA,/data/2/entries/4/entries/20/name,Kir Sabal,基爾·薩巴爾,project-proposed
ToA,/data/2/entries/4/entries/20/entries/10/entries/0/name,Spellcasting,施法,existing-site
ToA,/data/2/entries/4/entries/20/entries/10/entries/4/name,Dance of the Seven Winds,七風之舞,existing-site
ToA,/data/2/entries/4/entries/20/entries/10/entries/13/name,When Gargoyles Attack,當石像鬼攻擊時,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/name,1. Monastery,1. 修道院,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/2/name,1A. Refectory,1A. 食堂,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/3/name,1B. Prayer Hall,1B. 祈禱大廳,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/4/name,1C. Masters' Quarters,1C. 導師寢室,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/5/name,1D. Antechamber,1D. 前廳,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/6/name,1E. Shrine,1E. 神殿,project-proposed
ToA,/data/2/entries/4/entries/20/entries/11/entries/7/name,1F. Training Hall,1F. 訓練大廳,project-proposed
ToA,/data/2/entries/4/entries/20/entries/12/name,2. Cleansing Chambers,2. 淨化室,project-proposed
ToA,/data/2/entries/4/entries/20/entries/12/entries/1/name,2A. Washroom,2A. 洗手間,project-proposed
ToA,/data/2/entries/4/entries/20/entries/12/entries/2/name,2B. Shrine,2B. 神殿,project-proposed
ToA,/data/2/entries/4/entries/20/entries/13/name,3. Elder's House,3. 長老的房屋,project-proposed
ToA,/data/2/entries/4/entries/20/entries/13/entries/1/name,3A. Shrine,3A. 神殿,project-proposed
ToA,/data/2/entries/4/entries/20/entries/13/entries/2/name,3B. Asharra's Quarters,3B. 阿莎爾的房間,project-proposed
ToA,/data/2/entries/4/entries/20/entries/14/name,4. Dwellings,4. 住宅,project-proposed
ToA,/data/2/entries/4/entries/20/entries/15/name,5. Royal House,5. 王宮,project-proposed
ToA,/data/2/entries/4/entries/20/entries/15/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/21/name,Kitcher's Inlet,基徹爾灣,project-proposed
ToA,/data/2/entries/4/entries/22/name,Lake Luo,羅湖,project-proposed
ToA,/data/2/entries/4/entries/23/name,Land of Ash and Smoke,灰燼與煙霧之地,project-proposed
ToA,/data/2/entries/4/entries/24/name,Mbala,姆巴拉,project-proposed
ToA,/data/2/entries/4/entries/24/entries/9/name,Nanny Pu'pu,普普奶奶,existing-site
ToA,/data/2/entries/4/entries/24/entries/10/name,Rite of Stolen Life,偷來的生命儀式,project-proposed
ToA,/data/2/entries/4/entries/24/entries/11/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/24/entries/12/name,Pterafolk Nest,翼手獸巢穴,project-proposed
ToA,/data/2/entries/4/entries/24/entries/12/entries/2/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/25/name,Mezro,梅茲羅,project-proposed
ToA,/data/2/entries/4/entries/25/entries/3/name,Exploring the Ruins,探索廢墟,project-proposed
ToA,/data/2/entries/4/entries/26/name,Mistcliff,迷霧崖,project-proposed
ToA,/data/2/entries/4/entries/27/name,Nangalore,南戈爾,project-proposed
ToA,/data/2/entries/4/entries/27/entries/9/name,1. Entrance,1. 入口,project-proposed
ToA,/data/2/entries/4/entries/27/entries/9/entries/3/name,Stone Faces,石雕面孔,project-proposed
ToA,/data/2/entries/4/entries/27/entries/10/name,2. Terraces,2. 梯田,project-proposed
ToA,/data/2/entries/4/entries/27/entries/10/entries/5/name,Garden Discoveries,花園發現,project-proposed
ToA,/data/2/entries/4/entries/27/entries/11/name,3. Spirit Domes,3. 靈魂穹頂,project-proposed
ToA,/data/2/entries/4/entries/27/entries/11/entries/2/name,Western Dome,西圓頂,project-proposed
ToA,/data/2/entries/4/entries/27/entries/11/entries/3/name,Eastern Dome,東圓頂,project-proposed
ToA,/data/2/entries/4/entries/27/entries/12/name,4. Ruined Palace,4. 廢墟宮殿,project-proposed
ToA,/data/2/entries/4/entries/27/entries/12/entries/8/name,Mezzanine Message,夾層訊息,project-proposed
ToA,/data/2/entries/4/entries/27/entries/12/entries/9/name,Statues,雕像,project-proposed
ToA,/data/2/entries/4/entries/27/entries/12/entries/10/name,Urn,甕,project-proposed
ToA,/data/2/entries/4/entries/27/entries/13/name,5. Hallucinogenic Plants,5. 致幻植物,project-proposed
ToA,/data/2/entries/4/entries/27/entries/13/entries/6/name,5A. Southwest Garden,5A. 西南花園,project-proposed
ToA,/data/2/entries/4/entries/27/entries/13/entries/7/name,5B. Southeast Garden,5B. 東南花園,project-proposed
ToA,/data/2/entries/4/entries/27/entries/13/entries/8/name,5C. Northwest Garden,5C. 西北花園,project-proposed
ToA,/data/2/entries/4/entries/27/entries/13/entries/9/name,5D. Northeast Garden,5D. 東北花園,project-proposed
ToA,/data/2/entries/4/entries/27/entries/14/name,6. Pagoda,6. 寶塔,project-proposed
ToA,/data/2/entries/4/entries/27/entries/14/entries/2/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/27/entries/15/name,7. Flooded Garden,7. 洪水花園,project-proposed
ToA,/data/2/entries/4/entries/27/entries/16/name,8. Zalkoré's Lair,8. 扎爾柯蕊的巢穴,project-proposed
ToA,/data/2/entries/4/entries/27/entries/16/entries/6/name,Black Orchid,黑蘭花,project-proposed
ToA,/data/2/entries/4/entries/27/entries/16/entries/7/name,Poisonous Hospitality,有毒的款待,project-proposed
ToA,/data/2/entries/4/entries/27/entries/16/entries/8/name,Thiru-Taya,提魯-塔亞,project-proposed
ToA,/data/2/entries/4/entries/27/entries/16/entries/9/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/28/name,Needle's Bones,針骨,project-proposed
ToA,/data/2/entries/4/entries/28/entries/4/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/29/name,Nsi Wastes,恩西荒原,project-proposed
ToA,/data/2/entries/4/entries/30/name,Omu,奧姆,project-proposed
ToA,/data/2/entries/4/entries/31/name,Orolunga,奧羅倫加,project-proposed
ToA,/data/2/entries/4/entries/31/entries/3/name,First Steps,第一步,project-proposed
ToA,/data/2/entries/4/entries/31/entries/4/name,Second Steps,第二臺階,project-proposed
ToA,/data/2/entries/4/entries/31/entries/5/name,Third Steps,第三步,project-proposed
ToA,/data/2/entries/4/entries/31/entries/6/name,Saja N'baza's Shrine,薩迦·恩巴扎的神殿,project-proposed
ToA,/data/2/entries/4/entries/31/entries/7/name,Leaving the Shrine,離開神殿,project-proposed
ToA,/data/2/entries/4/entries/32/name,Port Castigliar,卡斯蒂利亞港,project-proposed
ToA,/data/2/entries/4/entries/33/name,Refuge Bay,避難灣,project-proposed
ToA,/data/2/entries/4/entries/34/name,River Olung,奧倫河,project-proposed
ToA,/data/2/entries/4/entries/35/name,River Soshenstar,索申斯塔河,project-proposed
ToA,/data/2/entries/4/entries/36/name,River Tath,塔斯河,project-proposed
ToA,/data/2/entries/4/entries/37/name,River Tiryki,提爾基河,project-proposed
ToA,/data/2/entries/4/entries/38/name,Shilku,希爾庫,project-proposed
ToA,/data/2/entries/4/entries/39/name,Shilku Bay,希爾庫灣,project-proposed
ToA,/data/2/entries/4/entries/40/name,Snapping Turtle Bay,咬合龜灣,project-proposed
ToA,/data/2/entries/4/entries/40/entries/2/name,King Toba,託巴國王,project-proposed
ToA,/data/2/entries/4/entries/40/entries/2/entries/1/name,Treasure,寶藏,existing-site
ToA,/data/2/entries/4/entries/41/name,Snout of Omgar,奧姆加的鼻子,project-proposed
ToA,/data/2/entries/4/entries/42/name,Valley of Dread,恐懼之谷,project-proposed
ToA,/data/2/entries/4/entries/43/name,Valley of Embers,餘燼谷,project-proposed
ToA,/data/2/entries/4/entries/44/name,Valley of Lost Honor,失落榮譽谷,project-proposed
ToA,/data/2/entries/4/entries/45/name,Vorn,沃恩,project-proposed
ToA,/data/2/entries/4/entries/46/name,Wreck of the Narwhal,獨角鯨號殘骸,project-proposed
