book,context,page,type,classification_confidence,english,zh_tw
ToA,data/2/entries/3/entries/3/entries/4/title,38,NARRATIVE,0.8,Map 2.1: Chult,地圖 2.1：楚爾特
ToA,data/2/entries/3/entries/4/name,38,HEADING_LABEL,0.99,Dehydration,脫水
ToA,data/2/entries/3/entries/4/entries/0,38,DM_INSTRUCTION,0.85,"Characters who explore Chult need plenty of water to stay hydrated. The water found in rivers and on the ground is unfit for drinking unless it is boiled first. If they have a rain catcher (see ""{@area Buying a Special Item|084|x}""), characters can use it to collect rain and then store the water in portable containers.","探索楚爾特的角色需要大量的水來保持水分。河流和地面上的水不適合飲用，除非先煮沸。如果他們有雨水收集器（見""{@area 購買特殊物品|084|x}""），角色可以使用它收集雨水，然後將水儲存在便攜容器中。"
ToA,data/2/entries/3/entries/4/entries/1,38,MIXED,0.85,"At the end of each day, any character who hasn't drunk at least 2 gallons of fresh water must succeed on a {@dc 15} Constitution saving throw or suffer 1 level of {@condition exhaustion}. The saving throw is made with disadvantage if the character is wearing medium armor, heavy armor, or heavy clothing. Characters traveling at a fast pace, instead of a normal or slow pace, take a–5 penalty on their saving throws against dehydration.",每天結束時，任何未飲用至少2加侖淡水的角色必須成功透過一項{@dc 15}的體質豁免檢定，否則將承受1級{@condition exhaustion||力竭}。如果角色穿著中甲、重甲或厚重的衣物，則此豁免檢定帶有劣勢。以快速步旅行而非正常或慢速步旅行的角色，在對抗脫水的豁免檢定中受到–5的懲罰。
ToA,data/2/entries/3/entries/4/entries/2,38,DM_INSTRUCTION,0.85,"Characters traveling with beasts of burden and other animals must keep them fed and hydrated as well. See ""{@book Food and Water|DMG|5|Food and Water}"" in chapter 5 of the {@i Dungeon Master's Guide} for basic requirements based on creature size. Dinosaurs and other creatures native to Chult can forage for food and drink as long as they are in their native habitat.","攜帶馱獸和其他動物的角色也必須確保它們有充足的食物和水。有關基於生物體型的基本需求，請參閱{@i 城主指南}第五章中的""{@book 糧食與水|DMG|5|Food and Water}""。恐龍以及其他原生於楚爾特（楚爾特）的生物，只要處於它們的原生棲息地，就可以自行覓食和飲水。"
ToA,data/2/entries/3/entries/5/name,40,HEADING_LABEL,0.99,Diseases,疾病
ToA,data/2/entries/3/entries/5/entries/0,40,NARRATIVE,0.8,The following diseases can affect giants and humanoids exploring the jungles of Chult. Remember that lesser restoration and similar magic can cure a disease.,以下疾病可能會影響到探索楚爾特叢林的巨人和類人生物。請記住，少效恢復和類似的魔法可以治癒疾病。
ToA,data/2/entries/3/entries/5/entries/1/name,40,HEADING_LABEL,0.99,Blue Mist Fever,藍霧熱
ToA,data/2/entries/3/entries/5/entries/1/entries/0,40,MIXED,0.85,"A magical mist creeps through the jungles of Chult. Contact with this thin, blue, odorless mist can infect giants and humanoids with blue mist fever. A {@spell dispel magic} spell destroys the mist in a 20-foot square starting at a point chosen by the caster within the spell's range. An encounter with this mist typically covers {@dice 1d6} such areas (400–2,400 square feet).","一種魔法霧氣悄悄穿過楚爾特的叢林。接觸這種稀薄、藍色、無氣味的霧氣可以使巨人和類人生物感染藍霧熱。一個{@spell dispel magic||解除魔法}法術可以在施法者選擇的法術範圍內的20尺平方區域內消滅霧氣。通常，這種霧氣的遭遇會覆蓋{@dice 1d6}個這樣的區域（400-2,400平方尺）。"
ToA,data/2/entries/3/entries/5/entries/1/entries/1,40,MIXED,0.85,"A giant or humanoid that comes into contact with the mist must succeed on a {@dc 13} Constitution saving throw or become infected with blue mist fever. An infected creature begins seeing vivid hallucinations of blue monkeys {@dice 1d6} hours after failing the save, and the hallucinations last until the disease ends on the creature. A creature can repeat the saving throw every 24 hours, ending the effect on itself on a success.",接觸到霧氣的巨人或類人生物必須透過 {@dc 13} 的體質豁免，否則將感染藍霧熱。受感染的生物在豁免失敗後 {@dice 1d6} 小時內開始出現幻覺，看到上躥下跳的藍色猴子，這些幻覺持續到疾病結束。該生物每24小時可以重複進行一次豁免，成功則結束效應。
ToA,data/2/entries/3/entries/5/entries/2/name,40,HEADING_LABEL,0.99,Shivering Sickness,寒顫病
ToA,data/2/entries/3/entries/5/entries/2/entries/0,40,NARRATIVE,0.8,"Insects native to the jungles and marshes of Chult carry this disease, shivering sickness. The easiest protection against it is a coating of insect-repelling salve on all exposed skin (for the cost of insect repellent, see ""{@area Buying a Special Item|084|x}"").","來自楚爾特叢林和沼澤的昆蟲攜帶這種疾病，顫抖病。最簡單的防護措施是在所有暴露的皮膚上塗抹一層驅蟲藥膏（關於驅蟲劑的費用，請參見""{@area 購買特殊物品|084|x}""）。"
ToA,data/2/entries/3/entries/5/entries/2/entries/1,40,NARRATIVE,0.8,"A giant or humanoid that takes damage from insect swarms or from giant centipedes, giant scorpions, or giant wasps is exposed to the disease at the end of the encounter. Those who haven't applied insect repellent since their previous long rest are exposed to the disease when they finish a long rest.",在遭遇戰結束時，受到昆蟲群襲或來自巨大蜈蚣、巨大蠍子或巨大黃蜂傷害的巨人或類人生物將暴露於疾病中。自從上次長休以來沒有使用驅蟲劑的人，在完成長休時將暴露於疾病中。
ToA,data/2/entries/3/entries/5/entries/2/entries/2,40,MIXED,0.85,"A giant or humanoid exposed to the disease must succeed on a {@dc 11} Constitution saving throw or become infected. A creature with natural armor has advantage on the saving throw. It takes {@dice 2d6} hours for symptoms to manifest in an infected creature. Symptoms include blurred vision, disorientation, and a sudden drop in body temperature that causes uncontrollable shivering and chattering of the teeth.",暴露在該疾病下的巨人或類人生物必須進行一次 {@dc 11} 的體質豁免，豁免失敗則被感染。具有天生護甲的生物在該豁免上具優勢。受感染的生物在 {@dice 2d6} 小時後表現出症狀，包括視力模糊、失去方向感、體溫突然下降，無法控制的戰慄和牙齒打顫。
ToA,data/2/entries/3/entries/5/entries/2/entries/3,40,MIXED,0.85,"Once symptoms begin, the infected creature regains only half the normal number of hit points from spending Hit Dice and no hit points from a long rest. The infected creature also has disadvantage on ability checks and attack rolls. At the end of a long rest, an infected creature repeats the saving throw, shaking off the disease on a successful save.",一旦症狀開始，受感染的生物在消耗生命骰時回血時，只能獲得正常恢復的生命值的一半，並且無法從長休中恢復生命值。被感染的生物的屬性檢定和攻擊檢定具劣勢。在長休結束後，受感染生物重骰該豁免，豁免成功則擺脫該疾病。
ToA,data/2/entries/3/entries/5/entries/3/name,40,HEADING_LABEL,0.99,Throat Leeches,咽喉水蛭
ToA,data/2/entries/3/entries/5/entries/3/entries/0,40,MIXED,0.85,"Minuscule parasites known as throat leeches infect the water in Chult's forests, swamps, and rivers. Any giant or humanoid that swallows tainted water must succeed on a {@dc 12} Constitution saving throw or be infested with throat leeches. Immediate symptoms include throat inflammation and shortness of breath. After {@dice 1d6} hours, the infected character gains 1 level of {@condition exhaustion} that can't be removed (except as described below) until the disease is cured. At the end of each long rest, the infected creature must repeat the saving throw. On a failed save, the creature's {@condition exhaustion} increases by 1 level; on a successful save, the creature's {@condition exhaustion} decreases by 1 level. If a successful saving throw reduces the infected creature's level of {@condition exhaustion} below 1, the creature recovers from the disease.",被稱為咽喉水蛭的微小寄生蟲會感染楚爾特叢林、沼澤和河流中的水源。任何喝下了受汙染的水的巨人或類人生物必須進行一次 {@dc 12} 的體質豁免，豁免失敗則感染咽喉水蛭。症狀立即發作，包括喉嚨發炎和呼吸急促。{@dice 1d6} 小時後，受感染角色提升 1 級{@condition exhaustion||力竭}，持續至該疾病被治癒為止（下列情況除外）。每次長休結束時，受感染生物必須重骰該豁免。豁免失敗則該生物的{@condition exhaustion||力竭}增加 1 級；豁免成功則該生物的{@condition exhaustion||力竭}降低 1 級。如果一次成功的豁免使受感染生物的{@condition exhaustion||力竭}降低至 0，則該生物從該疾病中恢復。
ToA,data/2/entries/3/entries/5/entries/3/entries/1,40,NARRATIVE,0.8,Explorers can avoid contracting throat leeches by drinking only rainwater or water that's been boiled or magically purified.,冒險者可以透過只喝雨水、或經過煮沸的水、或被魔法淨化的水來避免感染咽喉水蛭。
ToA,data/2/entries/3/entries/5/entries/3/entries/2/name,40,HEADING_LABEL,0.99,A Cure for Dead Characters,治癒已死亡角色的方法
ToA,data/2/entries/3/entries/5/entries/3/entries/2/entries/0,40,DM_INSTRUCTION,0.85,"If a player character dies while exploring the wilds of Chult, an NPC guide might suggest that the party take its dead member to the ghost village of Mbala. A powerful witch is rumored to dwell there. According to local legends, the witch forged a pact with the Lord of Bones, a god who granted her the power to create zombies that retain their former personalities. For more information on the so-called witch, see ""{@area Mbala|15a|x}"" later in this chapter.","如果一個玩家角色在探索楚爾特荒野時死亡，一個NPC嚮導可能會建議派對將其死去的成員帶到鬼魂村莊姆巴拉。據傳聞，那裡居住著一位強大的女巫。根據當地傳說，這位女巫與骨骼之主，一位賦予她創造保留其原有個性的殭屍的神，簽訂了契約。有關這位所謂女巫的更多資訊，請參見本章後面的""{@area 姆巴拉|15a|x}""。"
ToA,data/2/entries/3/entries/6/name,40,HEADING_LABEL,0.99,Random Encounters,隨機遭遇
ToA,data/2/entries/3/entries/6/entries/0,40,DM_INSTRUCTION,0.85,"Chult is home to an immense variety of plants, beasts, monsters, and intelligent beings. Random encounters with the local wildlife are inevitable and help to make the party's expedition a memorable one. {@adventure Appendix B|ToA|7} contains guidelines for generating random encounters in the wilderness.",楚爾特擁有種類繁多的植物、野獸、怪物和智慧生物。與當地野生動物的隨機遭遇不可避免，並有助於使團隊的探險成為一次難忘的經歷。{@adventure 附錄 B|ToA|7} 包含了在荒野中生成隨機遭遇的指南。
ToA,data/2/entries/3/entries/6/entries/1/name,40,HEADING_LABEL,0.99,Undead Territory,不死生物領地
ToA,data/2/entries/3/entries/6/entries/1/entries/0,40,DM_INSTRUCTION,0.85,"Undead creatures have nearly pushed human civilization off the peninsula, except for a few isolated outposts where Chultans and their allies take refuge behind walls. Map 2.1 shows where the undead are thickest. Characters passing through territories marked with black skull-and-bones icons are likely to have random encounters with undead. The likelihood of an undead encounter increases in territories marked with red skull-and-bones icons. Most guides know these territories well. Where undead are concerned, traveling by river is safer than traveling by land, both because undead are poor swimmers at best and because it's easier to pour on speed in canoes and escape across the water than to flee through tangled jungle.",不死生物幾乎將人類文明從半島上擠出，除了幾個孤立的前哨站，那裡的楚爾特人及其盟友在牆後避難。地圖2.1顯示了不死生物最密集的地方。角色透過標有黑色骷髏和交叉骨圖示的領土時，很可能會有隨機的不死生物遭遇戰。在標有紅色骷髏和交叉骨圖示的領土，遭遇不死生物的可能性增加。大多數嚮導對這些領土非常熟悉。在涉及不死生物的問題上，透過河流旅行比透過陸地旅行更安全，因為不死生物最多是拙劣的游泳者，而且因為可以在獨木舟上快速加速並穿越水域逃離，比在錯綜複雜的叢林中逃跑更容易。
ToA,data/2/entries/4/name,41,HEADING_LABEL,0.99,Locations in Chult,楚爾特的地點
ToA,data/2/entries/4/entries/0,41,NARRATIVE,0.8,"Map 2.1 depicts the Chultan peninsula with key locations marked. The same map appears on one side of the poster map. The remainder of this chapter describes these key locations, which are presented in alphabetical order for ease of reference.",地圖2.1描繪了楚爾特半島，並標出了關鍵地點。相同的地圖出現在海報地圖的一側。本章其餘部分描述了這些關鍵地點，它們按字母順序排列，以便於參考。
ToA,data/2/entries/4/entries/1,41,DM_INSTRUCTION,0.85,"If there's a particular site that you want the characters to discover and explore, you can move the site so that it falls along their path, and give it a new name if necessary. For example, the goblin village of Yellyark doesn't have to be in the location marked on your map. You can place it anywhere you want, or create another goblin village that has a similar configuration. Many other locations described in this chapter are just as adaptable. In addition to relocating a site, you can add or remove monsters and traps to make it harder or easier.",如果您希望角色發現並探索特定的地點，您可以移動該地點，使其沿著他們的路徑，並在必要時給它一個新的名稱。例如，地精村莊葉利亞克不必位於地圖上標記的位置。您可以將它放置在任何您想要的地方，或者建立另一個具有類似配置的地精村莊。本章描述的許多其他地點同樣具有適應性。除了重新定位地點外，您還可以新增或移除怪物和陷阱，使其變得更難或更容易。
ToA,data/2/entries/4/entries/2/name,41,HEADING_LABEL,0.99,Aldani Basin,阿爾達尼盆地
ToA,data/2/entries/4/entries/2/entries/0,41,NARRATIVE,0.8,"The Soshenstar and Tath rivers flow out of this marshy upland basin, which is a popular feeding ground for dinosaurs and swarms of biting insects. Tall plateaus and walls of dense foliage enclose the marsh.",索申斯塔河和塔斯河從這片沼澤高地盆地流出，這裡是恐龍和成群的咬人昆蟲的熱門覓食地。高聳的高原和密集植被構成的牆壁環繞著這片沼澤。
ToA,data/2/entries/4/entries/2/entries/1,41,NARRATIVE,0.8,"The basin is named after the aldani, a race of lobsterfolk (see {@adventure appendix D|ToA|9}). Many Chultans recall childhood fables about the eerie lobsterfolk that lived in the rivers and lakes of their homeland. No reliable witnesses have reported an encounter with aldani in decades, so most Chultans believe the aldani perished. In fact, the lobsterfolk retreated to the secluded lakes of this basin, where they've kept hidden for a century.",這個盆地以龍蝦人種族阿爾達尼命名（參見{@adventure 附錄D|ToA|9}）。許多楚爾特人還記得童年時關於那些生活在他們家鄉河流和湖泊中的詭異龍蝦人的傳說。幾十年來，沒有可靠的目擊者報告過與阿爾達尼的遭遇，因此大多數楚爾特人認為阿爾達尼已經滅絕。事實上，龍蝦人已經撤退到這個盆地的隱秘湖泊中，在那裡他們隱藏了整整一個世紀。
ToA,data/2/entries/4/entries/2/entries/2,41,MIXED,0.85,"When the sky is clear, the Heart of Ubtao can be seen floating above the marsh from up to 50 miles distant (roll {@dice 1d4} each day to determine how many hexes away it's visible through the mist and heat haze). See ""{@area Heart of Ubtao|10b|x},"" for more information on this location.","當天空晴朗時，從遠處50英里外也能看到烏塔歐之心漂浮在沼澤上（每天擲一個{@dice 1d4}來決定在霧氣和熱浪中能看到多少六邊形的距離）。關於這個地點的更多資訊，請參見""{@area 烏塔歐之心|10b|x}""。"
ToA,data/2/entries/4/entries/3/name,41,HEADING_LABEL,0.99,Ataaz Kahakla,阿塔茲·卡哈克拉
ToA,data/2/entries/4/entries/3/entries/0,41,NARRATIVE,0.8,"The river canyon called Ataaz Kahakla (""Gorge of Death"") inspires wonder in most people who see it. The cliff walls, which vary from 50 to 200 feet high, are lined with row upon row of coral. It's all dead, but it retains its rainbow colors, making the canyon into a breathtaking, pseudo-underwater seascape. Mixed in among the corals are intact skeletons of plesiosaurs, giant sharks, and other sea creatures.","被稱為阿塔茲·卡哈克拉（""死亡峽谷""）的河流峽谷在大多數看到它的人中激發了驚奇。懸崖壁從50到200尺不等，上面排列著一排排的珊瑚。它們都已經死亡，但仍然保持著彩虹般的色彩，使得峽谷變成了一個令人歎為觀止的偽水下海景。在珊瑚之間，還夾雜著完整的蛇頸龍、巨型鯊魚和其他海洋生物的骨骼。"
ToA,data/2/entries/4/entries/4/name,41,HEADING_LABEL,0.99,Ataaz Muhahah,阿塔茲·穆哈哈
ToA,data/2/entries/4/entries/4/entries/0,41,NARRATIVE,0.8,"Shown in map 2.2, Ataaz Muhahah (""Laughing Gorge"") is a gaping chasm crossed by an ancient stone span called the Monkey Bridge. The structure got its name from the monkeys that perch on its walls and hang by their tails from its underside. The monkeys are a mix of living monkeys and ancient carvings that are part of the bridge. Most of the carvings have been damaged by time, but the skilled artistry remains apparent.",如地圖2.2所示，阿塔茲·穆哈哈（'笑谷'）是一個巨大的裂谷，被一座古老的石橋所跨越，這座橋被稱為猴橋。這座結構之所以得名，是因為有猴子棲息在其牆壁上，並從其底部懸掛著尾巴。這些猴子是活生生的猴子和作為橋的一部分的古老鵰刻的混合體。大多數雕刻都已隨時間被損壞，但精湛的藝術工藝仍然顯而易見。
ToA,data/2/entries/4/entries/4/entries/1,41,NARRATIVE,0.8,"The living monkeys chatter and shriek continually, and the gorge echoes with the sound of their cries. Occasionally, the echoes from up and down the gorge overlap in a way that transforms the cacophony into haughty, gloating laughter. When that happens, the terrified monkeys fall silent for several minutes as the ""laughter"" dies away before resuming their chatter.","活著的猴子不斷地喋喋不休和尖叫，峽谷中迴盪著它們的叫聲。偶爾，峽谷上下的回聲以一種方式疊加，將喧鬧聲變成傲慢、幸災樂禍的笑聲。當這種情況發生時，驚恐的猴子會沉默幾分鐘，直到""笑聲""消失，然後才繼續它們的喋喋不休。"
ToA,data/2/entries/4/entries/4/entries/2/title,41,NARRATIVE,0.8,Map 2.2: Ataaz Muhahah,地圖2.2：阿塔茲·穆哈哈
ToA,data/2/entries/4/entries/4/entries/3,41,MIXED,0.85,Symbolic mazes are carved prominently onto the bridge and its supports. Any Chultan and most guides can confirm that maze symbols and the solving of mazes are associated with the ancient worship of Ubtao. A character can recall this information with a successful {@dc 20} Intelligence ({@skill Religion}) check.,符號迷宮被醒目地雕刻在橋樑及其支撐結構上。任何楚爾特人和大多數嚮導都能確認，迷宮符號和迷宮的解謎與對烏布托的古老崇拜有關。角色可以透過一個成功的{@dc 20}智力（{@skill Religion||宗教}）檢定回憶起這一資訊。
ToA,data/2/entries/4/entries/4/entries/4/name,42,HEADING_LABEL,0.99,Shrine of Ubtao,烏布塔奧神廟
ToA,data/2/entries/4/entries/4/entries/4/entries/0/entries/0,42,READ_ALOUD,0.99,"A stone shrine stands at the midpoint of the bridge. It consists of an imposing statue of a Chultan warrior wearing a war mask, hunkered down like a panther ready to pounce. Like the monkeys elsewhere on the bridge, the carving is highly stylized. Bright gems flash in its eye sockets.",一座石頭神殿位於橋的中點。它由一個莊重的楚爾特戰士雕像組成，他戴著戰爭面具，蹲伏著像一隻準備撲擊的豹子。像橋上其他地方的猴子一樣，雕刻非常風格化。明亮的寶石在它的眼窩中閃爍。
ToA,data/2/entries/4/entries/4/entries/4/entries/0/entries/1,42,READ_ALOUD,0.99,"A human skeleton lies crumpled near the statue's feet. Several of its bones are obviously broken, but it's impossible tell whether these injuries happened while the person was alive or were caused by scavengers after death.",一個人類骷髏蜷縮在雕像的腳邊。它的幾根骨頭明顯斷裂，但無法確定這些傷害是在人活著時發生的，還是死後被食腐動物造成的。
ToA,data/2/entries/4/entries/4/entries/4/entries/1,42,MIXED,0.85,"The statue is, in fact, a {@creature stone golem} created to defend the bridge against ancient invaders. It attacks anyone who desecrates it (including trying to remove its eye gems, which are purely decorative and worthless), who damages the bridge, or who passes the shrine without making the proper obeisance to Ubtao. The required homage involves placing a fingertip at the center of one of the bridge's mazelike carvings and tracing an unbroken path past the statue. Guides who are natives of Chult would know this. The symbolic labyrinths aren't terribly complex; the biggest difficulty comes from the lichens and moss growing over them. If these are cleared away with a knife or other tool before tracing the maze, it can be traced properly with a successful {@dc 5} Intelligence check. If it's not cleaned first, the DC increases to 10. If it's cleaned by scraping with bare hands, the golem interprets that as tracing the maze incorrectly and attacks. Tracing the maze with a dagger or other tool counts as nothing; it must be done with a finger.",這座雕像實際上是用來防禦古時入侵者而創造的{@creature stone golem||石魔像}。它會攻擊任何褻瀆它的人（包括試圖移除它那純粹裝飾性且無價值的眼珠寶石的人）、破壞橋樑的人，或者經過神殿時未向烏布塔奧（烏塔歐）做出恰當敬禮的人。必要的敬禮包括將指尖放在橋樑上一個迷宮狀雕刻的中心，並沿著一條不間斷的路徑透過雕像。來自楚爾特（楚爾特）的本地嚮導會知道這一點。這些象徵性的迷宮並不非常複雜；最大的困難來自於覆蓋在上面的苔蘚和地衣。如果事先用刀或其他工具清理這些附著物，那麼只需透過一個成功的 {@dc 5}智力檢定，就可以正確地追蹤迷宮路徑。如果不先清理，難度等級（DC）將增加到10。如果用手直接刮擦清理，魔像會認為這是錯誤地追蹤迷宮路徑並發動攻擊。用匕首或其他工具追蹤迷宮路徑則毫無意義；必須用手指來完成。
ToA,data/2/entries/4/entries/4/entries/4/entries/2,42,MIXED,0.85,"If the golem has the opportunity in combat, it pushes enemies off the bridge. The golem is so heavy that it has advantage on Strength ({@skill Athletics}) checks to resist being pushed. It doesn't pursue enemies off the bridge unless they continue using ranged attacks or spells against it after retreating.",如果石像魔在戰鬥中有機會，它會將敵人推下橋。石像魔非常重，因此在力量（{@skill Athletics||運動}）檢定上抵抗被推時具有優勢。除非敵人在撤退後繼續使用遠端攻擊或法術對其攻擊，否則它不會追擊敵人離開橋樑。
ToA,data/2/entries/4/entries/4/entries/4/entries/3,42,NARRATIVE,0.8,The skeleton lying at the statue's feet is all that remains of a human explorer killed by the golem. It has long since been picked clean.,躺在雕像腳下的骷髏是被石像魔殺死的人類探險家留下的唯一遺骸。它早已被清理乾淨。
ToA,data/2/entries/4/entries/4/entries/5/name,42,HEADING_LABEL,0.99,Bridge Gap,橋面斷裂
ToA,data/2/entries/4/entries/4/entries/5/entries/0/entries/0,42,READ_ALOUD,0.99,"Part of the bridge has fallen away, leaving a 20-foot gap. The stone at either edge looks crumbly and unsafe.",橋的一部分已經坍塌，留下了一個20尺的缺口。兩邊的石頭看起來鬆散且不安全。
ToA,data/2/entries/4/entries/4/entries/5/entries/1,42,MIXED,0.85,"The 20-foot gap is too long for most characters to cross with a running jump. A jump from the high edge to the low edge, however, is effectively only 15 feet, while jumping from low to high is effectively 25 feet. Crumbling remains of the parapets shorten the distance by another 5 feet, but landing on one of those thin surfaces requires a successful {@dc 13} Dexterity ({@skill Acrobatics}) check; a jumper who fails that check slips off the stone and falls into the gorge (a 100-foot drop).",對於大多數角色來說，20尺的缺口過寬，無法透過助跑跳躍跨越。然而，從高邊緣跳到低邊緣實際上只有15尺，而從低邊緣跳到高邊緣實際上需要25尺。破碎的城牆殘骸將距離縮短了額外的5尺，但成功降落在這些狹窄表面上需要透過一個 {@dc 13} 敏捷 ({@skill Acrobatics||體操}) 檢定；未透過檢定的跳躍者會從石頭上滑落，掉入深谷（100尺的落差）。
ToA,data/2/entries/4/entries/4/entries/6/name,42,HEADING_LABEL,0.99,Hanging Vines,懸掛藤蔓
ToA,data/2/entries/4/entries/4/entries/6/entries/0,42,MIXED,0.85,"Hundreds of vines hang below the bridge. Characters can cross the gorge under the bridge by moving hand-over-hand from vine to vine and swinging across the gap. This doesn't activate the stone golem at all, but it requires two successful ability checks: a {@dc 10} Strength ({@skill Athletics}) or Dexterity ({@skill Acrobatics}) check to scramble across the vines and swing across the gap without falling, and a {@dc 10} Wisdom ({@skill Animal Handling}) to make the passage without setting off a panic in the monkeys that consider the vines their home. If the {@skill Animal Handling} check fails, the character is attacked by {@dice 1d4} {@creature Baboon||baboons}. The animals fight normally, but the character hanging in the vines has disadvantage on every attack roll and ability check while under attack.",橋下懸掛著數百條藤蔓。角色可以透過手拉手從一條藤蔓移動到另一條藤蔓並蕩過峽谷的方式來穿越橋下的峽谷。這不會啟用石頭傀儡，但需要兩次成功的能力檢定：一次 {@dc 10} 力量（{@skill Athletics||運動}）或敏捷（{@skill Acrobatics||體操}）檢定以攀爬過藤蔓並蕩過峽谷而不墜落，以及一次 {@dc 10} 感知（{@skill Animal Handling||馴獸}）檢定以確保透過時不驚擾將藤蔓視為家園的猴子。如果 {@skill Animal Handling||馴獸} 檢定失敗，角色將受到 {@dice 1d4} 只 {@creature Baboon||狒狒} 的攻擊。這些動物會正常戰鬥，但掛在藤蔓上的角色在受到攻擊時，每次攻擊檢定和能力檢定都有劣勢。
ToA,data/2/entries/4/entries/5/name,42,HEADING_LABEL,0.99,Ataaz Yklwazi,阿塔茲·伊庫瓦茲
ToA,data/2/entries/4/entries/5/entries/0,42,NARRATIVE,0.8,"Blades of black basalt thrust up from the floor of this deep, volcanic canyon to create a forest of sorts: one that can easily draw blood from unwary trekkers who brush against the ebon piles that are as sharp as the razor-edged weapons they're named after.",黑色的玄武岩片從這個深邃的火山峽谷的地板上突起，形成了一種森林：這種森林可以輕易地從不小心觸碰到這些黑色石堆的旅行者身上劃出鮮血，這些石堆和它們被命名的剃刀邊緣武器一樣鋒利。
ToA,data/2/entries/4/entries/5/entries/1,42,NARRATIVE,0.8,"Ataaz Yklwazi (""Gorge of Blades"") forms a gateway of sorts to the Valley of Lost Honor from the north. The valley is the domain of firenewts. They protect it by patrolling the gorge and ambushing any intruders they believe they're strong enough to defeat. A typical patrol consists of four {@creature Firenewt Warrior|VGM|firenewt warriors} mounted on {@creature Giant Strider|VGM|giant striders} (see {@adventure appendix D|ToA|9} for both creatures' statistics).","阿塔茲·伊庫瓦茲（""刀刃峽谷""）從北方形成了通往失落榮譽谷的一種門戶。這個谷地是火蜥蜴的領地。它們透過巡邏峽谷並伏擊任何他們認為足夠強大可以擊敗的入侵者來保護它。一個典型的巡邏隊由四名{@creature Firenewt Warrior|VGM|火蠑螈武者}組成，他們騎乘著{@creature Giant Strider|VGM|闊步鳥}（見{@adventure 附錄D|ToA|9}，瞭解這兩種生物的具體數值）。"
ToA,data/2/entries/4/entries/5/entries/2,42,DM_INSTRUCTION,0.85,"The gorge is also the favored hunting ground of a female {@creature young red dragon} named Tzindelor, dubbed Tinder by those who've seen her and survived. The treacherous terrain is littered with the charred skeletons of Tinder's victims. If the characters take a long rest in the gorge, they encounter the dragon at the end of their rest. For more information on Tinder, see ""{@area Wyrmheart Mine|1af|x}.""","這座峽谷也是一條名為辛德洛爾的雌性{@creature young red dragon||青年紅龍}偏愛的獵場，那些曾見過她並倖存下來的人稱她為""提恩德""。險峻的地形上散落著提恩德的受害者焦黑的骨架。如果角色們在峽谷中進行了長休，他們會在休息結束時遭遇這條龍。有關提恩德的更多資訊，請參閱""{@area 龍心礦井|1af|x}""。"
ToA,data/2/entries/4/entries/6/name,42,HEADING_LABEL,0.99,Bay of Chult,楚爾特灣
ToA,data/2/entries/4/entries/6/entries/0,42,NARRATIVE,0.8,"Ships must pass through the Bay of Chult as they come and go from Port Nyanzaru or the beaches west of Fort Beluarian. The mouth of the bay is watched over by Aremag, a {@creature dragon turtle} with a blind, milky left eye and a piece of its shell missing. Aremag demands that ships toss treasure into the bay to appease it. Aremag then gathers up the loot and hides it in its lair, which no one has yet found.",船隻必須透過楚爾特灣，從南扎路港或貝路利安堡西邊的海灘來來往往。灣口由阿瑞瑪格守護，它是一隻左眼瞎了、乳白色的，並且缺少一塊殼的{@creature dragon turtle||龍龜}。阿瑞瑪格要求船隻把財寶扔進海灣以安撫它。然後阿瑞瑪格收集這些戰利品，並將其藏在它的巢穴中，至今還沒有人找到過。
ToA,data/2/entries/4/entries/6/entries/2,42,DM_INSTRUCTION,0.85,"If the characters enter or leave the Bay of Chult by ship, Aremag appears:",如果角色們乘船進入或離開楚爾特灣，阿瑞瑪格就會出現：
ToA,data/2/entries/4/entries/6/entries/3/entries/0,42,READ_ALOUD,0.99,"The sea ahead roils and churns, and waves crash over the bow of your ship, driven by saw-toothed hills rising from the heaving foam. Water streams off the rising crags like rivers crashing down a mountainside. At last the emerging island stops growing in size, although the sea around still tosses your ship like a drifting feather. Then a huge blast of steam erupts from the waves, and through the drifting, rainbow-crossed mist, you see an immense beak and a milky eye the size of a hogshead cask staring blindly in your direction. As the water calms, you also spot a dozen or more shark fins circling the ship.",前方的海面翻滾洶湧，海浪在你們船頭破碎，被鋸齒狀的山丘從翻騰的泡沫中升起所推動。水流從升起的峭壁上傾瀉而下，就像山間河流的衝擊。最後，這個浮現的島嶼停止了增長，儘管周圍的海水仍然像飄動的羽毛一樣搖晃著你們的船。然後，一股巨大的蒸汽從波濤中噴發出來，透過飄動的、彩虹交錯的霧氣，你看到一個巨大的喙和一隻像酒桶一樣大小的乳白色眼睛盲目地朝你的方向凝視。隨著水面平靜下來，你還看到一群或更多鯊魚鰭在船周圍盤旋。
ToA,data/2/entries/4/entries/6/entries/4,42,DM_INSTRUCTION,0.85,"Aremag speaks first in Draconic; if no one answers intelligibly, it switches to Aquan.",阿瑞瑪格首先用龍語說話；如果沒有人能聽懂地回答，它會改用水族語。
