english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Necrotic Resilience,named-rule-block,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/58/entries/1/name,Necrotic Husk: nested named block,,,pending,,0.50,
New Moon,named-rule-block,Sorcerer,Lunar,DSotDQ,classic-or-other,3,data/class/class-sorcerer.json,/subclassFeature/3/entries/2/items/1/name,Lunar Boons: nested named block,,,pending,,0.50,
No Concentration or Spells,named-rule-block,Barbarian,,XPHB,one,1,data/class/class-barbarian.json,/classFeature/25/entries/3/entries/3/name,Rage: nested named block,,,pending,,0.50,
No Spellcasting,named-rule-block,Druid,,XPHB,one,1,data/class/class-druid.json,/classFeature/25/entries/1/entries/3/entries/1/items/2/name,Wild Shape: nested named block,,,pending,,0.50,
No Strength Requirement,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/7/entries/2/name,Arcane Armor: nested named block,,,pending,,0.50,
Number of Uses,named-rule-block,Bard; Druid,,XPHB,one,2,data/class/class-bard.json,/classFeature/28/entries/1/entries/1/name,Bardic Inspiration: nested named block,,,pending,,0.50,
Object Reading,named-rule-block,Cleric,Knowledge,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/14/entries/2/entries/0/name,Visions of the Past: nested named block,,,pending,,0.50,
Objects,named-rule-block,Druid,,XPHB,one,1,data/class/class-druid.json,/classFeature/25/entries/1/entries/3/entries/1/items/3/name,Wild Shape: nested named block,,,pending,,0.50,
Offense,named-rule-block,Bard,Valor,XPHB,one,1,data/class/class-bard.json,/subclassFeature/76/entries/2/name,Combat Inspiration: nested named block,,,pending,,0.50,
Ominous Strikes,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/74/entries/1/name,Ancient Might: nested named block,,,pending,,0.50,
Owl,named-rule-block,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/82/entries/1/name,Aspect of the Wilds: nested named block,,,pending,,0.50,
Panther,named-rule-block,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/82/entries/2/name,Aspect of the Wilds: nested named block,,,pending,,0.50,
Partially Incorporeal,named-rule-block,Monk; Ranger,Shadow; Winter Walker,FRHoF; XPHB,classic-or-other; one,2,data/class/class-monk.json,/subclassFeature/85/entries/2/name,Cloak of Shadows: nested named block,,,pending,,0.50,
Persistent Wrath,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/74/entries/2/name,Ancient Might: nested named block,,,pending,,0.50,
Plans Known,named-rule-block,Artificer,,EFA,classic-or-other,1,data/class/class-artificer.json,/classFeature/2/entries/1/entries/0/name,Replicate Magic Item: nested named block,,,pending,,0.50,
Polar Strikes,named-rule-block,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/62/entries/3/name,Frigid Explorer: nested named block,,,pending,,0.50,
Polyglot,named-rule-block,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/91/entries/2/name,Knightly Envoy: nested named block,,,pending,,0.50,
Portal Jump,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/36/entries/2/name,Mapping Magic: nested named block,,,pending,,0.50,
Positioning,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/33/entries/3/name,Adventurer's Atlas: nested named block,,,pending,,0.50,
Potion Crafting,named-rule-block,Artificer,Alchemist,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/3/entries/2/name,Tools of the Trade: nested named block,,,pending,,0.50,
Power from Beyond,named-rule-block,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/54/entries/1/name,Empowered Channeling: nested named block,,,pending,,0.50,
Powered Steps,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/13/entries/1/items/1/name,Infiltrator: nested named block,,,pending,,0.50,
Prepared Spells of 1st+ Level,named-rule-block,Rogue,Arcane Trickster,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/74/entries/3/name,Spellcasting: nested named block,,,pending,,0.50,
Prepared Spells of Level 1+,named-rule-block,Artificer; Bard; Cleric; Druid; Fighter; Paladin; Ranger; Sorcerer; Warlock; Wizard,Eldritch Knight,EFA; XPHB,classic-or-other; one,10,data/class/class-artificer.json,/classFeature/0/entries/1/entries/3/name,Spellcasting: nested named block,,,pending,,0.50,
Prerequisites,named-rule-block,Warlock,,XPHB,one,1,data/class/class-warlock.json,/classFeature/19/entries/1/entries/0/name,Eldritch Invocations: nested named block,,,pending,,0.50,
Profane Casting,named-rule-block,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/59/entries/3/name,Superior Dread: nested named block,,,pending,,0.50,
Prowling Retribution,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/71/entries/2/name,Wrath of the Wild: nested named block,,,pending,,0.50,
Psi Limit,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/2/entries/4/name,Psionics: nested named block,,,pending,,0.50,
Psi Points,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/2/entries/3/name,Psionics: nested named block,,,pending,,0.50,
Psionic Ability,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/2/entries/6/name,Psionics: nested named block,,,pending,,0.50,
Psionic Disciplines,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/2/entries/2/name,Psionics: nested named block,,,pending,,0.50,
Psionic Energy Die,named-rule-block,Fighter; Rogue,Psi Warrior; Soulknife,TCE; XPHB,classic-or-other; one,15,data/class/class-fighter.json,/subclassFeature/41/consumes/name,Protective Field: nested named block,,,pending,,0.50,
Psionic Talents,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/2/entries/1/name,Psionics: nested named block,,,pending,,0.50,
Psychic Blade,named-rule-block,Rogue,Soulknife,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/86/entries/1/name,Psychic Blades: nested named block,,,pending,,0.50,
Psychic Focus,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,2,data/class/class-mystic.json,/classFeature/2/entries/5/name,Psionics: nested named block,,,pending,,0.50,
Pull of Death,named-rule-block,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/173/entries/1/name,Circle of Mortality: nested named block,,,pending,,0.50,
Push,named-rule-block,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclassFeature/73/entries/2/name,Open Hand Technique: nested named block,,,pending,,0.50,
Pyromancer (PSK),named-rule-block,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/67/_copy/name,Pyromancer (PSK): nested named block,,,pending,,0.50,
Quick Don and Doff,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/7/entries/3/name,Arcane Armor: nested named block,,,pending,,0.50,
Radiant Damage,named-rule-block,Paladin,Devotion,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/102/entries/2/name,Holy Nimbus: nested named block,,,pending,,0.50,
Rage Damage,named-rule-block,Barbarian,,XPHB,one,1,data/class/class-barbarian.json,/classFeature/25/entries/3/entries/1/name,Rage: nested named block,,,pending,,0.50,
Ram,named-rule-block,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/84/entries/3/name,Power of the Wilds: nested named block,,,pending,,0.50,
Ranged Weaponry,named-rule-block,Artificer,Artillerist,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/21/entries/1/name,Tools of the Trade: nested named block,,,pending,,0.50,
Reach,named-rule-block,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/60/entries/1/entries/0/name,Elemental Attunement: nested named block,,,pending,,0.50,
Reanimator's Tools,named-rule-block,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/44/entries/2/name,Reanimator's Skill Set: nested named block,,,pending,,0.50,
Reflexive Resistance,named-rule-block,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/5/entries/2/items/2/name,Perfected Bond: nested named block,,,pending,,0.50,
Refreshed Genius,named-rule-block,Artificer,,EFA,classic-or-other,1,data/class/class-artificer.json,/classFeature/13/entries/1/entries/1/name,Advanced Artifice: nested named block,,,pending,,0.50,
Refreshing Step,named-rule-block,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/68/entries/2/entries/0/name,Steps of the Fey: nested named block,,,pending,,0.50,
Regeneration,named-rule-block,Paladin,Ancients,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/96/entries/2/name,Elder Champion: nested named block,,,pending,,0.50,
Repair,named-rule-block,Sorcerer,Clockwork,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/91/entries/1/entries/1/name,Clockwork Cavalcade: nested named block,,,pending,,0.50,
Replacing and Gaining Invocations,named-rule-block,Warlock,,XPHB,one,1,data/class/class-warlock.json,/classFeature/19/entries/1/entries/1/name,Eldritch Invocations: nested named block,,,pending,,0.50,
Replacing the Book,named-rule-block,Wizard,,PHB,classic-or-other,1,data/class/class-wizard.json,/classFeature/1/entries/8/entries/3/entries/0/name,Spellcasting: nested named block,,,pending,,0.50,
Resistance,named-rule-block,Barbarian; Druid; Monk; Ranger,Ascendant Dragon; Drakewarden; Sea; Zealot,FTD; XPHB,classic-or-other; one,4,data/class/class-barbarian.json,/subclassFeature/95/entries/3/name,Rage of the Gods: nested named block,抗性,抗力,conflict,community; legacy zh-TW,0.65,
Restorative Energy,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/31/entries/1/items/1/name,Arcane Jolt: nested named block,,,pending,,0.50,
Restoring or Replacing the Beast,named-rule-block,Ranger,Beast Master,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/76/entries/2/entries/1/name,Primal Companion: nested named block,,,pending,,0.50,
Restoring or Replacing the Defender,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/28/entries/3/name,Steel Defender: nested named block,,,pending,,0.50,
Return to Life,named-rule-block,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/173/entries/2/name,Circle of Mortality: nested named block,,,pending,,0.50,
Revivification,named-rule-block,Barbarian,Zealot,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/95/entries/4/name,Rage of the Gods: nested named block,,,pending,,0.50,
Ride the Wind (11th Level Required),named-rule-block,Monk,Four Elements,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/8/entries/1/entries/10/name,Elemental Disciplines: nested named block,,,pending,,0.50,
River of Hungry Flame (17th Level Required),named-rule-block,Monk,Four Elements,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/8/entries/1/entries/11/name,Elemental Disciplines: nested named block,,,pending,,0.50,
Roving Aim,named-rule-block,Rogue,Assassin,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/81/entries/1/entries/1/name,Infiltration Expertise: nested named block,,,pending,,0.50,
Rules While Shape-Shifted,named-rule-block,Druid,,XPHB,one,1,data/class/class-druid.json,/classFeature/25/entries/1/entries/3/name,Wild Shape: nested named block,,,pending,,0.50,
Safe Haven,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/40/entries/1/name,Superior Atlas: nested named block,,,pending,,0.50,
Salmon,named-rule-block,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/82/entries/3/name,Aspect of the Wilds: nested named block,,,pending,,0.50,
Saving Throw Reroll,named-rule-block,Paladin,Glory,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/109/entries/2/name,Living Legend: nested named block,,,pending,,0.50,
Saving Throws and Attack Rolls,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/3/entries/7/name,Using a Discipline: nested named block,,,pending,,0.50,
Scroll Crafting,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/37/entries/2/name,Tools of the Trade: nested named block,,,pending,,0.50,
Scrolls,named-rule-block,Rogue,Thief,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/98/entries/3/name,Use Magic Device: nested named block,,,pending,,0.50,
See Invisibility,named-rule-block,Wizard,Divination; Diviner,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/27/entries/1/entries/3/name,The Third Eye: nested named block,,,pending,,0.50,
See the Invisible,named-rule-block,Sorcerer,Aberrant,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/84/entries/1/entries/2/name,Revelation in Flesh: nested named block,,,pending,,0.50,
Shadow Flurry,named-rule-block,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/85/entries/3/name,Cloak of Shadows: nested named block,,,pending,,0.50,
Shadow of the New Moon,named-rule-block,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/50/entries/1/name,Eventide's Splendor: nested named block,,,pending,,0.50,
Shadow Resilience,named-rule-block,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/73/entries/2/name,Umbral Form: nested named block,,,pending,,0.50,
Shared Distraction,named-rule-block,Cleric,Trickery,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/208/entries/1/entries/0/name,Improved Duplicity: nested named block,,,pending,,0.50,
Shared Moonlight,named-rule-block,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/64/entries/1/entries/1/name,Lunar Form: nested named block,,,pending,,0.50,
Shimmering Field Projection,named-rule-block,Artificer,Artillerist,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/24/entries/2/name,Fortified Position: nested named block,,,pending,,0.50,
Sleight of Hand,named-rule-block,Rogue,Thief,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/94/entries/1/entries/0/name,Fast Hands: nested named block,巧手,靈巧,conflict,Foundry zh-TW; community,0.65,
Snake,named-rule-block,Wizard,Bladesinging,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/60/entries/4/name,Bladesinger Styles: nested named block,,,pending,,0.50,
Solidarity Domain (PSA),named-rule-block,Cleric,Solidarity (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/168/_copy/name,Solidarity Domain (PSA): nested named block,,,pending,,0.50,
Sorcery Point,named-rule-block,Sorcerer,Aberrant; Clockwork; Clockwork Soul; Divine Soul; Draconic; Lunar; Shadow; Spellfire; Wild; Wild Magic,DSotDQ; FRHoF; PHB; RHW; TCE; XGE; XPHB,classic-or-other; one,18,data/class/class-sorcerer.json,/classFeature/9/consumes/name,Magical Guidance: nested named block,,,pending,,0.50,
Spell,named-rule-block,Artificer; Bard; Cleric; Druid; Fighter; Paladin; Ranger; Rogue; Sorcerer; Spellcaster Sidekick; Warlock; Wizard,Arcane Trickster; Eldritch Knight,PHB; TCE,classic-or-other,24,data/class/class-artificer.json,/classFeature/21/entries/5/entries/1/name,Spellcasting: nested named block,,,pending,,0.50,
Spell Avoidance,named-rule-block,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/64/entries/3/name,Crown of Spellfire: nested named block,,,pending,,0.50,
Spellbook,named-rule-block,Wizard,,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/classFeature/1/entries/2/name,Spellcasting: nested named block,,,pending,,0.50,
Spells Known of 1st Level and Higher,named-rule-block,Bard; Ranger; Sorcerer; Warlock,,PHB,classic-or-other,4,data/class/class-bard.json,/classFeature/1/entries/3/name,Spellcasting: nested named block,,,pending,,0.50,
Spells Known of 1st-Level and Higher,named-rule-block,Fighter; Rogue,Arcane Trickster; Eldritch Knight,PHB,classic-or-other,2,data/class/class-fighter.json,/subclassFeature/28/entries/3/entries/0/name,Spellcasting: nested named block,,,pending,,0.50,
Spirit Query,named-rule-block,Rogue,Phantom,RHW,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/68/entries/2/entries/1/items/2/name,Tokens of the Departed: nested named block,,,pending,,0.50,
Spiritual Manifestation,named-rule-block,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/54/entries/2/name,Empowered Channeling: nested named block,,,pending,,0.50,
Staggering Blow,named-rule-block,Barbarian,,XPHB,one,1,data/class/class-barbarian.json,/classFeature/43/entries/1/entries/0/name,Improved Brutal Strike: nested named block,,,pending,,0.50,
Stealth Attack (Cost: 1d6),named-rule-block,Rogue,Thief,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/97/entries/1/entries/0/name,Supreme Sneak: nested named block,,,pending,,0.50,
Storm Rune (7th Level or Higher),named-rule-block,Fighter,Rune Knight,TCE,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/55/entries/5/entries/5/name,Rune Carver: nested named block,,,pending,,0.50,
Strangling Roots,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/73/entries/2/name,Rot and Violence: nested named block,,,pending,,0.50,
Strength Advantage,named-rule-block,Barbarian,,XPHB,one,1,data/class/class-barbarian.json,/classFeature/25/entries/3/entries/2/name,Rage: nested named block,,,pending,,0.50,
Strength Domain (PSA),named-rule-block,Cleric,Strength (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/170/_copy/name,Strength Domain (PSA): nested named block,,,pending,,0.50,
Sundering Blow,named-rule-block,Barbarian,,XPHB,one,1,data/class/class-barbarian.json,/classFeature/43/entries/1/entries/1/name,Improved Brutal Strike: nested named block,,,pending,,0.50,
Sunlight,named-rule-block,Paladin,Devotion,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/102/entries/3/name,Holy Nimbus: nested named block,,,pending,,0.50,
Superior Modifications,named-rule-block,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/48/entries/3/name,Refined Reanimation: nested named block,,,pending,,0.50,
Surprising Strikes,named-rule-block,Rogue,Assassin,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/80/entries/1/entries/1/name,Assassinate: nested named block,,,pending,,0.50,
Swift Spells,named-rule-block,Paladin,Ancients,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/96/entries/3/name,Elder Champion: nested named block,,,pending,,0.50,
Tail,named-rule-block,Barbarian,Beast,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/39/entries/3/items/2/name,Form of the Beast: nested named block,,,pending,,0.50,
Targets and Areas of Effect,named-rule-block,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/3/entries/6/name,Using a Discipline: nested named block,,,pending,,0.50,
Taunting Step,named-rule-block,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/68/entries/2/entries/1/name,Steps of the Fey: nested named block,,,pending,,0.50,
Terrify (Cost: {@dice 1d6}),named-rule-block,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/62/entries/1/name,Strike Fear: nested named block,,,pending,,0.50,
Thaumaturgy,named-rule-block,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/1/entries/2/items/0/name,Draconic Gift: nested named block,,,pending,,0.50,
The Beast in Combat,named-rule-block,Ranger,Beast Master,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/76/entries/2/entries/0/name,Primal Companion: nested named block,,,pending,,0.50,
The Book's Appearance,named-rule-block,Wizard,,PHB,classic-or-other,1,data/class/class-wizard.json,/classFeature/1/entries/8/entries/4/entries/0/name,Spellcasting: nested named block,,,pending,,0.50,
The Companion in Combat,named-rule-block,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/41/entries/3/name,Reanimated Companion: nested named block,,,pending,,0.50,
The Defender in Combat,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/28/entries/2/name,Steel Defender: nested named block,,,pending,,0.50,
Thunder Pulse,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/12/entries/1/name,Guardian: nested named block,,,pending,,0.50,
Timeless,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/74/entries/3/name,Ancient Might: nested named block,,,pending,,0.50,
Tongue of Dragons,named-rule-block,Monk; Ranger,Ascendant Dragon; Drakewarden,FTD,classic-or-other,2,data/class/class-monk.json,/subclassFeature/2/entries/2/items/2/name,Draconic Disciple: nested named block,,,pending,,0.50,
Topple,named-rule-block,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclassFeature/73/entries/3/name,Open Hand Technique: nested named block,,,pending,,0.50,
Transmute Magic Item,named-rule-block,Artificer,,EFA,classic-or-other,1,data/class/class-artificer.json,/classFeature/6/entries/1/entries/2/name,Magic Item Tinker: nested named block,,,pending,,0.50,
Undead Endurance,named-rule-block,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/57/entries/3/name,Grave Touched: nested named block,,,pending,,0.50,
Unerring Path,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/40/entries/2/name,Superior Atlas: nested named block,,,pending,,0.50,
Unerring Strike,named-rule-block,Paladin,Glory,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/109/entries/3/name,Living Legend: nested named block,,,pending,,0.50,
Unholy Resuscitation,named-rule-block,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/58/entries/2/name,Necrotic Husk: nested named block,,,pending,,0.50,
Unleashing a Spirit,named-rule-block,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/53/entries/2/name,Spirits from Beyond: nested named block,,,pending,,0.50,
Unnerving Aura,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/71/entries/3/name,Wrath of the Wild: nested named block,,,pending,,0.50,
Unshakable Bravery,named-rule-block,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/95/entries/2/name,Inspiring Commander: nested named block,,,pending,,0.50,
Use an Object,named-rule-block,Rogue,Thief,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/94/entries/1/entries/1/name,Fast Hands: nested named block,,,pending,,0.50,
Using Bardic Inspiration,named-rule-block,Bard,,XPHB,one,1,data/class/class-bard.json,/classFeature/28/entries/1/entries/0/name,Bardic Inspiration: nested named block,,,pending,,0.50,
Using Soul Trinkets,named-rule-block,Rogue,Phantom,RHW,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/68/entries/2/name,Tokens of the Departed: nested named block,,,pending,,0.50,
Vibrance of the Full Moon,named-rule-block,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/50/entries/2/name,Eventide's Splendor: nested named block,,,pending,,0.50,
Vigilance,named-rule-block,Paladin,Watchers,TCE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/56/entries/1/name,Tenets of the Watchers: nested named block,,,pending,,0.50,
Vitality Surge,named-rule-block,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/86/entries/1/entries/0/name,Vitality of the Tree: nested named block,,,pending,,0.50,
Wand Crafting,named-rule-block,Artificer,Artillerist,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/21/entries/3/name,Tools of the Trade: nested named block,,,pending,,0.50,
Wave of Rolling Earth (17th Level Required),named-rule-block,Monk,Four Elements,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/8/entries/1/entries/16/name,Elemental Disciplines: nested named block,,,pending,,0.50,
Way of the Brush,named-rule-block,Monk,Kensei,XGE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/51/entries/3/name,Path of the Kensei: nested named block,,,pending,,0.50,
Weal (even),named-rule-block,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/26/entries/2/items/0/name,Cosmic Omen: nested named block,,,pending,,0.50,
Weapon Crafting,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/29/entries/2/name,Tools of the Trade: nested named block,,,pending,,0.50,
Weapon Knowledge,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/25/entries/2/name,Battle Ready: nested named block,,,pending,,0.50,
Well Spoken,named-rule-block,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/91/entries/3/name,Knightly Envoy: nested named block,,,pending,,0.50,
Wisdom,named-rule-block,Paladin,Redemption,XGE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/76/entries/4/entries/0/name,Tenets of Redemption: nested named block,睿智,睿知; 感知,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Woe (odd),named-rule-block,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/26/entries/2/items/1/name,Cosmic Omen: nested named block,,,pending,,0.50,
Wormlike Movement,named-rule-block,Sorcerer,Aberrant,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/84/entries/1/entries/3/name,Revelation in Flesh: nested named block,,,pending,,0.50,
Your Spellbook,named-rule-block,Wizard,,PHB,classic-or-other,1,data/class/class-wizard.json,/classFeature/1/entries/8/name,Spellcasting: nested named block,,,pending,,0.50,
Zeal Domain (PSA),named-rule-block,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/172/_copy/name,Zeal Domain (PSA): nested named block,,,pending,,0.50,
Aberrant Sorcery,subclass,Sorcerer,Aberrant,XPHB,one,1,data/class/class-sorcerer.json,/subclass/18/name,subclass: Aberrant Sorcery,,,pending,,0.50,
Abjurer,subclass,Wizard,Abjurer,XPHB,one,1,data/class/class-wizard.json,/subclass/26/name,subclass: Abjurer,,,pending,,0.50,
Ambition Domain (PSA),subclass,Cleric,Ambition (PSA),PSA,classic; classic-or-other,2,data/class/class-cleric.json,/subclass/18/name,subclass: Ambition Domain (PSA),,,pending,,0.50,
Archfey Patron,subclass,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclass/18/name,subclass: Archfey Patron,,,pending,,0.50,
Banneret,subclass,Fighter,Banneret,FRHoF,one,1,data/class/class-fighter.json,/subclass/24/name,subclass: Banneret,,,pending,,0.50,
Bladesinger,subclass,Wizard,Bladesinger,FRHoF,one,1,data/class/class-wizard.json,/subclass/30/name,subclass: Bladesinger,,,pending,,0.50,
Bladesinging,subclass,Wizard,Bladesinging,TCE,classic; classic-or-other,2,data/class/class-wizard.json,/subclass/22/name,subclass: Bladesinging,劍詠,劍詠傳承,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Cartographer,subclass,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclass/12/name,subclass: Cartographer,,,pending,,0.50,
